feature	factor	value	view
Antarcticibacterium flavum	Factor1	4.301453456153456e-8	Bacteria metatranscriptome
Antarcticibacterium sp. PAMC 28998	Factor1	-8.762870214470034e-10	Bacteria metatranscriptome
Apibacter sp. HY041	Factor1	1.7955158854890945e-12	Bacteria metatranscriptome
Aquimarina sp. AD10	Factor1	1.945180647346951e-11	Bacteria metatranscriptome
Aquimarina sp. BL5	Factor1	3.269140904999469e-10	Bacteria metatranscriptome
Aquisphaera giovannonii	Factor1	5.680431381104276e-10	Bacteria metatranscriptome
Arachidicoccus sp. B3-10	Factor1	1.9183742642517743e-9	Bacteria metatranscriptome
Arachidicoccus sp. KIS59-12	Factor1	1.4811649935213837e-9	Bacteria metatranscriptome
Archangium gephyra	Factor1	9.338321749603296e-11	Bacteria metatranscriptome
Arcobacter butzleri	Factor1	2.952170296405982e-6	Bacteria metatranscriptome
Arcobacter molluscorum	Factor1	9.033824062257072e-10	Bacteria metatranscriptome
Arcobacter nitrofigilis	Factor1	-6.90275001575474e-10	Bacteria metatranscriptome
Arcobacter pacificus	Factor1	-7.060478270718963e-10	Bacteria metatranscriptome
Arcobacter sp. L	Factor1	1.467998949824422e-9	Bacteria metatranscriptome
Arcticibacterium luteifluviistationis	Factor1	2.3053050573194085e-10	Bacteria metatranscriptome
Aromatoleum aromaticum	Factor1	3.3655098360350388e-9	Bacteria metatranscriptome
Arsenicicoccus sp. oral taxon 190	Factor1	1.1557117837230157e-9	Bacteria metatranscriptome
Azoarcus communis	Factor1	6.079719999017332e-9	Bacteria metatranscriptome
Bacillaceae bacterium TKL69	Factor1	7.870694453725226e-10	Bacteria metatranscriptome
Bacillus altitudinis	Factor1	1.6517717933007163e-9	Bacteria metatranscriptome
Bacillus amyloliquefaciens	Factor1	4.0808999636219045e-10	Bacteria metatranscriptome
Bacillus anthracis	Factor1	-7.057765791676161e-10	Bacteria metatranscriptome
Bacillus asahii	Factor1	1.053806192585121e-8	Bacteria metatranscriptome
Bacillus atrophaeus	Factor1	5.513527398593598e-11	Bacteria metatranscriptome
Bacillus cereus	Factor1	0.03182358719038717	Bacteria metatranscriptome
Bacillus ciccensis	Factor1	3.017461792969556e-7	Bacteria metatranscriptome
Bacillus coagulans	Factor1	-3.326526870892373e-10	Bacteria metatranscriptome
Bacillus cohnii	Factor1	-8.53270289220827e-10	Bacteria metatranscriptome
Bacillus kochii	Factor1	9.271597414088854e-10	Bacteria metatranscriptome
Bacillus megaterium	Factor1	-7.363361976362178e-6	Bacteria metatranscriptome
Bacillus mycoides	Factor1	6.1196721416397e-9	Bacteria metatranscriptome
Bacillus pseudofirmus	Factor1	-4.2960071019110355e-11	Bacteria metatranscriptome
Bacillus pseudomycoides	Factor1	4.600528539262824e-10	Bacteria metatranscriptome
Bacillus pumilus	Factor1	2.305296020262205e-9	Bacteria metatranscriptome
Bacillus simplex	Factor1	3.0779041318517123e-9	Bacteria metatranscriptome
Bacillus sp. 1NLA3E	Factor1	1.1079382575888466e-9	Bacteria metatranscriptome
Bacillus sp. BD59S	Factor1	2.010966307786592e-9	Bacteria metatranscriptome
Bacillus subtilis	Factor1	1.0278392064636683e-9	Bacteria metatranscriptome
Bacillus thuringiensis	Factor1	0.0030412587093892086	Bacteria metatranscriptome
Bacteroides cellulosilyticus	Factor1	1.5411514010456411e-9	Bacteria metatranscriptome
Bacteroides dorei	Factor1	2.889722313539791e-9	Bacteria metatranscriptome
Bacteroides fragilis	Factor1	7.69046784044859e-9	Bacteria metatranscriptome
Bacteroides thetaiotaomicron	Factor1	9.294054308636207e-9	Bacteria metatranscriptome
Bacteroides vulgatus	Factor1	3.720831350233226e-10	Bacteria metatranscriptome
Barnesiella viscericola	Factor1	1.1011108863495795e-8	Bacteria metatranscriptome
Bartonella apis	Factor1	-1.259369325126885e-10	Bacteria metatranscriptome
Bartonella bacilliformis	Factor1	5.273390421604477e-7	Bacteria metatranscriptome
Bartonella quintana	Factor1	2.6501113952459745e-11	Bacteria metatranscriptome
Bdellovibrio bacteriovorus	Factor1	7.761752542404781e-9	Bacteria metatranscriptome
Bdellovibrio exovorus	Factor1	1.5759468748522945e-8	Bacteria metatranscriptome
Belliella baltica	Factor1	1.1061032497662911e-8	Bacteria metatranscriptome
Bernardetia litoralis	Factor1	3.3000038342157655e-10	Bacteria metatranscriptome
beta proteobacterium CB	Factor1	-1.2001078506563453e-9	Bacteria metatranscriptome
Bifidobacterium asteroides	Factor1	4.8869575384683e-9	Bacteria metatranscriptome
Bifidobacterium dentium	Factor1	5.958478332837348e-9	Bacteria metatranscriptome
Bifidobacterium longum	Factor1	2.740793797190539e-9	Bacteria metatranscriptome
Bifidobacterium pseudolongum	Factor1	-1.5276394678682518e-9	Bacteria metatranscriptome
Blastochloris tepida	Factor1	7.037126639446176e-9	Bacteria metatranscriptome
Blastococcus saxobsidens	Factor1	3.794431936680125e-10	Bacteria metatranscriptome
Blattabacterium sp. (Blattella germanica)	Factor1	2.23471490933214e-10	Bacteria metatranscriptome
Blautia sp. N6H1-15	Factor1	1.5438911042364248e-9	Bacteria metatranscriptome
Bombella sp. KACC 21507	Factor1	5.523293940418796e-9	Bacteria metatranscriptome
Bordetella trematum	Factor1	1.7944689299404445e-9	Bacteria metatranscriptome
Borrelia crocidurae	Factor1	9.506920187681941e-10	Bacteria metatranscriptome
Borrelia hermsii	Factor1	2.3878072673663197e-9	Bacteria metatranscriptome
Borreliella burgdorferi	Factor1	3.645160985434403e-9	Bacteria metatranscriptome
Brachybacterium avium	Factor1	7.754951413140764e-10	Bacteria metatranscriptome
Brachybacterium saurashtrense	Factor1	1.084965205766291e-7	Bacteria metatranscriptome
Brachybacterium vulturis	Factor1	-6.920914734833061e-10	Bacteria metatranscriptome
Brachyspira murdochii	Factor1	4.0853321812891974e-10	Bacteria metatranscriptome
Bradymonadales bacterium V1718	Factor1	6.903671145864102e-8	Bacteria metatranscriptome
Bradyrhizobiaceae bacterium SG-6C	Factor1	-5.929414897585679e-10	Bacteria metatranscriptome
Bradyrhizobium diazoefficiens	Factor1	5.128767393735162e-9	Bacteria metatranscriptome
Bradyrhizobium erythrophlei	Factor1	4.347114919614447e-9	Bacteria metatranscriptome
Bradyrhizobium guangxiense	Factor1	-4.641425188757349e-9	Bacteria metatranscriptome
Bradyrhizobium guangzhouense	Factor1	2.8595451102981598e-9	Bacteria metatranscriptome
Bradyrhizobium icense	Factor1	-2.6489134347433014e-10	Bacteria metatranscriptome
Bradyrhizobium oligotrophicum	Factor1	9.6254454176628e-8	Bacteria metatranscriptome
Bradyrhizobium sp. 1(2017)	Factor1	2.9576630686867636e-9	Bacteria metatranscriptome
Bradyrhizobium sp. ORS 278	Factor1	3.3177868795954633e-9	Bacteria metatranscriptome
Bremerella volcania	Factor1	4.649246967513497e-9	Bacteria metatranscriptome
Brevefilum fermentans	Factor1	1.0948312342277315e-8	Bacteria metatranscriptome
Brevibacillus brevis	Factor1	1.6689810319632137e-9	Bacteria metatranscriptome
Brevibacillus laterosporus	Factor1	1.4639980887095892e-9	Bacteria metatranscriptome
Buchnera aphidicola	Factor1	1.1911837055217383e-8	Bacteria metatranscriptome
Burkholderia pseudomallei	Factor1	1.340881505318182e-4	Bacteria metatranscriptome
Burkholderia sp. MSMB617WGS	Factor1	2.2766647718972026e-8	Bacteria metatranscriptome
Butyrivibrio hungatei	Factor1	3.6690669213883586e-10	Bacteria metatranscriptome
Bythopirellula goksoyri	Factor1	6.249943628095668e-9	Bacteria metatranscriptome
Calothrix brevissima	Factor1	3.648263705295245e-9	Bacteria metatranscriptome
Calothrix sp. 336/3	Factor1	6.807658605778111e-10	Bacteria metatranscriptome
Calothrix sp. NIES-3974	Factor1	-5.725719969463091e-10	Bacteria metatranscriptome
Campylobacter concisus	Factor1	-6.388458527465085e-10	Bacteria metatranscriptome
Campylobacter jejuni	Factor1	-8.01711578650397e-9	Bacteria metatranscriptome
Candidatus Azobacteroides pseudotrichonymphae	Factor1	1.0551041545079427e-9	Bacteria metatranscriptome
Candidatus Carsonella ruddii	Factor1	9.843440334635615e-8	Bacteria metatranscriptome
Candidatus Cyclonatronum proteinivorum	Factor1	-8.096359056434363e-10	Bacteria metatranscriptome
Candidatus Erwinia haradaeae	Factor1	-1.2089830498035204e-9	Bacteria metatranscriptome
Candidatus Fokinia solitaria	Factor1	2.4689394244311166e-9	Bacteria metatranscriptome
Candidatus Fonsibacter ubiquis	Factor1	-1.2621838226638557e-11	Bacteria metatranscriptome
Candidatus Kuenenia stuttgartiensis	Factor1	-7.953061159417401e-11	Bacteria metatranscriptome
Candidatus Nucleicultrix amoebiphila	Factor1	1.0679552047577973e-8	Bacteria metatranscriptome
Candidatus Pelagibacter sp. FZCC0015	Factor1	1.428118985360352e-8	Bacteria metatranscriptome
Candidatus Phytoplasma ziziphi	Factor1	-2.4063657785596846e-9	Bacteria metatranscriptome
Candidatus Promineofilum breve	Factor1	-1.9440398679915528e-10	Bacteria metatranscriptome
Candidatus Sneabacter namystus	Factor1	2.0792134874755002e-10	Bacteria metatranscriptome
Candidatus Sodalis pierantonius	Factor1	-1.7248808918274203e-10	Bacteria metatranscriptome
Candidatus Sulcia muelleri	Factor1	1.3259070051351036e-9	Bacteria metatranscriptome
Candidatus Syntrophocurvum alkaliphilum	Factor1	-8.340737515748776e-10	Bacteria metatranscriptome
Candidatus Thiodictyon syntrophicum	Factor1	-6.331758227383551e-10	Bacteria metatranscriptome
Capnocytophaga gingivalis	Factor1	-3.5592293789302785e-9	Bacteria metatranscriptome
Caulobacter mirabilis	Factor1	5.597763474804914e-9	Bacteria metatranscriptome
Caulobacter rhizosphaerae	Factor1	3.024913009800027e-9	Bacteria metatranscriptome
Caulobacteraceae bacterium OTSz_A_272	Factor1	2.140753115012994e-8	Bacteria metatranscriptome
Cellulomonas flavigena	Factor1	-6.314943304357041e-10	Bacteria metatranscriptome
Cellulomonas shaoxiangyii	Factor1	-2.669803910566455e-10	Bacteria metatranscriptome
Cellulomonas sp. 40-2	Factor1	4.764918438042847e-9	Bacteria metatranscriptome
Cellulophaga lytica	Factor1	1.5363295380760422e-9	Bacteria metatranscriptome
Cellvibrio sp. KY-GH-1	Factor1	-3.337487154778711e-10	Bacteria metatranscriptome
Chamaesiphon minutus	Factor1	1.1587674732416794e-8	Bacteria metatranscriptome
Chitinolyticbacter meiyuanensis	Factor1	-3.3816501916403253e-10	Bacteria metatranscriptome
Chitinophaga pinensis	Factor1	1.642050040358168e-9	Bacteria metatranscriptome
Chitinophaga sp. MD30	Factor1	5.874725115833098e-10	Bacteria metatranscriptome
Chlamydia sp. H15-1957-10C	Factor1	6.9021610272046175e-9	Bacteria metatranscriptome
Chloracidobacterium thermophilum	Factor1	2.228770701339565e-9	Bacteria metatranscriptome
Chlorobaculum parvum	Factor1	4.413490029525716e-9	Bacteria metatranscriptome
Chlorobaculum tepidum	Factor1	5.676515977235473e-9	Bacteria metatranscriptome
Chlorobium chlorochromatii	Factor1	1.133298406950444e-9	Bacteria metatranscriptome
Chlorobium limicola	Factor1	1.5159200878165268e-9	Bacteria metatranscriptome
Chloroflexus aurantiacus	Factor1	9.667946807835285e-9	Bacteria metatranscriptome
Chloroherpeton thalassium	Factor1	1.49365481566013e-9	Bacteria metatranscriptome
Chondromyces crocatus	Factor1	4.013008495663832e-9	Bacteria metatranscriptome
Chromobacterium vaccinii	Factor1	2.159161461039208e-9	Bacteria metatranscriptome
Chryseobacterium carnipullorum	Factor1	1.4536446294230838e-9	Bacteria metatranscriptome
Chryseobacterium gleum	Factor1	1.4302354377941092e-9	Bacteria metatranscriptome
Chryseobacterium indologenes	Factor1	1.3394907167523985e-8	Bacteria metatranscriptome
Chryseobacterium shandongense	Factor1	2.101877497645688e-9	Bacteria metatranscriptome
Chryseobacterium sp. 17S1E7	Factor1	8.129685397451122e-10	Bacteria metatranscriptome
Chryseobacterium sp. G0201	Factor1	2.527089865250912e-9	Bacteria metatranscriptome
Citrobacter sp. TSA-1	Factor1	-1.4131148571118816e-9	Bacteria metatranscriptome
Cloacibacterium normanense	Factor1	-1.3909592538587273e-10	Bacteria metatranscriptome
Clostridiaceae bacterium 14S0207	Factor1	1.851364246475189e-9	Bacteria metatranscriptome
Clostridioides difficile	Factor1	2.0343605001355622e-9	Bacteria metatranscriptome
Clostridium beijerinckii	Factor1	7.50575726932003e-10	Bacteria metatranscriptome
Clostridium bornimense	Factor1	7.491131993299265e-10	Bacteria metatranscriptome
Clostridium botulinum	Factor1	9.307594702716894e-9	Bacteria metatranscriptome
Clostridium butyricum	Factor1	-7.509253062160268e-10	Bacteria metatranscriptome
Clostridium cochlearium	Factor1	2.35835632355798e-9	Bacteria metatranscriptome
Clostridium isatidis	Factor1	1.4868287387326866e-9	Bacteria metatranscriptome
Clostridium kluyveri	Factor1	1.2406491833798266e-9	Bacteria metatranscriptome
Clostridium novyi	Factor1	1.4407587151918082e-09	Bacteria metatranscriptome
Clostridium pasteurianum	Factor1	4.2090593569306055e-10	Bacteria metatranscriptome
Clostridium perfringens	Factor1	2.2510757363957763e-8	Bacteria metatranscriptome
Clostridium saccharobutylicum	Factor1	2.7927396021352157e-9	Bacteria metatranscriptome
Clostridium sp. DL-VIII	Factor1	5.73952913748542e-10	Bacteria metatranscriptome
Clostridium sp. JN-9	Factor1	2.486680664515458e-9	Bacteria metatranscriptome
Clostridium sp. SY8519	Factor1	5.609082059237529e-10	Bacteria metatranscriptome
Clostridium tetani	Factor1	1.1177104999408238e-8	Bacteria metatranscriptome
Cohnella abietis	Factor1	-5.471415387554319e-10	Bacteria metatranscriptome
Collimonas fungivorans	Factor1	7.270331953198886e-10	Bacteria metatranscriptome
Colwellia psychrerythraea	Factor1	2.726555023676642e-9	Bacteria metatranscriptome
Colwellia sp. 20A7	Factor1	1.0724038524450792e-9	Bacteria metatranscriptome
Colwellia sp. Arc7-635	Factor1	1.5950471757073898e-10	Bacteria metatranscriptome
Colwellia sp. PAMC 20917	Factor1	2.0530921280195424e-9	Bacteria metatranscriptome
Comamonas kerstersii	Factor1	1.0607778063813224e-8	Bacteria metatranscriptome
Comamonas serinivorans	Factor1	3.2771806155442084e-11	Bacteria metatranscriptome
Comamonas testosteroni	Factor1	8.249379597470879e-9	Bacteria metatranscriptome
Corynebacterium casei	Factor1	6.279637144046289e-6	Bacteria metatranscriptome
Corynebacterium frankenforstense	Factor1	2.2692200424071778e-10	Bacteria metatranscriptome
Corynebacterium kroppenstedtii	Factor1	-1.1616379403308216e-9	Bacteria metatranscriptome
Corynebacterium matruchotii	Factor1	-4.7011171870721815e-9	Bacteria metatranscriptome
Corynebacterium sanguinis	Factor1	1.0364175080303031e-09	Bacteria metatranscriptome
Corynebacterium segmentosum	Factor1	3.31270416124338e-9	Bacteria metatranscriptome
Corynebacterium stationis	Factor1	-5.787147040203241e-11	Bacteria metatranscriptome
Corynebacterium striatum	Factor1	3.6133592248648997e-9	Bacteria metatranscriptome
Crinalium epipsammum	Factor1	9.706739312230745e-10	Bacteria metatranscriptome
Cronobacter turicensis	Factor1	1.0882821413380328e-9	Bacteria metatranscriptome
Cupriavidus basilensis	Factor1	4.1577500613764735e-8	Bacteria metatranscriptome
Cupriavidus gilardii	Factor1	3.6701942128788926e-9	Bacteria metatranscriptome
Cupriavidus metallidurans	Factor1	3.960643321662604e-9	Bacteria metatranscriptome
Cupriavidus necator	Factor1	5.849363690578386e-10	Bacteria metatranscriptome
Cupriavidus oxalaticus	Factor1	-1.1042573764400684e-10	Bacteria metatranscriptome
Cupriavidus pauculus	Factor1	-1.2506939523475226e-11	Bacteria metatranscriptome
Cupriavidus taiwanensis	Factor1	1.0924392223586742e-10	Bacteria metatranscriptome
Curtobacterium sp. MR_MD2014	Factor1	-7.314785447080682e-10	Bacteria metatranscriptome
Cutibacterium acnes	Factor1	3.1037217899238455e-6	Bacteria metatranscriptome
Cutibacterium avidum	Factor1	1.266447897482842e-9	Bacteria metatranscriptome
Cutibacterium granulosum	Factor1	5.468499686015214e-9	Bacteria metatranscriptome
Cyanobacterium aponinum	Factor1	3.1368930383987427e-9	Bacteria metatranscriptome
Cyanobium sp. NIES-981	Factor1	1.020928485260275e-8	Bacteria metatranscriptome
Cycloclasticus zancles	Factor1	9.249218970724504e-9	Bacteria metatranscriptome
Delftia acidovorans	Factor1	-3.271707470987745e-9	Bacteria metatranscriptome
Delftia tsuruhatensis	Factor1	-1.8470803592650044e-8	Bacteria metatranscriptome
Dermatophilus congolensis	Factor1	4.69321812112929e-9	Bacteria metatranscriptome
Desulfitobacterium hafniense	Factor1	1.101872171028297e-8	Bacteria metatranscriptome
Desulfobacter postgatei	Factor1	3.5923082722166496e-9	Bacteria metatranscriptome
Desulfobacterium autotrophicum	Factor1	1.300118207615364e-9	Bacteria metatranscriptome
Desulfocapsa sulfexigens	Factor1	3.718097011504959e-10	Bacteria metatranscriptome
Desulfomonile tiedjei	Factor1	5.7494407386615605e-9	Bacteria metatranscriptome
Desulfosporosinus orientis	Factor1	6.525399272479937e-10	Bacteria metatranscriptome
Desulfosporosinus youngiae	Factor1	5.375179587387514e-10	Bacteria metatranscriptome
Desulfovibrio ferrophilus	Factor1	-2.4527521148481212e-9	Bacteria metatranscriptome
Desulfurella acetivorans	Factor1	1.7226183469609571e-9	Bacteria metatranscriptome
Dickeya dadantii	Factor1	-5.986054269249912e-10	Bacteria metatranscriptome
Dickeya fangzhongdai	Factor1	-1.7337642780225563e-10	Bacteria metatranscriptome
Dickeya sp. NCPPB 569	Factor1	9.165404489662032e-8	Bacteria metatranscriptome
Dickeya zeae	Factor1	3.6719765573786886e-9	Bacteria metatranscriptome
Dokdonella koreensis	Factor1	5.817613463399095e-9	Bacteria metatranscriptome
Dokdonia sp. Dokd-P16	Factor1	1.1858666003900356e-9	Bacteria metatranscriptome
Dolosigranulum pigrum	Factor1	1.0496072366375909e-8	Bacteria metatranscriptome
Dyadobacter fermentans	Factor1	2.1096658121285197e-9	Bacteria metatranscriptome
Echinicola rosea	Factor1	3.7470267060072287e-10	Bacteria metatranscriptome
Edaphobacter sp. 12200R-103	Factor1	1.4429777434059567e-9	Bacteria metatranscriptome
Edwardsiella ictaluri	Factor1	2.0572890193667045e-9	Bacteria metatranscriptome
Edwardsiella tarda	Factor1	6.009035586213609e-5	Bacteria metatranscriptome
Elizabethkingia anophelis	Factor1	4.418616703774945e-9	Bacteria metatranscriptome
Elusimicrobium minutum	Factor1	3.2926430687886107e-9	Bacteria metatranscriptome
Emcibacter congregatus	Factor1	1.087972504676114e-9	Bacteria metatranscriptome
Empedobacter brevis	Factor1	1.2061073679396663e-9	Bacteria metatranscriptome
Ensifer alkalisoli	Factor1	4.7483058657308176e-09	Bacteria metatranscriptome
Enterobacter asburiae	Factor1	9.480752463442567e-9	Bacteria metatranscriptome
