feature	factor	value	view
Methanosarcina barkeri	Factor2	-1.1023208530177478e-4	Archaea metatranscriptome
Methanosarcina lacustris	Factor2	-7.294097316855124e-6	Archaea metatranscriptome
Natrialba magadii	Factor2	5.798786646669826e-6	Archaea metatranscriptome
Nitrososphaera viennensis	Factor2	-5.450519412442185e-7	Archaea metatranscriptome
Pyrolobus fumarii	Factor2	4.57793956412499e-5	Archaea metatranscriptome
Salinigranum rubrum	Factor2	-4.816504575341577e-6	Archaea metatranscriptome
Sulfodiicoccus acidiphilus	Factor2	-7.130712144606754e-6	Archaea metatranscriptome
Sulfolobus acidocaldarius	Factor2	-1.0426966573114049e-4	Archaea metatranscriptome
Sulfolobus sp. S-194	Factor2	-5.249304792644878e-6	Archaea metatranscriptome
Thermococcus litoralis	Factor2	-5.160330623330667e-6	Archaea metatranscriptome
Thermofilum uzonense	Factor2	-6.626979285320934e-7	Archaea metatranscriptome
Acidianus sulfidivorans	Factor3	4.056245026930388e-6	Archaea metatranscriptome
Acidilobus saccharovorans	Factor3	-5.690411365402257e-7	Archaea metatranscriptome
Candidatus Methanomassiliicoccus intestinalis	Factor3	2.870731377657066e-6	Archaea metatranscriptome
Candidatus Nitrosocosmicus exaquare	Factor3	1.6777056105642534e-5	Archaea metatranscriptome
Candidatus Nitrosopelagicus brevis	Factor3	-0.0023713616889094523	Archaea metatranscriptome
Candidatus Nitrosotalea devanaterra	Factor3	-2.796908949420086e-7	Archaea metatranscriptome
Candidatus Prometheoarchaeum syntrophicum	Factor3	2.407615001345114e-5	Archaea metatranscriptome
Halobiforma lacisalsi	Factor3	8.577235393915046e-6	Archaea metatranscriptome
Metallosphaera hakonensis	Factor3	4.069548171297587e-7	Archaea metatranscriptome
Methanobrevibacter ruminantium	Factor3	2.5836626881815116e-6	Archaea metatranscriptome
Methanohalophilus portucalensis	Factor3	-1.8075999493337867e-4	Archaea metatranscriptome
Methanosalsum zhilinae	Factor3	4.811426438431027e-6	Archaea metatranscriptome
Methanosarcina barkeri	Factor3	1.8386883100609454e-4	Archaea metatranscriptome
Methanosarcina lacustris	Factor3	5.47663767116488e-4	Archaea metatranscriptome
Natrialba magadii	Factor3	-1.0080628440909195e-6	Archaea metatranscriptome
Nitrososphaera viennensis	Factor3	4.076217204684242e-5	Archaea metatranscriptome
Pyrolobus fumarii	Factor3	1.82833686970758e-5	Archaea metatranscriptome
Salinigranum rubrum	Factor3	2.43311028079367e-6	Archaea metatranscriptome
Sulfodiicoccus acidiphilus	Factor3	3.2612088750903987e-6	Archaea metatranscriptome
Sulfolobus acidocaldarius	Factor3	7.4092935657607844e-6	Archaea metatranscriptome
Sulfolobus sp. S-194	Factor3	6.970052528631708e-6	Archaea metatranscriptome
Thermococcus litoralis	Factor3	6.246409028752867e-6	Archaea metatranscriptome
Thermofilum uzonense	Factor3	1.1177277569220434e-5	Archaea metatranscriptome
Acidianus sulfidivorans	Factor4	1.8206180709576276e-7	Archaea metatranscriptome
Acidilobus saccharovorans	Factor4	1.1164293325862956e-7	Archaea metatranscriptome
Candidatus Methanomassiliicoccus intestinalis	Factor4	6.561185329990157e-8	Archaea metatranscriptome
Candidatus Nitrosocosmicus exaquare	Factor4	2.774501683761428e-7	Archaea metatranscriptome
Candidatus Nitrosopelagicus brevis	Factor4	3.9034397718468057	Archaea metatranscriptome
Candidatus Nitrosotalea devanaterra	Factor4	4.6503425288329575e-8	Archaea metatranscriptome
Candidatus Prometheoarchaeum syntrophicum	Factor4	7.045968789231728e-6	Archaea metatranscriptome
Halobiforma lacisalsi	Factor4	3.5173870628701083e-7	Archaea metatranscriptome
Metallosphaera hakonensis	Factor4	6.183503051170294e-7	Archaea metatranscriptome
Methanobrevibacter ruminantium	Factor4	9.448726756637695e-8	Archaea metatranscriptome
Methanohalophilus portucalensis	Factor4	0.04834155418614294	Archaea metatranscriptome
Methanosalsum zhilinae	Factor4	1.6435389957872192e-7	Archaea metatranscriptome
Methanosarcina barkeri	Factor4	5.430353634819143e-6	Archaea metatranscriptome
Methanosarcina lacustris	Factor4	1.4235419750201048e-5	Archaea metatranscriptome
Natrialba magadii	Factor4	2.2101828447600757e-8	Archaea metatranscriptome
Nitrososphaera viennensis	Factor4	4.06719481712138e-7	Archaea metatranscriptome
Pyrolobus fumarii	Factor4	2.3812499179359903e-7	Archaea metatranscriptome
Salinigranum rubrum	Factor4	4.261727839488158e-7	Archaea metatranscriptome
Sulfodiicoccus acidiphilus	Factor4	4.909895566020247e-7	Archaea metatranscriptome
Sulfolobus acidocaldarius	Factor4	9.673713771425964e-7	Archaea metatranscriptome
Sulfolobus sp. S-194	Factor4	8.09221232383167e-8	Archaea metatranscriptome
Thermococcus litoralis	Factor4	1.3635231860961598e-7	Archaea metatranscriptome
Thermofilum uzonense	Factor4	3.0787312385116087e-7	Archaea metatranscriptome
Acidianus sulfidivorans	Factor5	9.209556936227943e-6	Archaea metatranscriptome
Acidilobus saccharovorans	Factor5	7.235736612395557e-7	Archaea metatranscriptome
Candidatus Methanomassiliicoccus intestinalis	Factor5	2.0370908078649733e-6	Archaea metatranscriptome
Candidatus Nitrosocosmicus exaquare	Factor5	9.588810630307617e-6	Archaea metatranscriptome
Candidatus Nitrosopelagicus brevis	Factor5	0.0016112778463311845	Archaea metatranscriptome
Candidatus Nitrosotalea devanaterra	Factor5	-5.272647897819566e-8	Archaea metatranscriptome
Candidatus Prometheoarchaeum syntrophicum	Factor5	8.030978932829743e-6	Archaea metatranscriptome
Halobiforma lacisalsi	Factor5	3.4219270620279944e-6	Archaea metatranscriptome
Metallosphaera hakonensis	Factor5	1.0062713707407779e-5	Archaea metatranscriptome
Methanobrevibacter ruminantium	Factor5	4.607661867143411e-6	Archaea metatranscriptome
Methanohalophilus portucalensis	Factor5	0.051294180229196594	Archaea metatranscriptome
Methanosalsum zhilinae	Factor5	3.895296687853941e-6	Archaea metatranscriptome
Methanosarcina barkeri	Factor5	4.5480133229110346e-5	Archaea metatranscriptome
Methanosarcina lacustris	Factor5	6.442852034204607e-6	Archaea metatranscriptome
Natrialba magadii	Factor5	-1.4251888243000843e-6	Archaea metatranscriptome
Nitrososphaera viennensis	Factor5	2.2767176050278707e-6	Archaea metatranscriptome
Pyrolobus fumarii	Factor5	1.4949226148543826e-5	Archaea metatranscriptome
Salinigranum rubrum	Factor5	5.124050453408566e-6	Archaea metatranscriptome
Sulfodiicoccus acidiphilus	Factor5	3.523728658522276e-6	Archaea metatranscriptome
Sulfolobus acidocaldarius	Factor5	3.3265572531335973e-6	Archaea metatranscriptome
Sulfolobus sp. S-194	Factor5	3.0601072493687127e-6	Archaea metatranscriptome
Thermococcus litoralis	Factor5	2.626791579511306e-6	Archaea metatranscriptome
Thermofilum uzonense	Factor5	2.0410628518846648e-5	Archaea metatranscriptome
[Brevibacterium] frigoritolerans	Factor1	-6.863388806852688e-6	Bacteria metatranscriptome
[Eubacterium] sulci	Factor1	-2.0532862633683468e-5	Bacteria metatranscriptome
Acaryochloris marina	Factor1	-2.0656691968139933e-5	Bacteria metatranscriptome
Acetobacter persici	Factor1	-1.6393730567363167e-5	Bacteria metatranscriptome
Acetobacterium woodii	Factor1	2.1712454451905376e-6	Bacteria metatranscriptome
Achromobacter xylosoxidans	Factor1	1.1363779616072245e-5	Bacteria metatranscriptome
Acidithiobacillus caldus	Factor1	-1.9327394621033733e-5	Bacteria metatranscriptome
Acidithiobacillus thiooxidans	Factor1	-2.081043510754227e-5	Bacteria metatranscriptome
Acidovorax avenae	Factor1	-1.6868134002012535e-5	Bacteria metatranscriptome
Acidovorax carolinensis	Factor1	-7.1402045793819225e-6	Bacteria metatranscriptome
Acidovorax citrulli	Factor1	-3.7765061040435735e-5	Bacteria metatranscriptome
Acidovorax sp. HDW3	Factor1	-8.842254508770312e-7	Bacteria metatranscriptome
Acidovorax sp. KKS102	Factor1	-4.341063698105088e-5	Bacteria metatranscriptome
Acinetobacter baumannii	Factor1	-2.117475014966187e-5	Bacteria metatranscriptome
Acinetobacter defluvii	Factor1	-1.8331530931297289e-6	Bacteria metatranscriptome
Acinetobacter indicus	Factor1	-3.6934522086255286e-5	Bacteria metatranscriptome
Acinetobacter johnsonii	Factor1	-6.784939737072104e-6	Bacteria metatranscriptome
Acinetobacter lactucae	Factor1	-5.239445078677059e-6	Bacteria metatranscriptome
Acinetobacter lwoffii	Factor1	-6.50650408286574e-6	Bacteria metatranscriptome
Acinetobacter nosocomialis	Factor1	-2.8668543796248805e-5	Bacteria metatranscriptome
Acinetobacter radioresistens	Factor1	-7.4405067943251675e-6	Bacteria metatranscriptome
Acinetobacter schindleri	Factor1	-2.2279526707968684e-6	Bacteria metatranscriptome
Acinetobacter wuhouensis	Factor1	-1.0056036140904929e-5	Bacteria metatranscriptome
Actinobacillus delphinicola	Factor1	-3.862913880178698e-7	Bacteria metatranscriptome
Actinobacillus pleuropneumoniae	Factor1	-3.023187571154027e-5	Bacteria metatranscriptome
Actinobacteria bacterium YIM 96077	Factor1	-2.023341270113035e-6	Bacteria metatranscriptome
Actinomadura sp. WMMA1423	Factor1	-6.871938855944175e-6	Bacteria metatranscriptome
Actinoplanes friuliensis	Factor1	-2.610637363241118e-6	Bacteria metatranscriptome
Actinosynnema pretiosum	Factor1	-1.5761501457293816e-7	Bacteria metatranscriptome
Advenella kashmirensis	Factor1	3.071253099319765e-6	Bacteria metatranscriptome
Aequorivita sp. H23M31	Factor1	-6.973859005181804e-6	Bacteria metatranscriptome
Aeromonas sp. CA23	Factor1	-2.8640782210332846e-5	Bacteria metatranscriptome
Aeromonas veronii	Factor1	-3.9894906870182066e-5	Bacteria metatranscriptome
Aerosticca soli	Factor1	-1.1805664226317878e-6	Bacteria metatranscriptome
Aggregatibacter segnis	Factor1	-6.139367999684942e-5	Bacteria metatranscriptome
Agrobacterium rhizogenes	Factor1	-7.5651168658252535e-6	Bacteria metatranscriptome
Agrobacterium tumefaciens	Factor1	9.470931550631932e-6	Bacteria metatranscriptome
Agrobacterium vitis	Factor1	-1.2936665777927393e-4	Bacteria metatranscriptome
Agromyces aureus	Factor1	6.172258450135404e-6	Bacteria metatranscriptome
Akkermansia glycaniphila	Factor1	-1.2613183840925006e-5	Bacteria metatranscriptome
Alcanivorax sp. N3-2A	Factor1	-4.146636385737627e-4	Bacteria metatranscriptome
Algibacter alginicilyticus	Factor1	-2.9097171566092235e-4	Bacteria metatranscriptome
Algibacter sp. L3A6	Factor1	-1.4811122377245005e-5	Bacteria metatranscriptome
Alicycliphilus denitrificans	Factor1	-1.6301353988652883e-5	Bacteria metatranscriptome
Aliivibrio salmonicida	Factor1	-1.0175371088279988e-5	Bacteria metatranscriptome
Alistipes finegoldii	Factor1	-3.312205465490382e-5	Bacteria metatranscriptome
Alkaliphilus metalliredigens	Factor1	-2.4912114827893567e-5	Bacteria metatranscriptome
Alkalitalea saponilacus	Factor1	-9.519380684654283e-6	Bacteria metatranscriptome
Altererythrobacter atlanticus	Factor1	-4.088583249786038e-6	Bacteria metatranscriptome
Alteromonas australica	Factor1	-1.751814464933176e-5	Bacteria metatranscriptome
Aminipila sp. CBA3637	Factor1	-2.724723252363264e-5	Bacteria metatranscriptome
Aminipila sp. JN-18	Factor1	-1.0345429534496985e-5	Bacteria metatranscriptome
Amphibacillus xylanus	Factor1	-1.0918211174664092e-5	Bacteria metatranscriptome
Amycolatopsis albispora	Factor1	-4.142531939424037e-6	Bacteria metatranscriptome
Amycolatopsis mediterranei	Factor1	-1.068860191247618e-5	Bacteria metatranscriptome
Amycolatopsis orientalis	Factor1	-6.082148777442904e-5	Bacteria metatranscriptome
Anabaena cylindrica	Factor1	2.1885120730108784e-6	Bacteria metatranscriptome
Anabaena sp. 90	Factor1	-5.4260218536476395e-6	Bacteria metatranscriptome
Anabaenopsis circularis	Factor1	-9.930966495595634e-6	Bacteria metatranscriptome
Anaerococcus mediterraneensis	Factor1	-5.505937395279947e-7	Bacteria metatranscriptome
Anaerococcus prevotii	Factor1	-2.1592993654221142e-5	Bacteria metatranscriptome
Anaerocolumna sp. CBA3638	Factor1	-5.618997397640417e-6	Bacteria metatranscriptome
Anaerotignum propionicum	Factor1	-5.138887175053194e-6	Bacteria metatranscriptome
Anoxybacillus gonensis	Factor1	-1.5621643120938635e-4	Bacteria metatranscriptome
Anoxybacillus kamchatkensis	Factor1	-3.86499066911097e-5	Bacteria metatranscriptome
Anseongella ginsenosidimutans	Factor1	-2.8065474678908854e-5	Bacteria metatranscriptome
Antarcticibacterium flavum	Factor1	-5.613126541479573e-5	Bacteria metatranscriptome
Antarcticibacterium sp. PAMC 28998	Factor1	-1.6173675932926755e-6	Bacteria metatranscriptome
Apibacter sp. HY041	Factor1	-5.867361505619362e-6	Bacteria metatranscriptome
Aquimarina sp. AD10	Factor1	-5.902026958985116e-6	Bacteria metatranscriptome
Aquimarina sp. BL5	Factor1	-4.071992579501797e-6	Bacteria metatranscriptome
Aquisphaera giovannonii	Factor1	-5.616090493641367e-6	Bacteria metatranscriptome
Arachidicoccus sp. B3-10	Factor1	-7.3710449865816e-6	Bacteria metatranscriptome
Arachidicoccus sp. KIS59-12	Factor1	-4.803091376551187e-5	Bacteria metatranscriptome
Arcobacter butzleri	Factor1	-2.9709920469092155e-5	Bacteria metatranscriptome
Arcobacter cryaerophilus	Factor1	-1.3123988227950443e-5	Bacteria metatranscriptome
Arcobacter molluscorum	Factor1	-6.91521495327348e-6	Bacteria metatranscriptome
Arcobacter nitrofigilis	Factor1	2.5962809053002144e-6	Bacteria metatranscriptome
Arcobacter pacificus	Factor1	1.7020659334197493e-6	Bacteria metatranscriptome
Arcobacter sp. L	Factor1	-1.6836630040068808e-4	Bacteria metatranscriptome
Arcticibacterium luteifluviistationis	Factor1	-5.897341539995129e-6	Bacteria metatranscriptome
Aromatoleum aromaticum	Factor1	-7.397153977673066e-6	Bacteria metatranscriptome
Arsenicicoccus sp. oral taxon 190	Factor1	-1.6413054116632586e-5	Bacteria metatranscriptome
Arthrobacter sp. PAMC 25486	Factor1	-1.496365372467598e-5	Bacteria metatranscriptome
Azoarcus communis	Factor1	-3.114485099673106e-5	Bacteria metatranscriptome
Bacillaceae bacterium TKL69	Factor1	-9.47547985301217e-6	Bacteria metatranscriptome
Bacillus amyloliquefaciens	Factor1	-7.080305915843711e-6	Bacteria metatranscriptome
Bacillus anthracis	Factor1	-4.848563404291819e-6	Bacteria metatranscriptome
Bacillus asahii	Factor1	-1.7588425547003666e-4	Bacteria metatranscriptome
Bacillus cereus	Factor1	9.518271970379569e-7	Bacteria metatranscriptome
Bacillus ciccensis	Factor1	-8.914788419302982e-5	Bacteria metatranscriptome
Bacillus coagulans	Factor1	-1.3668534660887489e-5	Bacteria metatranscriptome
Bacillus cohnii	Factor1	-2.9978127421089627e-5	Bacteria metatranscriptome
Bacillus kochii	Factor1	-1.1301951172158319e-5	Bacteria metatranscriptome
Bacillus megaterium	Factor1	1.4127827922301752e-6	Bacteria metatranscriptome
Bacillus mycoides	Factor1	-1.1312058755936246e-5	Bacteria metatranscriptome
Bacillus paralicheniformis	Factor1	-2.853092825244816e-6	Bacteria metatranscriptome
Bacillus pseudofirmus	Factor1	7.03953147520715e-7	Bacteria metatranscriptome
Bacillus pseudomycoides	Factor1	8.602504209475467e-7	Bacteria metatranscriptome
Bacillus pumilus	Factor1	-2.3112959011584394e-5	Bacteria metatranscriptome
Bacillus simplex	Factor1	-6.199748635195611e-6	Bacteria metatranscriptome
Bacillus sp. 1NLA3E	Factor1	-1.071863505868057e-5	Bacteria metatranscriptome
Bacillus sp. BD59S	Factor1	-1.8690430184860602e-5	Bacteria metatranscriptome
Bacillus sp. DSL-17	Factor1	3.107739365576111e-6	Bacteria metatranscriptome
Bacillus sp. FJAT-25496	Factor1	-1.7255534534196441e-6	Bacteria metatranscriptome
Bacillus sp. S3	Factor1	1.014908904703895e-6	Bacteria metatranscriptome
Bacillus subtilis	Factor1	-1.7621160755919525e-5	Bacteria metatranscriptome
Bacillus thuringiensis	Factor1	-1.2836522882804897e-6	Bacteria metatranscriptome
bacterium 2013Arg42i	Factor1	-6.523874400849489e-6	Bacteria metatranscriptome
Bacteroides cellulosilyticus	Factor1	-8.60425839113794e-6	Bacteria metatranscriptome
Bacteroides dorei	Factor1	-1.6471581107023776e-5	Bacteria metatranscriptome
Bacteroides fragilis	Factor1	-1.7406214552057475e-5	Bacteria metatranscriptome
Bacteroides thetaiotaomicron	Factor1	-2.760333761523019e-5	Bacteria metatranscriptome
Barnesiella viscericola	Factor1	-4.268699532597325e-5	Bacteria metatranscriptome
Bartonella ancashensis	Factor1	-4.555241311040051e-6	Bacteria metatranscriptome
Bartonella apis	Factor1	8.519092415157777e-6	Bacteria metatranscriptome
Bartonella bacilliformis	Factor1	-3.9902830512689204e-5	Bacteria metatranscriptome
Bartonella quintana	Factor1	4.091069710549777e-6	Bacteria metatranscriptome
Bdellovibrio bacteriovorus	Factor1	-4.420318991559337e-6	Bacteria metatranscriptome
Bdellovibrio exovorus	Factor1	-1.7460710839794865e-4	Bacteria metatranscriptome
Belliella baltica	Factor1	-1.092230777415686e-4	Bacteria metatranscriptome
Bernardetia litoralis	Factor1	-1.7535502249115257e-5	Bacteria metatranscriptome
beta proteobacterium CB	Factor1	-2.647864392350862e-5	Bacteria metatranscriptome
Bifidobacterium angulatum	Factor1	-4.76743246302327e-6	Bacteria metatranscriptome
Bifidobacterium asteroides	Factor1	-1.4961468859725207e-5	Bacteria metatranscriptome
Bifidobacterium dentium	Factor1	-1.577410651359069e-5	Bacteria metatranscriptome
Blastochloris tepida	Factor1	-1.7197561990295068e-5	Bacteria metatranscriptome
Blastococcus saxobsidens	Factor1	-4.506501614932325e-6	Bacteria metatranscriptome
Blattabacterium sp. (Nauphoeta cinerea)	Factor1	-3.897593314833234e-6	Bacteria metatranscriptome
Blautia sp. N6H1-15	Factor1	-2.1045682200861535e-6	Bacteria metatranscriptome
Bombella sp. KACC 21507	Factor1	-7.363547487641413e-5	Bacteria metatranscriptome
Bordetella trematum	Factor1	2.846619526734568e-6	Bacteria metatranscriptome
Borrelia crocidurae	Factor1	-2.008837052368429e-6	Bacteria metatranscriptome
Borrelia hermsii	Factor1	-8.499912488718545e-6	Bacteria metatranscriptome
Borrelia turcica	Factor1	-1.3308143679486927e-6	Bacteria metatranscriptome
Borreliella burgdorferi	Factor1	-1.4138111916541651e-5	Bacteria metatranscriptome
Brachybacterium avium	Factor1	-5.378269558692756e-6	Bacteria metatranscriptome
Brachybacterium saurashtrense	Factor1	-1.5100679969526734e-5	Bacteria metatranscriptome
Brachyspira murdochii	Factor1	-6.406760294812915e-6	Bacteria metatranscriptome
Bradymonadales bacterium V1718	Factor1	-3.111742423651366e-5	Bacteria metatranscriptome
Bradyrhizobiaceae bacterium SG-6C	Factor1	-2.5576366459000268e-5	Bacteria metatranscriptome
Bradyrhizobium amphicarpaeae	Factor1	-2.40491615631895e-6	Bacteria metatranscriptome
Bradyrhizobium diazoefficiens	Factor1	-1.4587487803698704e-5	Bacteria metatranscriptome
Bradyrhizobium erythrophlei	Factor1	-5.63532034796038e-5	Bacteria metatranscriptome
Bradyrhizobium guangxiense	Factor1	-9.316472970409767e-5	Bacteria metatranscriptome
Bradyrhizobium guangzhouense	Factor1	-3.273592108557199e-5	Bacteria metatranscriptome
Bradyrhizobium japonicum	Factor1	-2.797002570298703e-6	Bacteria metatranscriptome
Bradyrhizobium oligotrophicum	Factor1	-1.3017692365524034e-4	Bacteria metatranscriptome
Bradyrhizobium sp. 1(2017)	Factor1	-5.410308478897866e-6	Bacteria metatranscriptome
Bradyrhizobium sp. CCBAU 051011	Factor1	-2.7574765587621816e-6	Bacteria metatranscriptome
Bradyrhizobium sp. ORS 278	Factor1	-7.892950974239128e-5	Bacteria metatranscriptome
Bremerella volcania	Factor1	-2.9974771145285965e-5	Bacteria metatranscriptome
Brevefilum fermentans	Factor1	-6.764138810137149e-5	Bacteria metatranscriptome
Brevibacillus laterosporus	Factor1	-7.5352979760685435e-6	Bacteria metatranscriptome
Brevundimonas naejangsanensis	Factor1	-7.735179726703744e-6	Bacteria metatranscriptome
Brevundimonas sp. Bb-A	Factor1	-1.7030098879615583e-5	Bacteria metatranscriptome
Brucella suis	Factor1	5.61203511421283e-6	Bacteria metatranscriptome
Buchnera aphidicola	Factor1	-6.865280042317753e-5	Bacteria metatranscriptome
Burkholderia pseudomallei	Factor1	-1.2590675478843855e-6	Bacteria metatranscriptome
Burkholderia sp. MSMB617WGS	Factor1	-3.2313829773278246e-5	Bacteria metatranscriptome
Butyrivibrio hungatei	Factor1	-3.0640447719372455e-6	Bacteria metatranscriptome
Bythopirellula goksoyri	Factor1	-4.152919444072383e-6	Bacteria metatranscriptome
Calothrix brevissima	Factor1	-2.774530147459011e-5	Bacteria metatranscriptome
Calothrix sp. 336/3	Factor1	-9.46836589815533e-6	Bacteria metatranscriptome
Calothrix sp. NIES-3974	Factor1	-6.6759985341768555e-6	Bacteria metatranscriptome
Caminibacter mediatlanticus	Factor1	2.5347130693861157e-6	Bacteria metatranscriptome
Campylobacter jejuni	Factor1	8.71837937736584e-5	Bacteria metatranscriptome
Candidatus Aquiluna sp. UB-MaderosW2red	Factor1	-8.684176648413291e-5	Bacteria metatranscriptome
Candidatus Arthromitus sp. SFB-rat-Yit	Factor1	3.4271798321653934e-6	Bacteria metatranscriptome
Candidatus Azobacteroides pseudotrichonymphae	Factor1	-1.2681913225547193e-5	Bacteria metatranscriptome
Candidatus Carsonella ruddii	Factor1	-4.721590127575827e-5	Bacteria metatranscriptome
Candidatus Cyclonatronum proteinivorum	Factor1	-7.847840733563107e-6	Bacteria metatranscriptome
Candidatus Endolissoclinum faulkneri	Factor1	1.9490011343455246e-6	Bacteria metatranscriptome
Candidatus Fokinia solitaria	Factor1	-4.89406604191468e-6	Bacteria metatranscriptome
Candidatus Fonsibacter ubiquis	Factor1	-9.728804864089194e-6	Bacteria metatranscriptome
Candidatus Izimaplasma sp. HR1	Factor1	-5.558455394312455e-6	Bacteria metatranscriptome
Candidatus Kuenenia stuttgartiensis	Factor1	-1.3814891219386987e-5	Bacteria metatranscriptome
Candidatus Methylopumilus universalis	Factor1	9.03730600739724e-7	Bacteria metatranscriptome
Candidatus Nucleicultrix amoebiphila	Factor1	-2.3853597471654735e-5	Bacteria metatranscriptome
Candidatus Pantoea carbekii	Factor1	-8.555928725616541e-6	Bacteria metatranscriptome
Candidatus Pelagibacter sp. FZCC0015	Factor1	-6.761458145170083e-5	Bacteria metatranscriptome
Candidatus Pelagibacter sp. HIMB1321	Factor1	-1.2163908921277774e-5	Bacteria metatranscriptome
Candidatus Phytoplasma mali	Factor1	-5.2907746046855554e-6	Bacteria metatranscriptome
Candidatus Promineofilum breve	Factor1	-2.7753764208535283e-5	Bacteria metatranscriptome
Candidatus Rickettsiella viridis	Factor1	-6.981985634820618e-6	Bacteria metatranscriptome
Candidatus Sneabacter namystus	Factor1	-7.120938714374482e-6	Bacteria metatranscriptome
Candidatus Sulcia muelleri	Factor1	-1.0529613333372079e-5	Bacteria metatranscriptome
Candidatus Syntrophocurvum alkaliphilum	Factor1	-2.975660020272071e-6	Bacteria metatranscriptome
Candidatus Thiodictyon syntrophicum	Factor1	1.031963553607404e-5	Bacteria metatranscriptome
Capnocytophaga endodontalis	Factor1	1.78474112200644e-7	Bacteria metatranscriptome
Cardinium endosymbiont of Encarsia pergandiella	Factor1	-4.162748729702075e-6	Bacteria metatranscriptome
Caulobacter rhizosphaerae	Factor1	-2.8721270712127497e-5	Bacteria metatranscriptome
Caulobacteraceae bacterium OTSz_A_272	Factor1	-4.842225043937508e-5	Bacteria metatranscriptome
Cellulomonas flavigena	Factor1	-1.2744162645717985e-5	Bacteria metatranscriptome
Cellulomonas gilvus	Factor1	-8.394511701990385e-6	Bacteria metatranscriptome
Cellulophaga lytica	Factor1	-1.1612949268375501e-4	Bacteria metatranscriptome
Chamaesiphon minutus	Factor1	-9.529224286285053e-5	Bacteria metatranscriptome
Changchengzhania lutea	Factor1	-3.480466409022207e-6	Bacteria metatranscriptome
Chitinophaga pinensis	Factor1	-1.779061816405404e-5	Bacteria metatranscriptome
Chlamydia sp. H15-1957-10C	Factor1	-1.5977555971010497e-4	Bacteria metatranscriptome
Chloracidobacterium thermophilum	Factor1	-1.4096058951688553e-5	Bacteria metatranscriptome
Chlorobaculum parvum	Factor1	-2.7746949107838746e-6	Bacteria metatranscriptome
Chlorobaculum tepidum	Factor1	-1.1842426144744493e-5	Bacteria metatranscriptome
Chlorobium chlorochromatii	Factor1	-3.086503962624308e-5	Bacteria metatranscriptome
Chlorobium limicola	Factor1	-8.074640152707564e-6	Bacteria metatranscriptome
