feature	factor	value	view
ALAS1	Factor1	1.389196266098723e-4	Human transcriptome
ALAS2	Factor1	1.555562114764223e-7	Human transcriptome
ALCAM	Factor1	0.1797267825799254	Human transcriptome
ALDH16A1	Factor1	1.939569672143778e-5	Human transcriptome
ALDH18A1	Factor1	0.21249766704461492	Human transcriptome
ALDH1A1	Factor1	-3.542805715054031e-5	Human transcriptome
ALDH1A3	Factor1	-0.05210823785038346	Human transcriptome
ALDH1B1	Factor1	0.003753713790193142	Human transcriptome
ALDH1L2	Factor1	-5.915192748050428e-6	Human transcriptome
ALDH2	Factor1	9.739724875486969e-4	Human transcriptome
ALDH3A1	Factor1	-6.800664499811909e-4	Human transcriptome
ALDH3A2	Factor1	-4.968225367098273e-4	Human transcriptome
ALDH3B1	Factor1	6.0399031144550105e-6	Human transcriptome
ALDH3B2	Factor1	-3.2540078634479906e-5	Human transcriptome
ALDH4A1	Factor1	-1.101559242660085e-4	Human transcriptome
ALDH5A1	Factor1	6.111170190009706e-5	Human transcriptome
ALDH6A1	Factor1	9.16720481115316e-5	Human transcriptome
ALDH7A1	Factor1	6.978525995840197e-5	Human transcriptome
ALDH9A1	Factor1	0.1940995193644773	Human transcriptome
ALDOA	Factor1	-1.6457911696159347e-4	Human transcriptome
ALDOC	Factor1	-4.319185010673562e-6	Human transcriptome
ALG1	Factor1	1.6262083435133196e-4	Human transcriptome
ALG10	Factor1	6.306195052201964e-4	Human transcriptome
ALG11	Factor1	7.953917651700099e-5	Human transcriptome
ALG12	Factor1	4.005176125605154e-4	Human transcriptome
ALG13	Factor1	1.8499697157666451e-4	Human transcriptome
ALG2	Factor1	0.0027354023606011783	Human transcriptome
ALG3	Factor1	-3.274988963797108e-4	Human transcriptome
ALG5	Factor1	3.397179535605533e-4	Human transcriptome
ALG6	Factor1	6.428481655055584e-6	Human transcriptome
ALG8	Factor1	2.8143973709565656e-5	Human transcriptome
ALKBH1	Factor1	-2.2652786994634536e-5	Human transcriptome
ALKBH2	Factor1	1.8964212638670976e-4	Human transcriptome
ALKBH3	Factor1	9.856192424686238e-6	Human transcriptome
ALKBH4	Factor1	1.15748142600734e-4	Human transcriptome
ALKBH5	Factor1	6.568762463659396e-5	Human transcriptome
ALKBH7	Factor1	0.002729227799114047	Human transcriptome
ALMS1	Factor1	-3.1759087578990974e-5	Human transcriptome
ALOX12	Factor1	2.009364559654873e-5	Human transcriptome
ALOX12-AS1	Factor1	2.2916742279075356e-4	Human transcriptome
ALOX15	Factor1	-5.789867527610263e-5	Human transcriptome
ALOX15B	Factor1	2.514894808769909e-5	Human transcriptome
ALOX5	Factor1	1.6235225311059332e-6	Human transcriptome
ALOX5AP	Factor1	4.165869620582738e-5	Human transcriptome
ALPK1	Factor1	4.72292614126561e-4	Human transcriptome
ALPL	Factor1	2.4042481965534314e-5	Human transcriptome
ALS2	Factor1	0.0024947270677709737	Human transcriptome
ALS2CL	Factor1	0.0019285378274394582	Human transcriptome
ALYREF	Factor1	-5.872758298839507e-5	Human transcriptome
AMBRA1	Factor1	-1.5974154909480378e-4	Human transcriptome
AMD1	Factor1	1.456224827430939e-4	Human transcriptome
AMER1	Factor1	2.035168534871001e-5	Human transcriptome
AMFR	Factor1	0.42043983346404595	Human transcriptome
AMIGO1	Factor1	-3.775453750373696e-5	Human transcriptome
AMIGO2	Factor1	0.14216047160740694	Human transcriptome
AMMECR1	Factor1	1.7965726339560253e-4	Human transcriptome
AMMECR1L	Factor1	0.003769272430163215	Human transcriptome
AMOT	Factor1	2.2088898094249247e-4	Human transcriptome
AMOTL1	Factor1	-8.60944809973221e-4	Human transcriptome
AMOTL2	Factor1	-1.809565480408604e-4	Human transcriptome
AMPD2	Factor1	-6.713116761410228e-5	Human transcriptome
AMPD3	Factor1	5.514171807609817e-4	Human transcriptome
AMY2B	Factor1	6.946122133439072e-4	Human transcriptome
AMZ2	Factor1	5.6275846690144956e-5	Human transcriptome
AMZ2P1	Factor1	1.752313272068444e-4	Human transcriptome
ANAPC1	Factor1	6.078968086726245e-4	Human transcriptome
ANAPC11	Factor1	6.738426594049808e-6	Human transcriptome
ANAPC13	Factor1	7.163720542903745e-5	Human transcriptome
ANAPC15	Factor1	-2.32360128504542e-5	Human transcriptome
ANAPC16	Factor1	5.4232276843922974e-5	Human transcriptome
ANAPC2	Factor1	0.0029045254647511076	Human transcriptome
ANAPC4	Factor1	1.6322357559813038e-4	Human transcriptome
ANAPC5	Factor1	0.23799193964083842	Human transcriptome
ANAPC7	Factor1	0.0016671029600923953	Human transcriptome
ANGEL1	Factor1	2.700636394280883e-5	Human transcriptome
ANGEL2	Factor1	0.134645072313734	Human transcriptome
ANGPTL4	Factor1	-9.828728200105374e-5	Human transcriptome
ANK1	Factor1	7.17018576640769e-5	Human transcriptome
ANK2	Factor1	3.6337213402447895e-5	Human transcriptome
ANK3	Factor1	0.00098330235629080125	Human transcriptome
ANKAR	Factor1	3.872255037506268e-5	Human transcriptome
ANKDD1A	Factor1	8.000435573519066e-5	Human transcriptome
ANKEF1	Factor1	5.654214484619787e-4	Human transcriptome
ANKFY1	Factor1	0.2956992207617158	Human transcriptome
ANKH	Factor1	0.16668486432098978	Human transcriptome
ANKIB1	Factor1	-1.3169080608783757e-4	Human transcriptome
ANKLE2	Factor1	0.5161332998502892	Human transcriptome
ANKMY1	Factor1	2.121807244423964e-4	Human transcriptome
ANKMY2	Factor1	3.105673079194892e-5	Human transcriptome
ANKRA2	Factor1	-2.4489341023063984e-5	Human transcriptome
ANKRD10	Factor1	0.2633713609367985	Human transcriptome
ANKRD11	Factor1	0.3548225730661207	Human transcriptome
ANKRD12	Factor1	0.013258929293254399	Human transcriptome
ANKRD13A	Factor1	4.1825958734934094e-5	Human transcriptome
ANKRD13C	Factor1	0.00175216627101694	Human transcriptome
ANKRD13D	Factor1	0.10222995517555794	Human transcriptome
ANKRD17	Factor1	0.758223433888497	Human transcriptome
ANKRD18A	Factor1	4.968912361257699e-4	Human transcriptome
ANKRD20A11P	Factor1	-5.720700133823074e-4	Human transcriptome
ANKRD22	Factor1	-3.375658562322915e-5	Human transcriptome
ANKRD26	Factor1	1.001791544044047e-4	Human transcriptome
ANKRD27	Factor1	2.5311294682276575e-5	Human transcriptome
ANKRD28	Factor1	0.1306276707175969	Human transcriptome
ANKRD33B	Factor1	3.012849685822799e-4	Human transcriptome
ANKRD35	Factor1	-5.7367577051955334e-5	Human transcriptome
ANKRD36	Factor1	-1.8184684109925427e-8	Human transcriptome
ANKRD36B	Factor1	2.2844270559423075e-5	Human transcriptome
ANKRD36C	Factor1	1.091672840493015e-5	Human transcriptome
ANKRD37	Factor1	2.868890670700547e-5	Human transcriptome
ANKRD39	Factor1	3.2333460376386057e-4	Human transcriptome
ANKRD40	Factor1	0.001019190406759684	Human transcriptome
ANKRD44	Factor1	-2.746370833409067e-4	Human transcriptome
ANKRD46	Factor1	1.6397042115585898e-4	Human transcriptome
ANKRD49	Factor1	-4.934544584022091e-5	Human transcriptome
ANKRD50	Factor1	2.4888515761984495e-5	Human transcriptome
ANKRD52	Factor1	0.19963953583839839	Human transcriptome
ANKRD54	Factor1	3.651235393063333e-5	Human transcriptome
ANKRD6	Factor1	3.0613323701904604e-4	Human transcriptome
ANKRD65	Factor1	2.5085438528756895e-5	Human transcriptome
ANKRD9	Factor1	0.0634943819311513	Human transcriptome
ANKS1A	Factor1	5.308026245947488e-5	Human transcriptome
ANKS3	Factor1	2.603312316980957e-5	Human transcriptome
ANKS6	Factor1	2.0584526562258918e-4	Human transcriptome
ANKZF1	Factor1	2.1852140445247862e-4	Human transcriptome
ANLN	Factor1	-0.0017494450558268389	Human transcriptome
ANO1	Factor1	-4.7838866358318547e-4	Human transcriptome
ANO10	Factor1	-2.4486850842521386e-5	Human transcriptome
ANO4	Factor1	-7.4508143415199666e-06	Human transcriptome
ANO6	Factor1	6.352246561101118e-5	Human transcriptome
ANO9	Factor1	1.064422127917646e-4	Human transcriptome
ANOS1	Factor1	3.775773376307168e-5	Human transcriptome
ANP32A	Factor1	7.250184647737297e-4	Human transcriptome
ANP32B	Factor1	0.16820766108285048	Human transcriptome
ANP32E	Factor1	5.04274725514941e-4	Human transcriptome
ANPEP	Factor1	-0.007925165867781818	Human transcriptome
ANTXR1	Factor1	-1.5516982629210478e-5	Human transcriptome
ANTXR2	Factor1	-0.0035203367216500173	Human transcriptome
ANXA1	Factor1	0.019375054306339345	Human transcriptome
