feature	factor	value	view
ABT1	Factor1	0.007920945607966573	Human transcriptome
ABTB1	Factor1	1.194295297500617e-5	Human transcriptome
ABTB2	Factor1	6.18644549801594e-4	Human transcriptome
AC000123.2	Factor1	0.0029868309087784655	Human transcriptome
AC005154.6	Factor1	5.496164038988189e-4	Human transcriptome
AC005532.5	Factor1	-2.0760419034549158e-4	Human transcriptome
AC005682.5	Factor1	0.0030538359350978364	Human transcriptome
AC006978.6	Factor1	0.0020591475829004713	Human transcriptome
AC009120.6	Factor1	2.3620190551767837e-5	Human transcriptome
AC009948.5	Factor1	0.005950093957121792	Human transcriptome
AC013461.1	Factor1	0.02294561154558254	Human transcriptome
AC024560.3	Factor1	0.006552533138885339	Human transcriptome
AC074286.1	Factor1	0.003336517336718308	Human transcriptome
AC074289.1	Factor1	5.765986643512349e-6	Human transcriptome
AC083843.1	Factor1	3.0102533269668667e-4	Human transcriptome
AC093323.3	Factor1	0.0050981861734207354	Human transcriptome
AC093838.4	Factor1	1.1543916803503365e-5	Human transcriptome
AC103563.9	Factor1	-1.5437657714077562e-5	Human transcriptome
AC144831.1	Factor1	0.0015900866893392826	Human transcriptome
ACAA1	Factor1	5.923615140589884e-4	Human transcriptome
ACAA2	Factor1	0.01152229363996429	Human transcriptome
ACACA	Factor1	0.050663367988819714	Human transcriptome
ACACB	Factor1	-2.3367170354353635e-5	Human transcriptome
ACAD10	Factor1	4.334702783074737e-4	Human transcriptome
ACAD8	Factor1	0.010905100626011079	Human transcriptome
ACAD9	Factor1	0.01811809686260387	Human transcriptome
ACADM	Factor1	0.016567295730451626	Human transcriptome
ACADS	Factor1	3.330924682370705e-5	Human transcriptome
ACADSB	Factor1	2.044000635399435e-4	Human transcriptome
ACADVL	Factor1	0.10540173092000017	Human transcriptome
ACAP1	Factor1	3.7018151962157014e-4	Human transcriptome
ACAP2	Factor1	0.012961397700128217	Human transcriptome
ACAP3	Factor1	0.009577964552275307	Human transcriptome
ACAT1	Factor1	1.7994901736698485e-4	Human transcriptome
ACAT2	Factor1	0.010838425168502306	Human transcriptome
ACBD3	Factor1	0.041299629985045654	Human transcriptome
ACBD5	Factor1	0.009715577420578764	Human transcriptome
ACBD6	Factor1	1.4671909658180003e-4	Human transcriptome
ACCS	Factor1	-7.740335484453707e-5	Human transcriptome
ACD	Factor1	0.005318638151948199	Human transcriptome
ACER3	Factor1	0.010095485023662734	Human transcriptome
ACIN1	Factor1	0.032155512235706195	Human transcriptome
ACKR1	Factor1	9.430684850101408e-5	Human transcriptome
ACKR3	Factor1	0.012508162293920473	Human transcriptome
ACLY	Factor1	0.10449304655085566	Human transcriptome
ACO1	Factor1	-2.9198676316650382e-5	Human transcriptome
ACO2	Factor1	0.030165514357675983	Human transcriptome
ACOT11	Factor1	5.388789018692542e-4	Human transcriptome
ACOT13	Factor1	0.004928986490146664	Human transcriptome
ACOT2	Factor1	0.005026057482502204	Human transcriptome
ACOT7	Factor1	0.024496047271725677	Human transcriptome
ACOT8	Factor1	0.004586692697328069	Human transcriptome
ACOT9	Factor1	0.020085706782353267	Human transcriptome
ACOX1	Factor1	0.10091936834617717	Human transcriptome
ACOX3	Factor1	0.029354490131622727	Human transcriptome
ACP1	Factor1	0.0173336607987064	Human transcriptome
ACP2	Factor1	0.007243402078054093	Human transcriptome
ACP6	Factor1	3.726503585541743e-4	Human transcriptome
ACPP	Factor1	1.017073756285233e-4	Human transcriptome
ACSF2	Factor1	1.5901613045159293e-6	Human transcriptome
ACSF3	Factor1	0.012834705480579212	Human transcriptome
ACSL1	Factor1	0.04954926996775712	Human transcriptome
ACSL3	Factor1	0.05711686157464105	Human transcriptome
ACSL4	Factor1	0.021297152950046742	Human transcriptome
ACSL5	Factor1	-2.819473112523506e-4	Human transcriptome
ACSS1	Factor1	-7.999144294277558e-6	Human transcriptome
ACSS2	Factor1	0.006680287145333205	Human transcriptome
ACTA2	Factor1	0.02603488841041711	Human transcriptome
ACTB	Factor1	0.012145975618595246	Human transcriptome
ACTG1	Factor1	0.012504542712776151	Human transcriptome
ACTG2	Factor1	0.02031729757301076	Human transcriptome
ACTL6A	Factor1	0.01490015302281587	Human transcriptome
ACTN1	Factor1	0.1222714209740368	Human transcriptome
ACTN4	Factor1	0.10761515638536455	Human transcriptome
ACTR10	Factor1	0.02443467687775278	Human transcriptome
ACTR1A	Factor1	0.0366518016023794	Human transcriptome
ACTR1B	Factor1	0.022083755027821953	Human transcriptome
ACTR2	Factor1	0.11830434936353364	Human transcriptome
ACTR3	Factor1	0.1242124252283658	Human transcriptome
ACTR5	Factor1	0.0037358289518572337	Human transcriptome
ACTR6	Factor1	0.007005753986851805	Human transcriptome
ACTR8	Factor1	0.013011896919229682	Human transcriptome
ACVR1	Factor1	0.019185478327307843	Human transcriptome
ACVR1B	Factor1	0.02260306239207055	Human transcriptome
ACVR2A	Factor1	0.01387618947410406	Human transcriptome
ACVR2B	Factor1	9.738070433223682e-6	Human transcriptome
ADA	Factor1	0.004625153722746615	Human transcriptome
ADAM10	Factor1	0.06417526733972906	Human transcriptome
ADAM12	Factor1	1.8340859091616878e-4	Human transcriptome
ADAM15	Factor1	0.02074303237799253	Human transcriptome
ADAM17	Factor1	0.012163282121220387	Human transcriptome
ADAM19	Factor1	0.026297272748172233	Human transcriptome
ADAM23	Factor1	0.0034065362449750493	Human transcriptome
ADAM28	Factor1	1.584411861517816e-4	Human transcriptome
ADAM33	Factor1	2.753534700348869e-5	Human transcriptome
ADAM8	Factor1	5.37792297914141e-6	Human transcriptome
ADAM9	Factor1	0.05351298878310919	Human transcriptome
ADAMTS1	Factor1	4.681385594556479e-4	Human transcriptome
ADAMTS10	Factor1	3.128638730001094e-5	Human transcriptome
ADAMTS14	Factor1	0.00217154549391358	Human transcriptome
ADAMTS15	Factor1	-1.9570449397712742e-5	Human transcriptome
ADAMTS2	Factor1	-3.671269627632053e-5	Human transcriptome
ADAMTS6	Factor1	7.316718851412172e-4	Human transcriptome
ADAMTS7	Factor1	0.002406569460799613	Human transcriptome
ADAMTSL1	Factor1	-1.1794584164910456e-4	Human transcriptome
ADAMTSL4	Factor1	-0.01016419534207764	Human transcriptome
ADAMTSL5	Factor1	0.007965251077753723	Human transcriptome
ADAR	Factor1	0.09071506861642177	Human transcriptome
ADARB1	Factor1	0.00878393478808121	Human transcriptome
ADAT1	Factor1	0.007389164218682575	Human transcriptome
ADAT2	Factor1	-1.401404898626994e-5	Human transcriptome
ADCK2	Factor1	0.008210007899348417	Human transcriptome
ADCK5	Factor1	0.0037796378058855234	Human transcriptome
ADCY3	Factor1	-3.894616703613575e-5	Human transcriptome
ADCY6	Factor1	0.0162447961192837	Human transcriptome
ADCY7	Factor1	0.02223928031629645	Human transcriptome
ADCY9	Factor1	0.011281064960715731	Human transcriptome
ADD1	Factor1	0.0632004570086425	Human transcriptome
ADD3	Factor1	0.037882214003436845	Human transcriptome
ADGRA2	Factor1	1.583882660340593e-5	Human transcriptome
ADGRA3	Factor1	-1.0404071348154073e-4	Human transcriptome
ADGRE2	Factor1	0.0032224429091924057	Human transcriptome
ADGRE5	Factor1	8.008838903018248e-5	Human transcriptome
ADGRF1	Factor1	-2.5321704096320256e-5	Human transcriptome
ADGRF4	Factor1	2.7127502587584646e-4	Human transcriptome
ADGRG1	Factor1	0.028749947009780806	Human transcriptome
ADGRG3	Factor1	8.85832887726098e-7	Human transcriptome
ADGRG5	Factor1	2.265525445664542e-5	Human transcriptome
ADGRG6	Factor1	2.0487485035965155e-4	Human transcriptome
ADGRL1	Factor1	9.582682301381937e-5	Human transcriptome
ADGRL2	Factor1	-0.005334575356595315	Human transcriptome
ADH1B	Factor1	2.1324688220492917e-4	Human transcriptome
ADH1C	Factor1	3.5502782764348943e-6	Human transcriptome
ADH5	Factor1	0.009752780164455467	Human transcriptome
ADH7	Factor1	0.0021769018289222275	Human transcriptome
ADI1	Factor1	0.008660295035867975	Human transcriptome
ADIPOR1	Factor1	0.05776804925190131	Human transcriptome
ADIPOR2	Factor1	0.058148434786044555	Human transcriptome
ADIRF-AS1	Factor1	2.1396859826679717e-05	Human transcriptome
ADK	Factor1	0.008272067698572983	Human transcriptome
ADM	Factor1	-5.927107583572186e-4	Human transcriptome
ADM2	Factor1	0.0013712041875336921	Human transcriptome
ADNP	Factor1	0.038594111130542195	Human transcriptome
ADNP2	Factor1	0.014010147762683514	Human transcriptome
ADO	Factor1	0.009712682571911293	Human transcriptome
ADORA2B	Factor1	0.005889076701632325	Human transcriptome
ADPGK	Factor1	0.025089109232921344	Human transcriptome
ADPRHL2	Factor1	0.015705915405065152	Human transcriptome
ADPRM	Factor1	1.4405632653775722e-5	Human transcriptome
ADRB2	Factor1	9.512412208553849e-4	Human transcriptome
ADRM1	Factor1	0.016420089722827547	Human transcriptome
ADSS	Factor1	0.025984161245938314	Human transcriptome
AEBP1	Factor1	0.007648035176662728	Human transcriptome
AEBP2	Factor1	0.007355387587135871	Human transcriptome
AEN	Factor1	0.018068239820175466	Human transcriptome
AES	Factor1	0.02878278655106397	Human transcriptome
AF131215.2	Factor1	8.28959786422673e-5	Human transcriptome
AFAP1	Factor1	0.007809562365883443	Human transcriptome
AFAP1L2	Factor1	0.001396293785272201	Human transcriptome
AFDN	Factor1	0.03466846172363372	Human transcriptome
AFF1	Factor1	0.011554502547177131	Human transcriptome
AFF3	Factor1	0.008437154511716224	Human transcriptome
AFF4	Factor1	0.09888901813313049	Human transcriptome
AFG3L1P	Factor1	0.006543074846435764	Human transcriptome
AFG3L2	Factor1	0.01765325404226051	Human transcriptome
AFMID	Factor1	0.005356909708790574	Human transcriptome
AFTPH	Factor1	0.020305907410485387	Human transcriptome
AGA	Factor1	0.003955696118813901	Human transcriptome
AGAP1	Factor1	0.012527722844295743	Human transcriptome
AGAP3	Factor1	0.017753173617602144	Human transcriptome
AGBL5	Factor1	3.353832092822256e-5	Human transcriptome
AGFG1	Factor1	0.03644490308475759	Human transcriptome
AGFG2	Factor1	4.305660793065448e-4	Human transcriptome
AGGF1	Factor1	0.005279441046845296	Human transcriptome
AGK	Factor1	0.01194181415369156	Human transcriptome
AGL	Factor1	9.267646687620483e-5	Human transcriptome
AGO1	Factor1	0.02519146071385511	Human transcriptome
AGO2	Factor1	0.04587451539096409	Human transcriptome
AGO3	Factor1	0.020340883012033125	Human transcriptome
AGO4	Factor1	0.013873225900331966	Human transcriptome
AGPAT1	Factor1	0.005226136098809539	Human transcriptome
AGPAT2	Factor1	0.018709949337579516	Human transcriptome
AGPAT3	Factor1	0.04189121491475221	Human transcriptome
AGPAT4	Factor1	0.011041351948405937	Human transcriptome
AGPAT5	Factor1	0.017039973164717677	Human transcriptome
AGPS	Factor1	0.051021434057587405	Human transcriptome
AGR2	Factor1	1.347775117782075e-5	Human transcriptome
AGRN	Factor1	0.10559227335744514	Human transcriptome
AGTPBP1	Factor1	0.006804114481324032	Human transcriptome
AGTRAP	Factor1	0.008933721211136692	Human transcriptome
AHCTF1	Factor1	0.01828077592575034	Human transcriptome
AHCY	Factor1	0.024911606726926227	Human transcriptome
AHCYL1	Factor1	0.07640547736446542	Human transcriptome
AHCYL2	Factor1	0.001811429706048551	Human transcriptome
AHDC1	Factor1	0.019653863335307	Human transcriptome
AHI1	Factor1	0.010441512044202753	Human transcriptome
AHNAK	Factor1	0.009954354350709575	Human transcriptome
AHNAK2	Factor1	0.06932793422853534	Human transcriptome
AHR	Factor1	1.9105453664487783e-4	Human transcriptome
AHSA1	Factor1	0.0389517801587137	Human transcriptome
AHSA2	Factor1	-8.793697637898417e-6	Human transcriptome
AHSP	Factor1	5.161749058581079e-7	Human transcriptome
AIDA	Factor1	0.0070111147459019935	Human transcriptome
AIF1	Factor1	-4.3555215881230195e-5	Human transcriptome
AIF1L	Factor1	4.866384893501459e-4	Human transcriptome
AIFM1	Factor1	0.012250821266577382	Human transcriptome
AIFM2	Factor1	0.007990241328975228	Human transcriptome
AIG1	Factor1	7.581702448814511e-5	Human transcriptome
AIM1	Factor1	0.006826889229337797	Human transcriptome
AIM1L	Factor1	-1.0818474270563593e-5	Human transcriptome
AIMP1	Factor1	0.020728890236750206	Human transcriptome
AIMP2	Factor1	0.005525774689158634	Human transcriptome
AIP	Factor1	4.285461461881659e-5	Human transcriptome
AJUBA	Factor1	0.053096566205133096	Human transcriptome
AK2	Factor1	0.038938967320099174	Human transcriptome
AK3	Factor1	2.0182352494942923e-4	Human transcriptome
AK4	Factor1	0.033380002709525465	Human transcriptome
AKAP1	Factor1	0.012469215573750914	Human transcriptome
AKAP10	Factor1	0.008364994792695604	Human transcriptome
AKAP11	Factor1	0.017129724236350886	Human transcriptome
AKAP12	Factor1	2.0738325828177748e-4	Human transcriptome
AKAP13	Factor1	0.08453009291752753	Human transcriptome
AKAP5	Factor1	4.969115029579506e-4	Human transcriptome
AKAP7	Factor1	1.9481025722368275e-5	Human transcriptome
AKAP8	Factor1	0.018202174021994096	Human transcriptome
AKAP8L	Factor1	0.003986497516756964	Human transcriptome
AKAP9	Factor1	0.04713453840255765	Human transcriptome
AKIP1	Factor1	0.0060652375185809675	Human transcriptome
AKIRIN1	Factor1	0.03692024930566671	Human transcriptome
AKIRIN2	Factor1	0.008772963794148473	Human transcriptome
AKNA	Factor1	0.019878893641628845	Human transcriptome
AKR1A1	Factor1	0.04502283334292746	Human transcriptome
AKR1B1	Factor1	-9.861095952292482e-6	Human transcriptome
AKR1B10	Factor1	5.900165518445601e-5	Human transcriptome
AKR1C1	Factor1	-0.008293870734901098	Human transcriptome
AKR1C2	Factor1	4.6084270947998707e-4	Human transcriptome
AKR1C3	Factor1	-1.1740838735557613e-4	Human transcriptome
AKR7A2	Factor1	0.006515945479667861	Human transcriptome
AKT1	Factor1	0.04290563742190139	Human transcriptome
AKT1S1	Factor1	0.015276345984202126	Human transcriptome
AKT2	Factor1	0.03792445152436693	Human transcriptome
AKT3	Factor1	0.006110333537031284	Human transcriptome
AKTIP	Factor1	0.009376559617492538	Human transcriptome
ALAD	Factor1	3.249035980256453e-4	Human transcriptome
ALAS1	Factor1	0.021124119146438396	Human transcriptome
ALAS2	Factor1	3.2920007759179414e-6	Human transcriptome
ALCAM	Factor1	0.021368688885269126	Human transcriptome
ALDH16A1	Factor1	6.236919830805165e-5	Human transcriptome
ALDH18A1	Factor1	0.060158475588863815	Human transcriptome
ALDH1A1	Factor1	1.1303370771167164e-4	Human transcriptome
ALDH1A3	Factor1	-0.003000680024798998	Human transcriptome
ALDH1B1	Factor1	0.04921057933059973	Human transcriptome
ALDH1L1	Factor1	-1.2659734683574015e-5	Human transcriptome
ALDH1L2	Factor1	-1.8341775782129216e-4	Human transcriptome
ALDH2	Factor1	-0.0010909693083302001	Human transcriptome
ALDH3A1	Factor1	9.706383949351312e-5	Human transcriptome
ALDH3A2	Factor1	-0.001248699799825106	Human transcriptome
ALDH3B1	Factor1	-0.0030794912317298516	Human transcriptome
ALDH3B2	Factor1	2.0842043146104173e-6	Human transcriptome
ALDH4A1	Factor1	0.014161821660383005	Human transcriptome
ALDH5A1	Factor1	0.0010705149546069862	Human transcriptome
ALDH6A1	Factor1	2.079866460295871e-4	Human transcriptome
ALDH7A1	Factor1	0.009348753818722489	Human transcriptome
ALDH9A1	Factor1	0.01806331487201505	Human transcriptome
ALDOA	Factor1	0.008819054003678311	Human transcriptome
ALDOC	Factor1	0.007813293253546395	Human transcriptome
ALG1	Factor1	0.004478648578070475	Human transcriptome
ALG10B	Factor1	0.0037466754168104938	Human transcriptome
ALG11	Factor1	0.0044042635144148	Human transcriptome
ALG12	Factor1	0.0037881161137144144	Human transcriptome
ALG13	Factor1	0.013820385013312538	Human transcriptome
ALG2	Factor1	0.019568045765998784	Human transcriptome
ALG3	Factor1	0.010741366349636135	Human transcriptome
ALG5	Factor1	0.006979409387132526	Human transcriptome
ALG6	Factor1	1.5516413543896645e-5	Human transcriptome
ALG8	Factor1	0.010217657536295924	Human transcriptome
ALKBH2	Factor1	0.003743739149824281	Human transcriptome
ALKBH3	Factor1	0.005286418808955911	Human transcriptome
ALKBH5	Factor1	0.030861672749907594	Human transcriptome
ALKBH7	Factor1	8.395075449849818e-4	Human transcriptome
ALKBH8	Factor1	0.0058454971349587445	Human transcriptome
ALMS1	Factor1	0.016300018663713133	Human transcriptome
ALOX12	Factor1	-3.516357107767652e-4	Human transcriptome
ALOX15	Factor1	-1.0677086087561047e-6	Human transcriptome
ALOX15B	Factor1	1.092018028486908e-4	Human transcriptome
ALOX5	Factor1	6.867745289926329e-6	Human transcriptome
ALOX5AP	Factor1	6.691719706790616e-6	Human transcriptome
ALPK1	Factor1	-1.1507751112400631e-5	Human transcriptome
ALPK3	Factor1	-1.5833504231313024e-6	Human transcriptome
ALPL	Factor1	2.617278437558938e-6	Human transcriptome
ALS2	Factor1	0.01196909002298227	Human transcriptome
ALS2CL	Factor1	7.638939678577445e-5	Human transcriptome
ALYREF	Factor1	0.03336695615677567	Human transcriptome
AMBRA1	Factor1	0.009270669048549592	Human transcriptome
AMD1	Factor1	0.03406954290295218	Human transcriptome
AMER1	Factor1	0.005635780343707148	Human transcriptome
AMFR	Factor1	0.01623888789290314	Human transcriptome
AMIGO1	Factor1	-1.1241254685352111e-5	Human transcriptome
AMIGO2	Factor1	0.013672564790263488	Human transcriptome
AMMECR1	Factor1	0.016901164294635476	Human transcriptome
AMMECR1L	Factor1	0.013825538488411948	Human transcriptome
AMOT	Factor1	-5.460399105120315e-5	Human transcriptome
AMOTL1	Factor1	0.0789410242207027	Human transcriptome
AMOTL2	Factor1	0.04806568020724588	Human transcriptome
AMPD2	Factor1	0.009582507982763614	Human transcriptome
AMPD3	Factor1	1.119688259953591e-4	Human transcriptome
AMY2B	Factor1	-3.0384369151797213e-5	Human transcriptome
AMZ2	Factor1	0.01775070955327965	Human transcriptome
ANAPC1	Factor1	0.006398873787457341	Human transcriptome
ANAPC11	Factor1	0.008166581420887558	Human transcriptome
ANAPC13	Factor1	0.004404180935920263	Human transcriptome
ANAPC16	Factor1	0.005867372409890535	Human transcriptome
ANAPC2	Factor1	0.012462398627219078	Human transcriptome
ANAPC4	Factor1	0.008125457265490785	Human transcriptome
ANAPC5	Factor1	0.043805321499563905	Human transcriptome
ANAPC7	Factor1	0.019362826807103124	Human transcriptome
ANGEL1	Factor1	6.489230010332025e-5	Human transcriptome
ANGEL2	Factor1	0.005173722074389039	Human transcriptome
ANGPT1	Factor1	5.953114715105763e-7	Human transcriptome
ANGPTL2	Factor1	-4.4245969300786314e-4	Human transcriptome
ANGPTL4	Factor1	-0.007798017194325074	Human transcriptome
ANK1	Factor1	1.080476408036464e-4	Human transcriptome
ANK2	Factor1	2.851976659110809e-5	Human transcriptome
ANK3	Factor1	3.59394338310856e-4	Human transcriptome
ANKDD1A	Factor1	-2.6076558428787294e-5	Human transcriptome
ANKEF1	Factor1	7.12317268380266e-5	Human transcriptome
ANKFY1	Factor1	0.03248595262995412	Human transcriptome
ANKH	Factor1	0.036982106207304064	Human transcriptome
ANKIB1	Factor1	0.02839495290126184	Human transcriptome
ANKLE2	Factor1	0.06260844595417783	Human transcriptome
ANKMY1	Factor1	0.005088093332878075	Human transcriptome
ANKMY2	Factor1	0.006941905093816153	Human transcriptome
ANKRA2	Factor1	1.9067313727092288e-5	Human transcriptome
ANKRD10	Factor1	1.8521260493704086e-5	Human transcriptome
ANKRD11	Factor1	0.0977420292872664	Human transcriptome
ANKRD12	Factor1	0.024393529384670053	Human transcriptome
ANKRD13A	Factor1	0.036333374074617	Human transcriptome
ANKRD13B	Factor1	-1.0066942341081489e-5	Human transcriptome
ANKRD13C	Factor1	0.010318429038470198	Human transcriptome
ANKRD13D	Factor1	0.012096597853243306	Human transcriptome
ANKRD17	Factor1	0.061276559071040536	Human transcriptome
ANKRD20A11P	Factor1	-6.087289815773741e-5	Human transcriptome
ANKRD20A5P	Factor1	-3.494964966832867e-5	Human transcriptome
ANKRD22	Factor1	-6.134421413871119e-5	Human transcriptome
ANKRD26	Factor1	0.002859549533138562	Human transcriptome
ANKRD27	Factor1	0.02096267756763003	Human transcriptome
ANKRD28	Factor1	0.008515942719562722	Human transcriptome
ANKRD31	Factor1	-7.000905997283362e-6	Human transcriptome
ANKRD33B	Factor1	-0.006456702963720648	Human transcriptome
ANKRD35	Factor1	-5.71954040723193e-5	Human transcriptome
ANKRD36	Factor1	8.127822637390189e-4	Human transcriptome
ANKRD36B	Factor1	4.112657547367493e-4	Human transcriptome
ANKRD36C	Factor1	3.472225058836808e-4	Human transcriptome
ANKRD37	Factor1	5.984824648233452e-4	Human transcriptome
ANKRD40	Factor1	0.01222823881670125	Human transcriptome
ANKRD44	Factor1	0.019024891252810542	Human transcriptome
ANKRD46	Factor1	0.004482961181916011	Human transcriptome
ANKRD49	Factor1	0.007958699067820258	Human transcriptome
ANKRD50	Factor1	0.016470991298568854	Human transcriptome
ANKRD52	Factor1	0.049086982513340933	Human transcriptome
ANKRD54	Factor1	0.005254565529652029	Human transcriptome
ANKRD65	Factor1	5.021850431745945e-4	Human transcriptome
ANKRD9	Factor1	0.011718764121999547	Human transcriptome
ANKS1A	Factor1	0.017681665796119503	Human transcriptome
ANKS6	Factor1	0.012544458170356486	Human transcriptome
ANKZF1	Factor1	0.013385338118246517	Human transcriptome
ANLN	Factor1	0.02647219623286301	Human transcriptome
ANO1	Factor1	9.58742099425367e-4	Human transcriptome
ANO10	Factor1	0.01241546785210852	Human transcriptome
ANO6	Factor1	0.03883424437598086	Human transcriptome
ANO8	Factor1	0.004349943520312189	Human transcriptome
ANO9	Factor1	2.5864500171271786e-4	Human transcriptome
ANOS1	Factor1	0.0030383361865756243	Human transcriptome
ANP32A	Factor1	0.0093315219309746	Human transcriptome
ANP32B	Factor1	0.04333485286694717	Human transcriptome
ANP32E	Factor1	0.028140516872765777	Human transcriptome
ANPEP	Factor1	0.00911422872878856	Human transcriptome
ANTXR1	Factor1	0.013954722757065326	Human transcriptome
ANTXR2	Factor1	-3.206050109604805e-4	Human transcriptome
ANXA1	Factor1	0.006239323658313361	Human transcriptome
ANXA10	Factor1	5.443527667326528e-5	Human transcriptome
ANXA11	Factor1	0.041307086723080665	Human transcriptome
ANXA2	Factor1	0.023450976141242776	Human transcriptome
ANXA2P2	Factor1	0.0033310589574413506	Human transcriptome
ANXA3	Factor1	0.0020607682381615813	Human transcriptome
ANXA4	Factor1	0.010808215968685564	Human transcriptome
ANXA5	Factor1	0.11646111706334551	Human transcriptome
ANXA6	Factor1	0.02573067846309679	Human transcriptome
ANXA7	Factor1	0.026366173440030116	Human transcriptome
ANXA8	Factor1	1.8664446192524867e-4	Human transcriptome
ANXA8L1	Factor1	2.7734091559123575e-4	Human transcriptome
ANXA9	Factor1	-2.9894921832099324e-5	Human transcriptome
AOAH	Factor1	7.236148186310142e-4	Human transcriptome
AOC3	Factor1	0.0034766527124707016	Human transcriptome
AOX1	Factor1	-3.7334238004047298e-6	Human transcriptome
AP000350.5	Factor1	8.508339771919215e-4	Human transcriptome
AP1AR	Factor1	0.004283054488316347	Human transcriptome
AP1B1	Factor1	0.055566069013325045	Human transcriptome
AP1G1	Factor1	0.0631898880106519	Human transcriptome
AP1G2	Factor1	1.557968807774872e-4	Human transcriptome
AP1M1	Factor1	0.01399335683012442	Human transcriptome
AP1M2	Factor1	4.732340541793376e-4	Human transcriptome
AP1S1	Factor1	0.01318430966429294	Human transcriptome
AP1S2	Factor1	0.0036002243693306754	Human transcriptome
AP2A1	Factor1	0.025055865047672148	Human transcriptome
AP2A2	Factor1	0.02183131705761412	Human transcriptome
AP2B1	Factor1	0.04455090667071222	Human transcriptome
AP2M1	Factor1	0.15368204304570826	Human transcriptome
