feature	factor	value	view
[Clostridium] hiranonis	Factor1	-1.3364324254126663e-7	Bacteria metatranscriptome
[Clostridium] scindens	Factor1	-3.7882607121380737e-7	Bacteria metatranscriptome
[Eubacterium] cellulosolvens	Factor1	-2.9539690053452627e-7	Bacteria metatranscriptome
[Eubacterium] sulci	Factor1	-8.878413331517216e-4	Bacteria metatranscriptome
[Haemophilus] ducreyi	Factor1	-2.013814698766157e-5	Bacteria metatranscriptome
[Pasteurella] aerogenes	Factor1	-1.7077754222377885e-7	Bacteria metatranscriptome
[Polyangium] brachysporum	Factor1	3.44610305916706e-8	Bacteria metatranscriptome
[Ruminococcus] gnavus	Factor1	-1.6659433339477866e-7	Bacteria metatranscriptome
Acaryochloris marina	Factor1	-1.248282600318402e-7	Bacteria metatranscriptome
Acetoanaerobium sticklandii	Factor1	-1.965885581620559e-7	Bacteria metatranscriptome
Acetobacter persici	Factor1	-3.450299309879536e-7	Bacteria metatranscriptome
Acetobacteraceae bacterium	Factor1	-1.7869494176154607e-7	Bacteria metatranscriptome
Acholeplasma brassicae	Factor1	-2.6871422551337354e-7	Bacteria metatranscriptome
Acholeplasma palmae	Factor1	-9.996651217587698e-8	Bacteria metatranscriptome
Achromobacter sp. AONIH1	Factor1	-2.250648275892077e-8	Bacteria metatranscriptome
Achromobacter xylosoxidans	Factor1	-1.001193044839575e-7	Bacteria metatranscriptome
Acidovorax avenae	Factor1	-8.477877338452345e-9	Bacteria metatranscriptome
Acidovorax carolinensis	Factor1	-1.349963601604676e-7	Bacteria metatranscriptome
Acidovorax citrulli	Factor1	-2.860608490475639e-5	Bacteria metatranscriptome
Acidovorax sp. 1608163	Factor1	-9.982900565740356e-8	Bacteria metatranscriptome
Acidovorax sp. HDW3	Factor1	1.3283425724168923e-8	Bacteria metatranscriptome
Acidovorax sp. KKS102	Factor1	-4.7464866098591034e-8	Bacteria metatranscriptome
Acinetobacter baumannii	Factor1	-0.06263709673937845	Bacteria metatranscriptome
Acinetobacter calcoaceticus	Factor1	-3.1714695674346476e-6	Bacteria metatranscriptome
Acinetobacter haemolyticus	Factor1	-6.115640187191545e-8	Bacteria metatranscriptome
Acinetobacter indicus	Factor1	-1.4872126036166691e-5	Bacteria metatranscriptome
Acinetobacter johnsonii	Factor1	-5.6468707957702074e-8	Bacteria metatranscriptome
Acinetobacter lwoffii	Factor1	-1.2732167386653134e-7	Bacteria metatranscriptome
Acinetobacter nosocomialis	Factor1	-8.436745224488873e-8	Bacteria metatranscriptome
Acinetobacter radioresistens	Factor1	-1.727652022586183e-5	Bacteria metatranscriptome
Acinetobacter sp. 185	Factor1	-1.782758423116418e-7	Bacteria metatranscriptome
Acinetobacter wuhouensis	Factor1	-2.3508905341749424e-6	Bacteria metatranscriptome
Actinobacillus delphinicola	Factor1	-3.8504778806207184e-7	Bacteria metatranscriptome
Actinobacillus indolicus	Factor1	-0.012214339963300985	Bacteria metatranscriptome
Actinobacillus pleuropneumoniae	Factor1	-1.5058095363858537e-6	Bacteria metatranscriptome
Actinobacillus porcitonsillarum	Factor1	-4.283756123111425e-5	Bacteria metatranscriptome
Actinobacillus succinogenes	Factor1	-2.1375391597694674e-7	Bacteria metatranscriptome
Actinobacillus suis	Factor1	-1.017311729316773e-5	Bacteria metatranscriptome
Actinomyces howellii	Factor1	-2.263085085067006e-6	Bacteria metatranscriptome
Actinomyces oris	Factor1	-7.419610337083788e-8	Bacteria metatranscriptome
Actinomyces pacaensis	Factor1	-2.5795148567590853e-4	Bacteria metatranscriptome
Actinomyces radicidentis	Factor1	-5.262546001488552e-7	Bacteria metatranscriptome
Actinomyces sp. oral taxon 171	Factor1	-1.0234266755204813e-7	Bacteria metatranscriptome
Actinomyces sp. oral taxon 414	Factor1	-1.5292063908696485e-6	Bacteria metatranscriptome
Actinomyces sp. oral taxon 897	Factor1	-1.0716397341886348e-6	Bacteria metatranscriptome
Aequorivita sp. H23M31	Factor1	-9.516803796145233e-7	Bacteria metatranscriptome
Aerococcus sanguinicola	Factor1	-2.648747506447166e-6	Bacteria metatranscriptome
Aeromonas salmonicida	Factor1	-6.688750447635959e-8	Bacteria metatranscriptome
Aeromonas veronii	Factor1	-0.020163030145400416	Bacteria metatranscriptome
Aggregatibacter actinomycetemcomitans	Factor1	-3.915280124176242e-4	Bacteria metatranscriptome
Aggregatibacter aphrophilus	Factor1	-0.014270777434146661	Bacteria metatranscriptome
Aggregatibacter segnis	Factor1	-0.013364422432455721	Bacteria metatranscriptome
Agrobacterium vitis	Factor1	-0.013185127880881945	Bacteria metatranscriptome
Akkermansia muciniphila	Factor1	-1.5708526694220667e-7	Bacteria metatranscriptome
Alcaligenes faecalis	Factor1	-6.223992778271209e-8	Bacteria metatranscriptome
Alcanivorax sp. N3-2A	Factor1	-2.9850896158240847e-5	Bacteria metatranscriptome
Algibacter alginicilyticus	Factor1	-1.725122425934909e-5	Bacteria metatranscriptome
Alicycliphilus denitrificans	Factor1	4.955160961980019e-8	Bacteria metatranscriptome
Aliivibrio fischeri	Factor1	-0.02566277546004821	Bacteria metatranscriptome
Aliivibrio salmonicida	Factor1	-9.418028233722028e-8	Bacteria metatranscriptome
Alistipes finegoldii	Factor1	-1.234772585436319e-7	Bacteria metatranscriptome
Alistipes megaguti	Factor1	-1.0042458566972144e-7	Bacteria metatranscriptome
Alkaliphilus metalliredigens	Factor1	-4.6685826279991254e-7	Bacteria metatranscriptome
Alkalitalea saponilacus	Factor1	-6.733503191749055e-7	Bacteria metatranscriptome
Alloprevotella sp. E39	Factor1	-0.28488941141789365	Bacteria metatranscriptome
Allopseudarcicella aquatilis	Factor1	-3.6932072184072615e-7	Bacteria metatranscriptome
alpha proteobacterium HIMB59	Factor1	-9.500619999202988e-8	Bacteria metatranscriptome
Altererythrobacter sp. B11	Factor1	-7.260224313652259e-8	Bacteria metatranscriptome
Alteromonas sp. RKMC-009	Factor1	-0.0012249638054910627	Bacteria metatranscriptome
Anabaena cylindrica	Factor1	-9.407665953774748e-8	Bacteria metatranscriptome
Anaerococcus mediterraneensis	Factor1	-4.4559014370900564e-7	Bacteria metatranscriptome
Anaerococcus prevotii	Factor1	-1.4535440268781612e-6	Bacteria metatranscriptome
Anaerocolumna sp. CBA3638	Factor1	-6.290167697318343e-7	Bacteria metatranscriptome
Anaerostipes hadrus	Factor1	-4.630399490502276e-6	Bacteria metatranscriptome
Anaerostipes rhamnosivorans	Factor1	-1.264659731047558e-6	Bacteria metatranscriptome
Anaerotignum propionicum	Factor1	-3.0327807157595767e-7	Bacteria metatranscriptome
Ancylobacter pratisalsi	Factor1	-5.6169912110857495e-5	Bacteria metatranscriptome
Anseongella ginsenosidimutans	Factor1	-9.927996027062629e-8	Bacteria metatranscriptome
Antarcticibacterium flavum	Factor1	-2.229929113343676e-5	Bacteria metatranscriptome
Apibacter sp. HY041	Factor1	-1.448343988421793e-7	Bacteria metatranscriptome
Aquabacterium olei	Factor1	1.204262771749705e-8	Bacteria metatranscriptome
Aquicella lusitana	Factor1	-2.3155588656963992e-7	Bacteria metatranscriptome
Aquiflexum balticum	Factor1	-1.1285396169182822e-7	Bacteria metatranscriptome
Aquimarina sp. AD1	Factor1	-9.332616086219641e-8	Bacteria metatranscriptome
Aquimarina sp. AD10	Factor1	-2.405790982383312e-7	Bacteria metatranscriptome
Aquisphaera giovannonii	Factor1	-2.9062174893929086e-7	Bacteria metatranscriptome
Arachidicoccus sp. B3-10	Factor1	-1.646872361622586e-7	Bacteria metatranscriptome
Arachidicoccus sp. KIS59-12	Factor1	-1.681252875795931e-7	Bacteria metatranscriptome
Archangium gephyra	Factor1	-7.763233279312441e-8	Bacteria metatranscriptome
Arcobacter butzleri	Factor1	-0.015408236795408878	Bacteria metatranscriptome
Arcobacter molluscorum	Factor1	-1.04279220651351e-7	Bacteria metatranscriptome
Arcticibacterium luteifluviistationis	Factor1	-6.327462314953995e-8	Bacteria metatranscriptome
Aromatoleum aromaticum	Factor1	-9.852388196382913e-6	Bacteria metatranscriptome
Arsenophonus nasoniae	Factor1	-1.0865021636041738e-7	Bacteria metatranscriptome
Arthrobacter crystallopoietes	Factor1	-1.1796159876958614e-7	Bacteria metatranscriptome
Asticcacaulis excentricus	Factor1	-3.608537491230055e-6	Bacteria metatranscriptome
Atopobium parvulum	Factor1	-0.010637514628621806	Bacteria metatranscriptome
Avibacterium paragallinarum	Factor1	-2.354659266831311e-7	Bacteria metatranscriptome
Avibacterium volantium	Factor1	-5.133918465376291e-7	Bacteria metatranscriptome
Azoarcus communis	Factor1	-4.0924917184230994e-7	Bacteria metatranscriptome
Azoarcus sp. DD4	Factor1	-8.427296075917123e-8	Bacteria metatranscriptome
Azoarcus sp. KH32C	Factor1	-4.680372968424185e-8	Bacteria metatranscriptome
Azospirillum humicireducens	Factor1	-5.773324217781776e-8	Bacteria metatranscriptome
Bacillus altitudinis	Factor1	-3.6963289400398833e-7	Bacteria metatranscriptome
Bacillus amyloliquefaciens	Factor1	-1.757608020804113e-7	Bacteria metatranscriptome
Bacillus anthracis	Factor1	-1.1400722703705773e-7	Bacteria metatranscriptome
Bacillus asahii	Factor1	-6.907159486050758e-8	Bacteria metatranscriptome
Bacillus atrophaeus	Factor1	-0.020494885674449355	Bacteria metatranscriptome
Bacillus cereus	Factor1	-0.12531726644133512	Bacteria metatranscriptome
Bacillus ciccensis	Factor1	-4.3584190957313e-7	Bacteria metatranscriptome
Bacillus circulans	Factor1	-9.743632450644674e-8	Bacteria metatranscriptome
Bacillus coagulans	Factor1	-1.706702727165272e-7	Bacteria metatranscriptome
Bacillus gobiensis	Factor1	-1.576839145954413e-7	Bacteria metatranscriptome
Bacillus litoralis	Factor1	-2.2774173879728266e-7	Bacteria metatranscriptome
Bacillus megaterium	Factor1	-0.38727453621501406	Bacteria metatranscriptome
Bacillus mycoides	Factor1	-5.665063893246848e-4	Bacteria metatranscriptome
Bacillus pseudomycoides	Factor1	-1.7871369548232785e-7	Bacteria metatranscriptome
Bacillus pumilus	Factor1	-6.860009373046518e-8	Bacteria metatranscriptome
Bacillus simplex	Factor1	-6.456336308270395e-8	Bacteria metatranscriptome
Bacillus sp. 1NLA3E	Factor1	-1.1996016611438464e-7	Bacteria metatranscriptome
Bacillus subtilis	Factor1	-1.546696089972611e-7	Bacteria metatranscriptome
Bacillus thuringiensis	Factor1	-0.032898960721685376	Bacteria metatranscriptome
Bacillus velezensis	Factor1	-1.493540113737095e-7	Bacteria metatranscriptome
bacterium BFN5	Factor1	-2.2988161036098414e-7	Bacteria metatranscriptome
Bacteroidales bacterium CF	Factor1	-8.638206151030912e-6	Bacteria metatranscriptome
Bacteroides caccae	Factor1	-0.006177427560968527	Bacteria metatranscriptome
Bacteroides cellulosilyticus	Factor1	-2.0575434145599208e-7	Bacteria metatranscriptome
Bacteroides dorei	Factor1	-0.023009632403262533	Bacteria metatranscriptome
Bacteroides fragilis	Factor1	-0.006396284186021695	Bacteria metatranscriptome
Bacteroides helcogenes	Factor1	-2.7328129638489083e-7	Bacteria metatranscriptome
Bacteroides heparinolyticus	Factor1	-6.334182981013981e-4	Bacteria metatranscriptome
Bacteroides intestinalis	Factor1	-1.2480353301227133e-5	Bacteria metatranscriptome
Bacteroides ovatus	Factor1	-7.648921265863326e-8	Bacteria metatranscriptome
Bacteroides salanitronis	Factor1	-0.03920556119036265	Bacteria metatranscriptome
Bacteroides sp. A1C1	Factor1	-1.083305347735463e-6	Bacteria metatranscriptome
Bacteroides sp. CBA7301	Factor1	-0.024389704734982254	Bacteria metatranscriptome
Bacteroides thetaiotaomicron	Factor1	-1.968232390879081e-7	Bacteria metatranscriptome
Bacteroides uniformis	Factor1	-5.273670885071168e-5	Bacteria metatranscriptome
Bacteroides vulgatus	Factor1	-0.01364794062569705	Bacteria metatranscriptome
Bacteroides zoogleoformans	Factor1	-0.006781004696538755	Bacteria metatranscriptome
Barnesiella viscericola	Factor1	-0.00792480088060895	Bacteria metatranscriptome
Bartonella bacilliformis	Factor1	-3.336355710930953e-5	Bacteria metatranscriptome
Bdellovibrio bacteriovorus	Factor1	-1.6087681614002787e-6	Bacteria metatranscriptome
Bdellovibrio exovorus	Factor1	-2.3414868528602845e-7	Bacteria metatranscriptome
Belliella baltica	Factor1	-8.595893190162966e-7	Bacteria metatranscriptome
Bergeyella cardium	Factor1	-0.010215681254985806	Bacteria metatranscriptome
Bernardetia litoralis	Factor1	-1.7379570746016994e-5	Bacteria metatranscriptome
Bibersteinia trehalosi	Factor1	-2.5300373622046108e-5	Bacteria metatranscriptome
Bifidobacterium asteroides	Factor1	-1.1436340572064248e-7	Bacteria metatranscriptome
Bifidobacterium longum	Factor1	-4.21868462842312e-7	Bacteria metatranscriptome
Blastochloris tepida	Factor1	-1.4805140016735563e-7	Bacteria metatranscriptome
Blautia producta	Factor1	-2.503781434991777e-7	Bacteria metatranscriptome
Blautia sp. N6H1-15	Factor1	-1.1068450169518682e-7	Bacteria metatranscriptome
Blautia sp. SC05B48	Factor1	-9.231184506208765e-7	Bacteria metatranscriptome
Bordetella hinzii	Factor1	-8.987388087573841e-8	Bacteria metatranscriptome
Bordetella holmesii	Factor1	-0.014695183423389713	Bacteria metatranscriptome
Bordetella sp. H567	Factor1	-9.781418460509491e-8	Bacteria metatranscriptome
Bordetella trematum	Factor1	-5.565979924009547e-7	Bacteria metatranscriptome
Borrelia hermsii	Factor1	-2.0646053710953692e-7	Bacteria metatranscriptome
Bosea sp. Tri-49	Factor1	-5.968492804953798e-8	Bacteria metatranscriptome
Bradymonadales bacterium V1718	Factor1	-0.018359528589921365	Bacteria metatranscriptome
Bradyrhizobiaceae bacterium SG-6C	Factor1	-0.0010017346603887571	Bacteria metatranscriptome
Bradyrhizobium diazoefficiens	Factor1	-8.793201302875025e-5	Bacteria metatranscriptome
Bradyrhizobium guangzhouense	Factor1	-6.395360173010346e-8	Bacteria metatranscriptome
Bradyrhizobium oligotrophicum	Factor1	-2.5922200780172387e-7	Bacteria metatranscriptome
Bradyrhizobium sp. SK17	Factor1	-3.8962943802607705e-8	Bacteria metatranscriptome
Brevefilum fermentans	Factor1	-0.0010285144770196303	Bacteria metatranscriptome
Brevibacillus brevis	Factor1	-1.0135542320953186e-7	Bacteria metatranscriptome
Brevibacillus laterosporus	Factor1	-3.579882794089566e-7	Bacteria metatranscriptome
Brevibacterium linens	Factor1	-1.848899782232745e-6	Bacteria metatranscriptome
Brochothrix thermosphacta	Factor1	-4.029935250966487e-8	Bacteria metatranscriptome
Buchnera aphidicola	Factor1	-7.031465293304853e-4	Bacteria metatranscriptome
Burkholderia cenocepacia	Factor1	4.2387271955909693e-8	Bacteria metatranscriptome
Burkholderia multivorans	Factor1	-1.862081946701223e-8	Bacteria metatranscriptome
Burkholderia pseudomallei	Factor1	-0.8952925104739123	Bacteria metatranscriptome
Burkholderia sp. MSMB617WGS	Factor1	-3.312467116365991e-7	Bacteria metatranscriptome
Burkholderiales bacterium JOSHI_001	Factor1	2.557738306224665e-8	Bacteria metatranscriptome
Butyricimonas faecalis	Factor1	-1.7240527441474544e-4	Bacteria metatranscriptome
Butyrivibrio fibrisolvens	Factor1	-1.2743779685427847e-5	Bacteria metatranscriptome
Butyrivibrio hungatei	Factor1	-1.6150760714815966e-7	Bacteria metatranscriptome
Bythopirellula goksoyri	Factor1	-2.6403358045827985e-7	Bacteria metatranscriptome
Caldilinea aerophila	Factor1	-4.362963306780185e-8	Bacteria metatranscriptome
Calditerrivibrio nitroreducens	Factor1	-9.96049089764213e-7	Bacteria metatranscriptome
Calothrix brevissima	Factor1	-4.4642560208690123e-7	Bacteria metatranscriptome
Calothrix parasitica	Factor1	-5.6420598338236624e-8	Bacteria metatranscriptome
Calothrix sp. 336/3	Factor1	-1.028060311016689e-7	Bacteria metatranscriptome
Calothrix sp. NIES-3974	Factor1	-7.218778764485238e-8	Bacteria metatranscriptome
Campylobacter concisus	Factor1	-0.03579579135178937	Bacteria metatranscriptome
Campylobacter gracilis	Factor1	-5.8224788138722e-6	Bacteria metatranscriptome
Campylobacter helveticus	Factor1	-6.004215600340292e-7	Bacteria metatranscriptome
Campylobacter jejuni	Factor1	-7.390985985884055e-7	Bacteria metatranscriptome
Campylobacter rectus	Factor1	-4.971046216521582e-7	Bacteria metatranscriptome
Campylobacter showae	Factor1	-0.0011158129823098367	Bacteria metatranscriptome
Campylobacter sp. RM16192	Factor1	-8.220329959535348e-8	Bacteria metatranscriptome
Campylobacter sputorum	Factor1	-7.513866186224965e-8	Bacteria metatranscriptome
Candidatus Accumulibacter phosphatis	Factor1	-6.045819362058254e-8	Bacteria metatranscriptome
Candidatus Azobacteroides pseudotrichonymphae	Factor1	-3.364455367116805e-5	Bacteria metatranscriptome
Candidatus Baumannia cicadellinicola	Factor1	-6.666131735980583e-8	Bacteria metatranscriptome
Candidatus Carsonella ruddii	Factor1	-2.7865997232020183e-6	Bacteria metatranscriptome
Candidatus Erwinia haradaeae	Factor1	-3.5551084449037366e-7	Bacteria metatranscriptome
Candidatus Fokinia solitaria	Factor1	-1.1752741737415802e-7	Bacteria metatranscriptome
Candidatus Gullanella endobia	Factor1	-0.016678212563371438	Bacteria metatranscriptome
Candidatus Methylopumilus universalis	Factor1	-1.6757489624771773e-7	Bacteria metatranscriptome
Candidatus Methylospira mobilis	Factor1	-1.257839047082134e-7	Bacteria metatranscriptome
Candidatus Nucleicultrix amoebiphila	Factor1	-0.003852393637005986	Bacteria metatranscriptome
Candidatus Pelagibacter sp. FZCC0015	Factor1	-1.5278462274759592e-4	Bacteria metatranscriptome
Candidatus Phycorickettsia trachydisci	Factor1	-6.739225865432784e-8	Bacteria metatranscriptome
Candidatus Promineofilum breve	Factor1	-6.704350728072741e-7	Bacteria metatranscriptome
Candidatus Saccharibacteria bacterium YM_S32_TM7_5	Factor1	-5.524701194161998e-7	Bacteria metatranscriptome
Candidatus Saccharimonas aalborgensis	Factor1	-6.654874817835911e-7	Bacteria metatranscriptome
Candidatus Sneabacter namystus	Factor1	-1.054095916903687e-7	Bacteria metatranscriptome
Candidatus Sodalis pierantonius	Factor1	-1.4096942391078887e-7	Bacteria metatranscriptome
Candidatus Sulcia muelleri	Factor1	-1.4647343324814203e-7	Bacteria metatranscriptome
Capnocytophaga endodontalis	Factor1	-3.3017215582349097e-7	Bacteria metatranscriptome
Capnocytophaga gingivalis	Factor1	-0.017363924642079642	Bacteria metatranscriptome
Capnocytophaga haemolytica	Factor1	-7.979405023302889e-7	Bacteria metatranscriptome
Capnocytophaga leadbetteri	Factor1	-0.003162605929920609	Bacteria metatranscriptome
Capnocytophaga ochracea	Factor1	-6.492491168629046e-7	Bacteria metatranscriptome
Capnocytophaga sp. FDAARGOS_737	Factor1	-5.138155281328826e-4	Bacteria metatranscriptome
Capnocytophaga sp. oral taxon 864	Factor1	-1.655608067455194e-7	Bacteria metatranscriptome
Capnocytophaga sp. oral taxon 878	Factor1	-4.879890451942309e-6	Bacteria metatranscriptome
Capnocytophaga sputigena	Factor1	-0.008402158171270793	Bacteria metatranscriptome
Cardiobacterium hominis	Factor1	-0.006947957368078228	Bacteria metatranscriptome
Carnobacterium divergens	Factor1	-7.638898702063822e-8	Bacteria metatranscriptome
Carnobacterium inhibens	Factor1	-1.5448138972639934e-7	Bacteria metatranscriptome
Carnobacterium maltaromaticum	Factor1	-4.782140378951553e-8	Bacteria metatranscriptome
Caulobacter mirabilis	Factor1	-1.3376523697030867e-5	Bacteria metatranscriptome
Caulobacter rhizosphaerae	Factor1	-1.6513734507833621e-7	Bacteria metatranscriptome
Caulobacter sp. Ji-3-8	Factor1	-6.988927505689453e-8	Bacteria metatranscriptome
Cellulomonas sp. 40-2	Factor1	-2.856902871162534e-7	Bacteria metatranscriptome
Cellulophaga lytica	Factor1	-3.250088109170385e-7	Bacteria metatranscriptome
Chamaesiphon minutus	Factor1	-2.400169383357344e-7	Bacteria metatranscriptome
Chitinophaga pinensis	Factor1	-8.346445928966969e-8	Bacteria metatranscriptome
Chitinophaga sp. MD30	Factor1	-2.2553851549124542e-7	Bacteria metatranscriptome
Chloracidobacterium thermophilum	Factor1	-3.0416830401241294e-7	Bacteria metatranscriptome
Chlorobaculum parvum	Factor1	-4.0417818132081757e-7	Bacteria metatranscriptome
Chlorobaculum tepidum	Factor1	-0.024190519447064195	Bacteria metatranscriptome
Chlorobium chlorochromatii	Factor1	-7.175354982134016e-8	Bacteria metatranscriptome
Chloroflexus aurantiacus	Factor1	-7.833620283506717e-7	Bacteria metatranscriptome
Chondrocystis sp. NIES-4102	Factor1	-9.840633568218744e-8	Bacteria metatranscriptome
Chromobacterium violaceum	Factor1	-3.255695863914767e-8	Bacteria metatranscriptome
Chryseobacterium arthrosphaerae	Factor1	-7.335837852391949e-8	Bacteria metatranscriptome
Chryseobacterium camelliae	Factor1	-1.3926700724197457e-5	Bacteria metatranscriptome
Chryseobacterium gleum	Factor1	-1.2561019140871034e-7	Bacteria metatranscriptome
Chryseobacterium indologenes	Factor1	-1.703279262649469e-7	Bacteria metatranscriptome
Chryseobacterium indoltheticum	Factor1	-5.0847421002701794e-8	Bacteria metatranscriptome
Chryseobacterium nakagawai	Factor1	-7.755725510999101e-8	Bacteria metatranscriptome
Chryseobacterium piperi	Factor1	-1.4052375101725302e-7	Bacteria metatranscriptome
Chryseobacterium shandongense	Factor1	-3.243794439228401e-7	Bacteria metatranscriptome
Chryseobacterium sp. 17S1E7	Factor1	-1.335654770780815e-6	Bacteria metatranscriptome
Chryseobacterium sp. 6424	Factor1	-2.4141183422146796e-7	Bacteria metatranscriptome
Chryseobacterium sp. G0201	Factor1	-1.3962527411009223e-7	Bacteria metatranscriptome
Chryseobacterium sp. IHB B 17019	Factor1	-4.3446890683010986e-7	Bacteria metatranscriptome
Chryseobacterium sp. POL2	Factor1	-1.9456276261698478e-7	Bacteria metatranscriptome
Chryseolinea soli	Factor1	-1.902859597227635e-7	Bacteria metatranscriptome
Citrobacter sp. TSA-1	Factor1	-5.5224204114082895e-8	Bacteria metatranscriptome
Cloacibacterium normanense	Factor1	-3.625402692960041e-4	Bacteria metatranscriptome
Clostridiaceae bacterium 14S0207	Factor1	-4.5429288236332673e-07	Bacteria metatranscriptome
Clostridioides difficile	Factor1	-3.258153812299556e-5	Bacteria metatranscriptome
Clostridium aceticum	Factor1	-7.666474761990401e-8	Bacteria metatranscriptome
Clostridium acetobutylicum	Factor1	-5.6386119357098034e-8	Bacteria metatranscriptome
Clostridium argentinense	Factor1	-1.6898161404811647e-7	Bacteria metatranscriptome
Clostridium baratii	Factor1	-1.1591879913458727e-7	Bacteria metatranscriptome
Clostridium beijerinckii	Factor1	-2.862605316804368e-7	Bacteria metatranscriptome
Clostridium bornimense	Factor1	-1.243104942706708e-7	Bacteria metatranscriptome
