feature	factor	value	view
ABCD3	Factor1	1.3988218336794967e-5	Human transcriptome
ABCD4	Factor1	4.048738526905794e-6	Human transcriptome
ABCE1	Factor1	1.8099709293402282e-5	Human transcriptome
ABCF1	Factor1	2.6948064207977007e-7	Human transcriptome
ABCF2	Factor1	-4.0584685262635e-6	Human transcriptome
ABCF3	Factor1	-1.783840031806011e-5	Human transcriptome
ABCG1	Factor1	1.6340628350541825e-5	Human transcriptome
ABHD10	Factor1	8.173872314500399e-7	Human transcriptome
ABHD11	Factor1	-1.0833664634277125e-6	Human transcriptome
ABHD12	Factor1	5.676532620964404e-5	Human transcriptome
ABHD13	Factor1	5.061600428490779e-7	Human transcriptome
ABHD14B	Factor1	5.593354972829015e-7	Human transcriptome
ABHD15	Factor1	-3.361557471920595e-6	Human transcriptome
ABHD17A	Factor1	-5.590866977624846e-6	Human transcriptome
ABHD17B	Factor1	-2.2118775713566055e-6	Human transcriptome
ABHD17C	Factor1	1.4480395483626754e-5	Human transcriptome
ABHD2	Factor1	-2.0773468287321304e-6	Human transcriptome
ABHD3	Factor1	-1.0882660071662745e-6	Human transcriptome
ABHD4	Factor1	1.4029012521425434e-5	Human transcriptome
ABHD5	Factor1	0.10620528321795064	Human transcriptome
ABHD6	Factor1	2.267224433309304e-6	Human transcriptome
ABI1	Factor1	2.972976003862779e-4	Human transcriptome
ABI2	Factor1	3.449151706620493e-5	Human transcriptome
ABL1	Factor1	8.063250296155991e-6	Human transcriptome
ABL2	Factor1	1.2003570384364045e-4	Human transcriptome
ABLIM1	Factor1	0.24333414046878016	Human transcriptome
ABLIM3	Factor1	-6.0670708852643094e-5	Human transcriptome
ABO	Factor1	1.3778657634512957e-5	Human transcriptome
ABR	Factor1	1.3061189188746877e-5	Human transcriptome
ABRACL	Factor1	7.55883151232505e-7	Human transcriptome
ABT1	Factor1	1.164533542333222e-5	Human transcriptome
ABTB1	Factor1	4.633197182970578e-6	Human transcriptome
ABTB2	Factor1	6.136537196454944e-6	Human transcriptome
AC004381.6	Factor1	-3.6395507981741234e-7	Human transcriptome
AC005083.1	Factor1	7.099179873444977e-6	Human transcriptome
AC005154.6	Factor1	2.7255128647953473e-7	Human transcriptome
AC005682.5	Factor1	1.9316816009782987e-6	Human transcriptome
AC006262.5	Factor1	7.869666070622687e-6	Human transcriptome
AC006978.6	Factor1	6.187373123348432e-6	Human transcriptome
AC007879.7	Factor1	4.321392380784241e-6	Human transcriptome
AC009948.5	Factor1	-1.310324603380847e-7	Human transcriptome
AC013461.1	Factor1	2.297540814351249e-5	Human transcriptome
AC024560.3	Factor1	9.01709543496516e-6	Human transcriptome
AC025335.1	Factor1	1.2968024881226403e-5	Human transcriptome
AC083843.1	Factor1	1.154824821216291e-5	Human transcriptome
AC093323.3	Factor1	6.101881852994997e-6	Human transcriptome
AC093838.4	Factor1	1.8865369204197343e-7	Human transcriptome
AC108142.1	Factor1	5.362260401105801e-7	Human transcriptome
AC156455.1	Factor1	1.8833910143370912e-6	Human transcriptome
ACAA1	Factor1	-7.281401248676367e-6	Human transcriptome
ACAA2	Factor1	2.3089695147359304e-5	Human transcriptome
ACACA	Factor1	-3.5581230533850355e-5	Human transcriptome
ACAD10	Factor1	-3.772708874312191e-6	Human transcriptome
ACAD8	Factor1	2.532831619761547e-5	Human transcriptome
ACAD9	Factor1	-4.8086172125855625e-6	Human transcriptome
ACADM	Factor1	-2.49399676671118e-8	Human transcriptome
ACADS	Factor1	-6.560006297527128e-8	Human transcriptome
ACADSB	Factor1	4.643872359574074e-6	Human transcriptome
ACADVL	Factor1	0.0064665595386388715	Human transcriptome
ACAP1	Factor1	1.9725352925790947e-6	Human transcriptome
ACAP2	Factor1	1.8633318444382496e-5	Human transcriptome
ACAP3	Factor1	-2.893038288776587e-5	Human transcriptome
ACAT1	Factor1	2.0184443187971042e-6	Human transcriptome
ACAT2	Factor1	2.056619325284765e-5	Human transcriptome
ACBD3	Factor1	1.507576566824919e-5	Human transcriptome
ACBD5	Factor1	1.6956555948983835e-5	Human transcriptome
ACBD6	Factor1	9.51083601907282e-7	Human transcriptome
ACCS	Factor1	4.250855980396664e-7	Human transcriptome
ACD	Factor1	-2.446179911886583e-7	Human transcriptome
ACER3	Factor1	1.3390186411927366e-6	Human transcriptome
ACIN1	Factor1	1.0752605902969407e-7	Human transcriptome
ACKR3	Factor1	2.652594262378357e-5	Human transcriptome
ACLY	Factor1	1.7354963799581444e-4	Human transcriptome
ACO1	Factor1	2.18341713241333e-5	Human transcriptome
ACO2	Factor1	2.055907999329115e-6	Human transcriptome
ACOT11	Factor1	1.0190364628227418e-6	Human transcriptome
ACOT13	Factor1	3.2987481170776163e-7	Human transcriptome
ACOT7	Factor1	-7.889244432015112e-6	Human transcriptome
ACOT8	Factor1	1.524958063681728e-5	Human transcriptome
ACOT9	Factor1	-5.337427007730929e-7	Human transcriptome
ACOX1	Factor1	5.435610976570444e-5	Human transcriptome
ACOX3	Factor1	2.9314596592140046e-7	Human transcriptome
ACP1	Factor1	0.06097752734381009	Human transcriptome
ACP2	Factor1	-3.847543862449773e-6	Human transcriptome
ACP5	Factor1	4.139848085206144e-7	Human transcriptome
ACP6	Factor1	1.6747545425728786e-5	Human transcriptome
ACPP	Factor1	1.4512132095567987e-6	Human transcriptome
ACSF2	Factor1	7.027590295722983e-6	Human transcriptome
ACSF3	Factor1	1.0487727427948193e-6	Human transcriptome
ACSL1	Factor1	1.4968757865338814e-4	Human transcriptome
ACSL3	Factor1	0.1276426575115969	Human transcriptome
ACSL4	Factor1	3.552992163837316e-5	Human transcriptome
ACSS1	Factor1	2.901597293255292e-5	Human transcriptome
ACSS2	Factor1	3.383084871726621e-5	Human transcriptome
ACTA2	Factor1	1.6966483253745176e-6	Human transcriptome
ACTB	Factor1	-1.5185707198045378e-4	Human transcriptome
ACTG1	Factor1	4.2499962901826127e-4	Human transcriptome
ACTG2	Factor1	6.973827150777174e-6	Human transcriptome
ACTL6A	Factor1	1.433529101146496e-6	Human transcriptome
ACTN1	Factor1	0.0025855032813588527	Human transcriptome
ACTN4	Factor1	6.718835048788616e-4	Human transcriptome
ACTR10	Factor1	9.063604980417294e-7	Human transcriptome
ACTR1A	Factor1	-2.9796319482030902e-5	Human transcriptome
ACTR1B	Factor1	8.233046995830352e-6	Human transcriptome
ACTR2	Factor1	-1.9728445259297519e-4	Human transcriptome
ACTR3	Factor1	0.2713411395854107	Human transcriptome
ACTR5	Factor1	1.8734271215129104e-6	Human transcriptome
ACTR6	Factor1	9.20619018623878e-8	Human transcriptome
ACTR8	Factor1	9.541530495314434e-6	Human transcriptome
ACVR1	Factor1	1.0687145889426128e-5	Human transcriptome
ACVR1B	Factor1	-6.850017614505296e-6	Human transcriptome
ACVR2A	Factor1	2.345884538500405e-7	Human transcriptome
ACVR2B	Factor1	4.8313429290478455e-6	Human transcriptome
ADA	Factor1	6.566513597687444e-6	Human transcriptome
ADAL	Factor1	8.315741426566964e-6	Human transcriptome
ADAM10	Factor1	0.11465949901245368	Human transcriptome
ADAM12	Factor1	-8.854775968492389e-7	Human transcriptome
ADAM15	Factor1	8.146970992098027e-5	Human transcriptome
ADAM17	Factor1	1.139918976003181e-5	Human transcriptome
ADAM19	Factor1	-8.024094085550404e-6	Human transcriptome
ADAM23	Factor1	6.262689937171201e-6	Human transcriptome
ADAM8	Factor1	-4.2808637436851555e-7	Human transcriptome
ADAM9	Factor1	8.380751696109061e-4	Human transcriptome
ADAMTS1	Factor1	-1.84521013683098e-5	Human transcriptome
ADAMTS14	Factor1	3.791911870083844e-6	Human transcriptome
ADAMTS15	Factor1	5.249995482297132e-7	Human transcriptome
ADAMTS2	Factor1	-1.238268320735159e-6	Human transcriptome
ADAMTS6	Factor1	-1.776704022121216e-7	Human transcriptome
ADAMTS7	Factor1	1.1458534367212443e-6	Human transcriptome
ADAMTSL4	Factor1	-5.776432143609754e-6	Human transcriptome
ADAMTSL5	Factor1	1.371524551391408e-6	Human transcriptome
ADAP1	Factor1	4.6706435802510994e-6	Human transcriptome
ADAP2	Factor1	4.851608699836397e-6	Human transcriptome
ADAR	Factor1	0.004522907945486478	Human transcriptome
ADARB1	Factor1	3.7612304628181972e-6	Human transcriptome
ADARB2	Factor1	1.013554081595633e-6	Human transcriptome
ADAT1	Factor1	2.4078722225901936e-6	Human transcriptome
ADAT2	Factor1	8.816065322002918e-6	Human transcriptome
ADCK1	Factor1	-6.777577901495137e-7	Human transcriptome
ADCK2	Factor1	-7.667664306631778e-8	Human transcriptome
ADCK5	Factor1	-7.525521566647728e-7	Human transcriptome
ADCY1	Factor1	4.1169555861972115e-6	Human transcriptome
ADCY3	Factor1	-1.418215364824692e-7	Human transcriptome
ADCY6	Factor1	-2.3439517314984238e-8	Human transcriptome
ADCY7	Factor1	2.09881103619956e-5	Human transcriptome
ADCY9	Factor1	9.512574743886655e-6	Human transcriptome
ADD1	Factor1	-0.04375843153866445	Human transcriptome
ADD3	Factor1	2.183799040022614e-5	Human transcriptome
ADGRA2	Factor1	2.093520146416645e-6	Human transcriptome
ADGRA3	Factor1	-1.0271697036699384e-9	Human transcriptome
ADGRB2	Factor1	1.0957325012773681e-6	Human transcriptome
ADGRE2	Factor1	1.4741649463386964e-6	Human transcriptome
ADGRE5	Factor1	1.6220359694292225e-5	Human transcriptome
ADGRF1	Factor1	3.658752400219255e-5	Human transcriptome
ADGRF4	Factor1	4.224158537183062e-6	Human transcriptome
ADGRG1	Factor1	1.4104749495414174e-4	Human transcriptome
ADGRG6	Factor1	7.694073672619645e-5	Human transcriptome
ADGRL1	Factor1	-3.065850954905148e-6	Human transcriptome
ADGRL2	Factor1	9.005919397020021e-5	Human transcriptome
ADH5	Factor1	1.378038077624617e-5	Human transcriptome
ADH7	Factor1	0.19345593052967153	Human transcriptome
ADI1	Factor1	5.009914836734848e-7	Human transcriptome
ADIPOR1	Factor1	1.361016724954295e-4	Human transcriptome
ADIPOR2	Factor1	1.644016512301842e-4	Human transcriptome
ADIRF-AS1	Factor1	-3.367088858760512e-6	Human transcriptome
ADK	Factor1	1.1508389013795454e-5	Human transcriptome
ADM	Factor1	3.361818469392777e-5	Human transcriptome
ADM2	Factor1	1.0504744260298782e-6	Human transcriptome
ADNP	Factor1	0.09598097991937687	Human transcriptome
ADNP2	Factor1	-6.22712785727017e-7	Human transcriptome
ADO	Factor1	-6.847658840379847e-7	Human transcriptome
ADORA2B	Factor1	8.709080323518017e-6	Human transcriptome
ADPGK	Factor1	3.4816703122381077e-6	Human transcriptome
ADPRHL2	Factor1	2.498963441180537e-7	Human transcriptome
ADRB2	Factor1	-6.102449560728457e-6	Human transcriptome
ADRM1	Factor1	-1.736161935976839e-5	Human transcriptome
ADSL	Factor1	6.5238990633658174e-6	Human transcriptome
ADSS	Factor1	9.804951267276268e-7	Human transcriptome
ADTRP	Factor1	-2.637029832502368e-7	Human transcriptome
AEBP1	Factor1	-6.236055357381791e-7	Human transcriptome
AEBP2	Factor1	1.834778943457629e-5	Human transcriptome
AEN	Factor1	-8.803011313828531e-6	Human transcriptome
AES	Factor1	2.840321625378464e-5	Human transcriptome
AFAP1	Factor1	-3.163414801381505e-6	Human transcriptome
AFAP1L1	Factor1	-8.697215188995025e-7	Human transcriptome
AFAP1L2	Factor1	-2.305777786315812e-5	Human transcriptome
AFDN	Factor1	9.554836283070583e-5	Human transcriptome
AFF1	Factor1	7.552313778719696e-5	Human transcriptome
AFF4	Factor1	0.15764011632500818	Human transcriptome
AFG3L1P	Factor1	-2.8360119970478517e-6	Human transcriptome
AFG3L2	Factor1	5.273119966918986e-7	Human transcriptome
AFMID	Factor1	8.003108221751342e-6	Human transcriptome
AFTPH	Factor1	1.2475620722424581e-5	Human transcriptome
AGA	Factor1	2.8578329199374898e-6	Human transcriptome
AGAP1	Factor1	8.88618525126618e-7	Human transcriptome
AGAP3	Factor1	-1.1902948276756164e-5	Human transcriptome
AGBL5	Factor1	6.287113214151115e-6	Human transcriptome
AGFG1	Factor1	8.328484365017457e-6	Human transcriptome
AGFG2	Factor1	4.449451059883738e-7	Human transcriptome
AGGF1	Factor1	-3.863571859397107e-7	Human transcriptome
AGK	Factor1	2.056208370552656e-7	Human transcriptome
AGL	Factor1	1.1191219345464293e-5	Human transcriptome
AGO1	Factor1	-8.392022583290137e-7	Human transcriptome
AGO2	Factor1	4.1385190316846164e-4	Human transcriptome
AGO3	Factor1	3.630132933705836e-6	Human transcriptome
AGO4	Factor1	2.182602636294292e-6	Human transcriptome
AGPAT1	Factor1	-1.004871230746278e-7	Human transcriptome
AGPAT2	Factor1	-7.103019243444992e-6	Human transcriptome
AGPAT3	Factor1	-1.0324306305747404e-7	Human transcriptome
AGPAT4	Factor1	-1.326182359642049e-6	Human transcriptome
AGPAT5	Factor1	1.2743671083611702e-5	Human transcriptome
AGPS	Factor1	2.00046693051284e-5	Human transcriptome
AGR2	Factor1	-3.555793028773606e-5	Human transcriptome
AGRN	Factor1	9.596101885726284e-5	Human transcriptome
AGTPBP1	Factor1	1.4139063408794125e-6	Human transcriptome
AGTRAP	Factor1	1.8474762081644862e-6	Human transcriptome
AHCTF1	Factor1	2.4920945797721393e-5	Human transcriptome
AHCY	Factor1	6.179992196539397e-5	Human transcriptome
AHCYL1	Factor1	1.0721639084465032e-4	Human transcriptome
AHCYL2	Factor1	2.9393849175022185e-6	Human transcriptome
AHDC1	Factor1	-3.339330485105602e-5	Human transcriptome
AHI1	Factor1	5.974585331085904e-7	Human transcriptome
AHNAK	Factor1	-0.002945630877162519	Human transcriptome
AHNAK2	Factor1	0.0028329991769841275	Human transcriptome
AHR	Factor1	1.8000604447517616e-5	Human transcriptome
AHSA1	Factor1	6.681117900492691e-5	Human transcriptome
AHSA2	Factor1	5.153599018108575e-7	Human transcriptome
AIDA	Factor1	4.542572727831083e-6	Human transcriptome
AIF1L	Factor1	2.6340249697074742e-5	Human transcriptome
AIFM1	Factor1	1.3321896692817737e-5	Human transcriptome
AIFM2	Factor1	1.3602542854482987e-5	Human transcriptome
AIG1	Factor1	9.126836388849114e-7	Human transcriptome
AIM1	Factor1	6.637441252665507e-4	Human transcriptome
AIM1L	Factor1	-1.773698786132528e-5	Human transcriptome
AIMP1	Factor1	6.260845250032513e-7	Human transcriptome
AIMP2	Factor1	4.989740914276715e-8	Human transcriptome
AIP	Factor1	1.7712434527519002e-7	Human transcriptome
AJUBA	Factor1	6.57912192763567e-5	Human transcriptome
AK2	Factor1	1.716972676920638e-5	Human transcriptome
AK3	Factor1	8.42504082804587e-6	Human transcriptome
AK4	Factor1	8.669013073855964e-6	Human transcriptome
AK6	Factor1	2.6055229024727945e-7	Human transcriptome
AKAP1	Factor1	-5.78916844105792e-6	Human transcriptome
AKAP10	Factor1	6.001225521604145e-7	Human transcriptome
AKAP11	Factor1	1.1783636784141136e-5	Human transcriptome
AKAP12	Factor1	4.643897645176232e-4	Human transcriptome
AKAP13	Factor1	4.538955661748364e-5	Human transcriptome
AKAP6	Factor1	-2.60698628400635e-7	Human transcriptome
AKAP7	Factor1	5.79355974881185e-6	Human transcriptome
AKAP8	Factor1	-3.6753923057577217e-6	Human transcriptome
AKAP8L	Factor1	9.700421501665714e-6	Human transcriptome
AKAP9	Factor1	1.1386862752319153e-4	Human transcriptome
AKIP1	Factor1	5.091905151392281e-6	Human transcriptome
AKIRIN1	Factor1	6.21037172102126e-6	Human transcriptome
AKIRIN2	Factor1	1.908548529808738e-7	Human transcriptome
AKNA	Factor1	-3.994226466935934e-6	Human transcriptome
AKR1A1	Factor1	2.4207077676989356e-5	Human transcriptome
AKR1B1	Factor1	2.0262003442008643e-6	Human transcriptome
AKR1B10	Factor1	-2.249643168249072e-5	Human transcriptome
AKR1C1	Factor1	2.442568552548297e-6	Human transcriptome
AKR1C2	Factor1	0.07931564404857015	Human transcriptome
AKR1C3	Factor1	3.2250399075517016e-7	Human transcriptome
AKR7A2	Factor1	4.326354592847951e-6	Human transcriptome
AKT1	Factor1	-1.2602140787091816e-5	Human transcriptome
AKT1S1	Factor1	-1.3181730995024894e-5	Human transcriptome
AKT2	Factor1	-3.466472097241485e-5	Human transcriptome
AKT3	Factor1	6.895163077751123e-6	Human transcriptome
AKTIP	Factor1	0.04635968892127611	Human transcriptome
ALAD	Factor1	-2.798171514973741e-6	Human transcriptome
ALAS1	Factor1	-8.645191393407846e-6	Human transcriptome
ALAS2	Factor1	8.99266953341287e-7	Human transcriptome
ALCAM	Factor1	5.071620995253038e-5	Human transcriptome
ALDH16A1	Factor1	-3.4934617924512106e-6	Human transcriptome
ALDH18A1	Factor1	8.618539897454724e-5	Human transcriptome
ALDH1A1	Factor1	-2.4710656480968116e-5	Human transcriptome
ALDH1A3	Factor1	-1.5840794913522737e-4	Human transcriptome
ALDH1B1	Factor1	2.1020417142502654e-5	Human transcriptome
ALDH1L2	Factor1	1.4250075914035908e-4	Human transcriptome
ALDH2	Factor1	2.759511718589945e-5	Human transcriptome
ALDH3A1	Factor1	-5.684121433734593e-6	Human transcriptome
ALDH3A2	Factor1	0.10569317532996912	Human transcriptome
ALDH3B1	Factor1	9.069941829515362e-6	Human transcriptome
ALDH3B2	Factor1	2.5671191688539698e-5	Human transcriptome
ALDH4A1	Factor1	-5.604110650509092e-6	Human transcriptome
ALDH5A1	Factor1	3.220354552658871e-5	Human transcriptome
ALDH6A1	Factor1	3.168133511167542e-6	Human transcriptome
ALDH7A1	Factor1	5.574407590160812e-6	Human transcriptome
ALDH9A1	Factor1	6.046905682355282e-5	Human transcriptome
ALDOA	Factor1	-2.9118484170286932e-6	Human transcriptome
ALDOC	Factor1	-1.4187357728350067e-7	Human transcriptome
ALG1	Factor1	-1.5242350578294913e-6	Human transcriptome
ALG10B	Factor1	6.660117607378731e-6	Human transcriptome
ALG11	Factor1	3.310225391661813e-7	Human transcriptome
ALG12	Factor1	2.436719793924431e-7	Human transcriptome
ALG13	Factor1	5.16294374804586e-6	Human transcriptome
ALG14	Factor1	9.093545695183431e-6	Human transcriptome
ALG2	Factor1	8.935546888912858e-7	Human transcriptome
ALG3	Factor1	5.119704066557632e-7	Human transcriptome
ALG5	Factor1	8.924107323569894e-7	Human transcriptome
ALG6	Factor1	-1.8901485847761446e-8	Human transcriptome
ALG8	Factor1	8.290650093269105e-6	Human transcriptome
ALKBH2	Factor1	6.0448529241205915e-6	Human transcriptome
ALKBH3	Factor1	1.258906001491681e-6	Human transcriptome
ALKBH4	Factor1	-1.028940713817863e-6	Human transcriptome
ALKBH5	Factor1	-5.5497250136582365e-6	Human transcriptome
ALKBH7	Factor1	1.3028350737364438e-6	Human transcriptome
ALKBH8	Factor1	1.4550121367508638e-6	Human transcriptome
ALMS1	Factor1	2.6100494851892567e-5	Human transcriptome
ALOX15	Factor1	-2.021687427260918e-6	Human transcriptome
ALOX15B	Factor1	-4.7135870539379787e-7	Human transcriptome
ALOX5	Factor1	6.916373162298355e-7	Human transcriptome
ALOX5AP	Factor1	9.227712490923099e-7	Human transcriptome
ALOXE3	Factor1	4.868005788154689e-6	Human transcriptome
ALPK1	Factor1	-1.8438445301872432e-7	Human transcriptome
ALPP	Factor1	1.3678379946060644e-6	Human transcriptome
ALPPL2	Factor1	2.0953056020513534e-6	Human transcriptome
ALS2	Factor1	5.577027512683194e-7	Human transcriptome
ALS2CL	Factor1	3.492887607584149e-4	Human transcriptome
ALX4	Factor1	9.06646848588162e-7	Human transcriptome
ALYREF	Factor1	-1.108835393214349e-5	Human transcriptome
AMBRA1	Factor1	-1.1058638593727683e-5	Human transcriptome
AMD1	Factor1	0.14620544253513348	Human transcriptome
AMDHD2	Factor1	1.7605631930305878e-6	Human transcriptome
AMER1	Factor1	3.1127873337518258e-6	Human transcriptome
AMFR	Factor1	2.1946872773601897e-4	Human transcriptome
AMIGO2	Factor1	4.892761785700192e-4	Human transcriptome
AMMECR1	Factor1	5.172205661255822e-6	Human transcriptome
AMMECR1L	Factor1	8.846562752915454e-6	Human transcriptome
AMOTL1	Factor1	-1.7195898425238136e-4	Human transcriptome
AMOTL2	Factor1	3.9640736212048064e-6	Human transcriptome
AMPD2	Factor1	-7.987311103418394e-6	Human transcriptome
AMPD3	Factor1	3.9555640649493104e-6	Human transcriptome
AMZ2	Factor1	3.987429779451407e-6	Human transcriptome
ANAPC1	Factor1	1.610066028332137e-5	Human transcriptome
ANAPC11	Factor1	1.241296300230563e-6	Human transcriptome
ANAPC13	Factor1	2.1119614856526793e-6	Human transcriptome
ANAPC16	Factor1	1.139934129687281e-5	Human transcriptome
ANAPC2	Factor1	-8.944096520694231e-6	Human transcriptome
ANAPC4	Factor1	9.559185929586787e-8	Human transcriptome
ANAPC5	Factor1	2.423005526500719e-5	Human transcriptome
ANAPC7	Factor1	2.0667274319435673e-6	Human transcriptome
ANGEL1	Factor1	-5.234505166186622e-7	Human transcriptome
ANGEL2	Factor1	-4.736643837208762e-7	Human transcriptome
ANGPTL2	Factor1	-1.3611796381438817e-6	Human transcriptome
ANGPTL4	Factor1	1.356121311794867e-6	Human transcriptome
ANK1	Factor1	1.085792534979567e-6	Human transcriptome
ANK2	Factor1	3.408994921863638e-7	Human transcriptome
ANK3	Factor1	3.95811418121958e-4	Human transcriptome
ANKDD1A	Factor1	1.340953149864161e-6	Human transcriptome
ANKEF1	Factor1	4.787991719438238e-6	Human transcriptome
ANKFY1	Factor1	-2.5527907543825546e-5	Human transcriptome
ANKH	Factor1	1.6429650279648186e-4	Human transcriptome
ANKIB1	Factor1	1.008271826126487e-6	Human transcriptome
ANKLE2	Factor1	1.4158627097843896e-4	Human transcriptome
ANKMY1	Factor1	4.651584630811024e-6	Human transcriptome
ANKMY2	Factor1	8.617376254853709e-6	Human transcriptome
ANKRA2	Factor1	4.313222905204872e-7	Human transcriptome
ANKRD10	Factor1	2.1405347464612693e-6	Human transcriptome
ANKRD11	Factor1	1.1913389530377792e-4	Human transcriptome
ANKRD12	Factor1	0.06251770404224638	Human transcriptome
ANKRD13A	Factor1	1.1909918215899459e-4	Human transcriptome
ANKRD13B	Factor1	-5.705931880062844e-8	Human transcriptome
ANKRD13C	Factor1	-1.6445550665347475e-6	Human transcriptome
ANKRD13D	Factor1	6.654133170035454e-7	Human transcriptome
ANKRD17	Factor1	7.270603071191954e-6	Human transcriptome
ANKRD18A	Factor1	5.600884692661502e-7	Human transcriptome
ANKRD18B	Factor1	4.898833200924709e-7	Human transcriptome
ANKRD20A11P	Factor1	-1.8029050868874175e-6	Human transcriptome
ANKRD20A5P	Factor1	-1.321128638363175e-6	Human transcriptome
ANKRD22	Factor1	0.11672274559667382	Human transcriptome
ANKRD26	Factor1	5.824155150489103e-6	Human transcriptome
ANKRD27	Factor1	1.8567639947798495e-5	Human transcriptome
ANKRD28	Factor1	-9.361325755981997e-7	Human transcriptome
ANKRD29	Factor1	5.525474919278776e-7	Human transcriptome
ANKRD33B	Factor1	2.033447304472105e-6	Human transcriptome
ANKRD35	Factor1	-1.7023104843098426e-5	Human transcriptome
ANKRD36	Factor1	-2.9687256140927154e-6	Human transcriptome
ANKRD36C	Factor1	-4.6384857242823585e-6	Human transcriptome
ANKRD39	Factor1	5.786008049830661e-6	Human transcriptome
ANKRD40	Factor1	1.164511071885661e-5	Human transcriptome
ANKRD42	Factor1	4.890707516112182e-6	Human transcriptome
ANKRD44	Factor1	-8.965351380053925e-7	Human transcriptome
ANKRD46	Factor1	6.597979524695883e-7	Human transcriptome
ANKRD49	Factor1	5.694766440655341e-7	Human transcriptome
ANKRD50	Factor1	2.3149657805782133e-5	Human transcriptome
ANKRD52	Factor1	3.6368252109957376e-5	Human transcriptome
ANKRD54	Factor1	-8.673491548890203e-7	Human transcriptome
ANKRD6	Factor1	3.947479181918564e-6	Human transcriptome
ANKRD65	Factor1	-6.434991580080583e-7	Human transcriptome
ANKRD9	Factor1	1.5396559455487332e-6	Human transcriptome
ANKS1A	Factor1	-2.3011035947232475e-7	Human transcriptome
ANKS3	Factor1	-1.6043503243148515e-6	Human transcriptome
ANKS6	Factor1	4.9976104456399706e-6	Human transcriptome
ANKZF1	Factor1	1.030026051281873e-5	Human transcriptome
ANLN	Factor1	-1.6599377828697978e-4	Human transcriptome
ANO1	Factor1	-1.460792551831592e-4	Human transcriptome
ANO10	Factor1	-8.157877913035327e-6	Human transcriptome
ANO6	Factor1	3.1733962918157785e-6	Human transcriptome
ANO8	Factor1	4.1943889652220674e-7	Human transcriptome
ANO9	Factor1	-4.695959488508491e-6	Human transcriptome
ANOS1	Factor1	4.643749109734435e-6	Human transcriptome
ANP32A	Factor1	6.187367086017009e-5	Human transcriptome
ANP32B	Factor1	1.461725619321438e-4	Human transcriptome
ANP32E	Factor1	8.591062867281508e-6	Human transcriptome
ANPEP	Factor1	-3.0742563202901692e-6	Human transcriptome
ANTXR1	Factor1	1.4290921162386206e-5	Human transcriptome
ANTXR2	Factor1	5.565485076135802e-6	Human transcriptome
ANXA1	Factor1	0.009882058658347336	Human transcriptome
ANXA10	Factor1	1.1968099892431595e-6	Human transcriptome
ANXA11	Factor1	-0.0011154860988268945	Human transcriptome
ANXA2	Factor1	0.015981967072605626	Human transcriptome
ANXA2P2	Factor1	6.424002882441155e-7	Human transcriptome
ANXA3	Factor1	0.00012967109754851425	Human transcriptome
ANXA4	Factor1	3.552338193420645e-5	Human transcriptome
ANXA5	Factor1	0.04648965848401975	Human transcriptome
ANXA6	Factor1	-7.307421152699054e-6	Human transcriptome
ANXA7	Factor1	1.613508273636842e-5	Human transcriptome
ANXA8	Factor1	-2.4316415901616137e-5	Human transcriptome
ANXA8L1	Factor1	-1.5668794833181176e-4	Human transcriptome
