feature	factor	value	view
Methanosarcina lacustris	Factor4	-1.6376818749975524e-7	Archaea metatranscriptome
Methanosarcina mazei	Factor4	-2.0169807676526377e-06	Archaea metatranscriptome
Thermococcus litoralis	Factor4	-1.1318767536054412e-5	Archaea metatranscriptome
Thermococcus thioreducens	Factor4	-1.1862126965148633e-5	Archaea metatranscriptome
Acidianus sulfidivorans	Factor5	-8.516064633953117e-7	Archaea metatranscriptome
Acidilobus saccharovorans	Factor5	-7.44042519484911e-7	Archaea metatranscriptome
Candidatus Nitrosopelagicus brevis	Factor5	-3.709406639638589e-6	Archaea metatranscriptome
Metallosphaera hakonensis	Factor5	-4.8380804058598095e-8	Archaea metatranscriptome
Methanococcus maripaludis	Factor5	-9.529634196067915e-8	Archaea metatranscriptome
Methanofervidicoccus sp. A16	Factor5	-9.780496775103958e-8	Archaea metatranscriptome
Methanohalophilus portucalensis	Factor5	-2.6253898995711884e-6	Archaea metatranscriptome
Methanosarcina barkeri	Factor5	-4.785458294149467e-5	Archaea metatranscriptome
Methanosarcina lacustris	Factor5	-1.9577289240451624e-08	Archaea metatranscriptome
Methanosarcina mazei	Factor5	-1.6798919150394857e-7	Archaea metatranscriptome
Thermococcus litoralis	Factor5	-1.4395384048406774e-6	Archaea metatranscriptome
Thermococcus thioreducens	Factor5	-9.582438215686327e-7	Archaea metatranscriptome
[Clostridium] hiranonis	Factor1	-3.578079299517914e-7	Bacteria metatranscriptome
[Clostridium] scindens	Factor1	-3.2668686897369523e-7	Bacteria metatranscriptome
[Eubacterium] cellulosolvens	Factor1	-3.9410515170133165e-7	Bacteria metatranscriptome
[Eubacterium] sulci	Factor1	-2.2662172147996153e-5	Bacteria metatranscriptome
[Haemophilus] ducreyi	Factor1	-7.960100469905501e-7	Bacteria metatranscriptome
[Polyangium] brachysporum	Factor1	2.0019452317204127e-5	Bacteria metatranscriptome
Acetobacter persici	Factor1	-4.2771089878228436e-7	Bacteria metatranscriptome
Acholeplasma brassicae	Factor1	-2.227590519280862e-7	Bacteria metatranscriptome
Acholeplasma palmae	Factor1	-3.1485136644939685e-7	Bacteria metatranscriptome
Achromobacter sp. AONIH1	Factor1	8.731646109112068e-8	Bacteria metatranscriptome
Achromobacter xylosoxidans	Factor1	7.310897269401623e-7	Bacteria metatranscriptome
Acidovorax avenae	Factor1	5.208899015288328e-7	Bacteria metatranscriptome
Acidovorax carolinensis	Factor1	1.4466267495698516e-6	Bacteria metatranscriptome
Acidovorax citrulli	Factor1	-4.04767701060208e-6	Bacteria metatranscriptome
Acidovorax sp. 1608163	Factor1	-9.0151629104439007e-08	Bacteria metatranscriptome
Acidovorax sp. HDW3	Factor1	5.736215581591624e-7	Bacteria metatranscriptome
Acidovorax sp. KKS102	Factor1	7.50555775974344e-7	Bacteria metatranscriptome
Acidovorax sp. RAC01	Factor1	4.65761143364002e-7	Bacteria metatranscriptome
Acinetobacter baumannii	Factor1	-3.7953892619501304e-5	Bacteria metatranscriptome
Acinetobacter calcoaceticus	Factor1	-5.746567672455855e-7	Bacteria metatranscriptome
Acinetobacter indicus	Factor1	-1.1688735647834955e-6	Bacteria metatranscriptome
Acinetobacter johnsonii	Factor1	2.3644860032233914e-8	Bacteria metatranscriptome
Acinetobacter lwoffii	Factor1	-6.704488033087673e-6	Bacteria metatranscriptome
Acinetobacter nosocomialis	Factor1	-1.1105310731417385e-7	Bacteria metatranscriptome
Acinetobacter radioresistens	Factor1	-4.30810961545829e-6	Bacteria metatranscriptome
Acinetobacter sp. 185	Factor1	-3.4296479931219394e-7	Bacteria metatranscriptome
Acinetobacter wuhouensis	Factor1	-2.430376399742193e-6	Bacteria metatranscriptome
Actinobacillus delphinicola	Factor1	-3.4827800650802316e-7	Bacteria metatranscriptome
Actinobacillus indolicus	Factor1	-2.0672148806859905e-5	Bacteria metatranscriptome
Actinobacillus pleuropneumoniae	Factor1	-9.248476092621674e-7	Bacteria metatranscriptome
Actinobacillus porcitonsillarum	Factor1	-2.61259657279226e-6	Bacteria metatranscriptome
Actinomyces howellii	Factor1	-1.6450992457747317e-6	Bacteria metatranscriptome
Actinomyces israelii	Factor1	-1.4161579333517286e-6	Bacteria metatranscriptome
Actinomyces naeslundii	Factor1	-1.6836732437468592e-7	Bacteria metatranscriptome
Actinomyces oris	Factor1	-3.285204393166303e-7	Bacteria metatranscriptome
Actinomyces pacaensis	Factor1	-6.85074364169472e-5	Bacteria metatranscriptome
Actinomyces radicidentis	Factor1	-5.300627437535583e-7	Bacteria metatranscriptome
Actinomyces slackii	Factor1	-1.103964842241835e-6	Bacteria metatranscriptome
Actinomyces sp. oral taxon 171	Factor1	-2.1068055251896078e-7	Bacteria metatranscriptome
Actinomyces sp. oral taxon 414	Factor1	-7.492427309827522e-7	Bacteria metatranscriptome
Actinomyces sp. oral taxon 897	Factor1	-2.271250022616154e-6	Bacteria metatranscriptome
Aequorivita sp. H23M31	Factor1	-5.240476437074814e-7	Bacteria metatranscriptome
Aerococcus sanguinicola	Factor1	-7.124276239028956e-6	Bacteria metatranscriptome
Aeromonas hydrophila	Factor1	-3.715689802051454e-8	Bacteria metatranscriptome
Aeromonas media	Factor1	-2.1740759524526154e-8	Bacteria metatranscriptome
Aeromonas salmonicida	Factor1	-1.050508370167951e-7	Bacteria metatranscriptome
Aeromonas veronii	Factor1	-1.7585745979302803e-4	Bacteria metatranscriptome
Aggregatibacter actinomycetemcomitans	Factor1	-2.553882513927916e-5	Bacteria metatranscriptome
Aggregatibacter aphrophilus	Factor1	-1.6586603751926471e-4	Bacteria metatranscriptome
Aggregatibacter segnis	Factor1	-9.91476361104532e-5	Bacteria metatranscriptome
Agrobacterium vitis	Factor1	-2.588456303338233e-4	Bacteria metatranscriptome
Alcaligenes faecalis	Factor1	-2.3373350313911773e-8	Bacteria metatranscriptome
Alcanivorax sp. N3-2A	Factor1	-1.8706890126906137e-5	Bacteria metatranscriptome
Algibacter alginicilyticus	Factor1	-1.0534812058680504e-6	Bacteria metatranscriptome
Algibacter sp. L1A34	Factor1	-1.042234064529307e-7	Bacteria metatranscriptome
Alicycliphilus denitrificans	Factor1	1.867194150873923e-5	Bacteria metatranscriptome
Aliivibrio fischeri	Factor1	-2.317004481607184e-5	Bacteria metatranscriptome
Aliivibrio salmonicida	Factor1	-3.207314900117428e-7	Bacteria metatranscriptome
Alistipes finegoldii	Factor1	-1.45030841615925e-7	Bacteria metatranscriptome
Alistipes megaguti	Factor1	-2.618755914741219e-7	Bacteria metatranscriptome
Alkaliphilus metalliredigens	Factor1	-9.546550756766533e-7	Bacteria metatranscriptome
Alkalitalea saponilacus	Factor1	-1.052890259126454e-6	Bacteria metatranscriptome
Alloprevotella sp. E39	Factor1	-2.2200901804496666e-5	Bacteria metatranscriptome
Allopseudarcicella aquatilis	Factor1	-9.12397180852051e-7	Bacteria metatranscriptome
Altererythrobacter sp. B11	Factor1	-3.9660396815598703e-7	Bacteria metatranscriptome
Alteromonas sp. RKMC-009	Factor1	-5.984214777351965e-6	Bacteria metatranscriptome
Anabaena cylindrica	Factor1	-1.3356248236071543e-7	Bacteria metatranscriptome
Anaerococcus mediterraneensis	Factor1	-1.5424607115163957e-6	Bacteria metatranscriptome
Anaerococcus prevotii	Factor1	-2.2912765223977194e-6	Bacteria metatranscriptome
Anaerocolumna sp. CBA3638	Factor1	-6.086300762795693e-7	Bacteria metatranscriptome
Anaerostipes hadrus	Factor1	-2.429444384274924e-6	Bacteria metatranscriptome
Anaerostipes rhamnosivorans	Factor1	-7.792245158761816e-7	Bacteria metatranscriptome
Ancylobacter pratisalsi	Factor1	-3.578054859806358e-6	Bacteria metatranscriptome
Anseongella ginsenosidimutans	Factor1	-2.7313699204333385e-7	Bacteria metatranscriptome
Antarcticibacterium flavum	Factor1	-1.1264449686935275e-6	Bacteria metatranscriptome
Apibacter sp. HY041	Factor1	-5.179767486535518e-7	Bacteria metatranscriptome
Aquabacterium olei	Factor1	3.5898098297315106e-5	Bacteria metatranscriptome
Aquicella lusitana	Factor1	-4.202524766365107e-7	Bacteria metatranscriptome
Aquimarina sp. AD1	Factor1	-8.862050219178188e-8	Bacteria metatranscriptome
Aquimarina sp. AD10	Factor1	-7.199665232313542e-7	Bacteria metatranscriptome
Aquimarina sp. BL5	Factor1	-1.1383053316810938e-7	Bacteria metatranscriptome
Aquisphaera giovannonii	Factor1	-8.695627012287226e-7	Bacteria metatranscriptome
Arachidicoccus sp. B3-10	Factor1	-1.7766858384349642e-7	Bacteria metatranscriptome
Arachidicoccus sp. KIS59-12	Factor1	-6.26968256800515e-7	Bacteria metatranscriptome
Arcobacter butzleri	Factor1	-2.3050495188097522e-4	Bacteria metatranscriptome
Arcobacter marinus	Factor1	-1.1687430886013e-7	Bacteria metatranscriptome
Arcticibacterium luteifluviistationis	Factor1	-1.9306606956860544e-7	Bacteria metatranscriptome
Arenibacter algicola	Factor1	-9.469529113932746e-8	Bacteria metatranscriptome
Aromatoleum aromaticum	Factor1	-9.55922708300503e-7	Bacteria metatranscriptome
Arsenophonus nasoniae	Factor1	-2.4212439927634945e-7	Bacteria metatranscriptome
Arthrobacter crystallopoietes	Factor1	-3.181034279713825e-7	Bacteria metatranscriptome
Asticcacaulis excentricus	Factor1	-3.349784780794223e-6	Bacteria metatranscriptome
Atopobium parvulum	Factor1	-2.675894050638812e-4	Bacteria metatranscriptome
Azoarcus communis	Factor1	-1.426289745344756e-7	Bacteria metatranscriptome
Azoarcus sp. DD4	Factor1	3.349075622633167e-8	Bacteria metatranscriptome
Azoarcus sp. KH32C	Factor1	1.8379890203052222e-9	Bacteria metatranscriptome
Azospirillum brasilense	Factor1	-8.815372343850261e-9	Bacteria metatranscriptome
Azospirillum humicireducens	Factor1	-8.730545224071948e-8	Bacteria metatranscriptome
Bacillus altitudinis	Factor1	-1.0053474459710358e-6	Bacteria metatranscriptome
Bacillus amyloliquefaciens	Factor1	-1.9808654117946955e-7	Bacteria metatranscriptome
Bacillus atrophaeus	Factor1	-5.499410915544991e-4	Bacteria metatranscriptome
Bacillus cereus	Factor1	-1.62704289674204e-5	Bacteria metatranscriptome
Bacillus ciccensis	Factor1	-6.713743354564969e-7	Bacteria metatranscriptome
Bacillus circulans	Factor1	-3.240630900865141e-7	Bacteria metatranscriptome
Bacillus coagulans	Factor1	-3.496444343133218e-7	Bacteria metatranscriptome
Bacillus gobiensis	Factor1	-2.3377475471095993e-7	Bacteria metatranscriptome
Bacillus litoralis	Factor1	-5.605496765917819e-7	Bacteria metatranscriptome
Bacillus megaterium	Factor1	-1.5850997523071634e-5	Bacteria metatranscriptome
Bacillus mesonae	Factor1	-8.345851952868248e-8	Bacteria metatranscriptome
Bacillus mycoides	Factor1	-4.568204281440014e-6	Bacteria metatranscriptome
Bacillus pseudomycoides	Factor1	-2.7964992990600407e-7	Bacteria metatranscriptome
Bacillus pumilus	Factor1	-9.95014432096923e-8	Bacteria metatranscriptome
Bacillus simplex	Factor1	-1.8495770807010175e-7	Bacteria metatranscriptome
Bacillus subtilis	Factor1	-2.444879978018705e-7	Bacteria metatranscriptome
Bacillus thuringiensis	Factor1	9.296182589841168e-5	Bacteria metatranscriptome
Bacillus velezensis	Factor1	-3.823327500524514e-7	Bacteria metatranscriptome
Bacteriovorax stolpii	Factor1	-2.418361367203999e-7	Bacteria metatranscriptome
bacterium BFN5	Factor1	-3.410738686203704e-7	Bacteria metatranscriptome
Bacteroidales bacterium CF	Factor1	-3.2390415541037035e-6	Bacteria metatranscriptome
Bacteroides caccae	Factor1	-6.932846619535054e-5	Bacteria metatranscriptome
Bacteroides cellulosilyticus	Factor1	-3.026733674118719e-7	Bacteria metatranscriptome
Bacteroides dorei	Factor1	-2.0775156068436116e-4	Bacteria metatranscriptome
Bacteroides fragilis	Factor1	-4.386438093186439e-5	Bacteria metatranscriptome
Bacteroides helcogenes	Factor1	-3.0602289780934904e-7	Bacteria metatranscriptome
Bacteroides heparinolyticus	Factor1	-1.4322489312318758e-5	Bacteria metatranscriptome
Bacteroides intestinalis	Factor1	-4.481256377048184e-6	Bacteria metatranscriptome
Bacteroides ovatus	Factor1	-2.1677682306119183e-7	Bacteria metatranscriptome
Bacteroides salanitronis	Factor1	-2.0593592424090343e-4	Bacteria metatranscriptome
Bacteroides sp. A1C1	Factor1	-2.657267373055415e-6	Bacteria metatranscriptome
Bacteroides sp. CBA7301	Factor1	-3.308171920979126e-4	Bacteria metatranscriptome
Bacteroides thetaiotaomicron	Factor1	-4.0141550617085174e-7	Bacteria metatranscriptome
Bacteroides uniformis	Factor1	-2.3439722939047384e-6	Bacteria metatranscriptome
Bacteroides vulgatus	Factor1	-1.4828964854389772e-4	Bacteria metatranscriptome
Bacteroides zoogleoformans	Factor1	-6.13423239129348e-5	Bacteria metatranscriptome
Barnesiella viscericola	Factor1	-8.469265960862921e-5	Bacteria metatranscriptome
Bartonella bacilliformis	Factor1	-6.28188593440931e-6	Bacteria metatranscriptome
Bdellovibrio bacteriovorus	Factor1	-9.671423176821018e-7	Bacteria metatranscriptome
Bdellovibrio exovorus	Factor1	-6.882241303058421e-7	Bacteria metatranscriptome
Belliella baltica	Factor1	-9.677655618611453e-7	Bacteria metatranscriptome
Bergeyella cardium	Factor1	-5.305974975182595e-5	Bacteria metatranscriptome
Bernardetia litoralis	Factor1	-9.35583657953547e-6	Bacteria metatranscriptome
Betaproteobacteria bacterium GR16-43	Factor1	1.2087829765028458e-7	Bacteria metatranscriptome
Bibersteinia trehalosi	Factor1	-7.817642855720533e-7	Bacteria metatranscriptome
Bifidobacterium asteroides	Factor1	1.9495754341572353e-7	Bacteria metatranscriptome
Bifidobacterium longum	Factor1	-7.489149342415767e-7	Bacteria metatranscriptome
Blastochloris tepida	Factor1	-1.935542777965069e-9	Bacteria metatranscriptome
Blautia producta	Factor1	-3.3332613299517624e-7	Bacteria metatranscriptome
Blautia sp. N6H1-15	Factor1	-1.946004501319522e-7	Bacteria metatranscriptome
Blautia sp. SC05B48	Factor1	-4.286509016225425e-7	Bacteria metatranscriptome
Bordetella hinzii	Factor1	1.4011404338039784e-7	Bacteria metatranscriptome
Bordetella holmesii	Factor1	-5.060870576732912e-5	Bacteria metatranscriptome
Bordetella sp. H567	Factor1	-4.512795761563665e-8	Bacteria metatranscriptome
Bordetella trematum	Factor1	-6.161200539048196e-7	Bacteria metatranscriptome
Borrelia hermsii	Factor1	-1.0897617801101161e-7	Bacteria metatranscriptome
Brachyspira pilosicoli	Factor1	-1.8171057059105436e-7	Bacteria metatranscriptome
Bradymonadales bacterium V1718	Factor1	-1.9920373004793157e-4	Bacteria metatranscriptome
Bradyrhizobiaceae bacterium SG-6C	Factor1	-1.1781520136475445e-5	Bacteria metatranscriptome
Bradyrhizobium diazoefficiens	Factor1	-6.040929109328116e-6	Bacteria metatranscriptome
Bradyrhizobium guangzhouense	Factor1	-8.021289686793216e-8	Bacteria metatranscriptome
Bradyrhizobium oligotrophicum	Factor1	-6.21180288070782e-7	Bacteria metatranscriptome
Bradyrhizobium sp. SK17	Factor1	1.428899402288601e-7	Bacteria metatranscriptome
Brevefilum fermentans	Factor1	-2.3302226564917016e-5	Bacteria metatranscriptome
Brevibacillus laterosporus	Factor1	-6.142117254285079e-7	Bacteria metatranscriptome
Brevibacterium linens	Factor1	-1.7477559345233906e-6	Bacteria metatranscriptome
Brochothrix thermosphacta	Factor1	-2.14355109656861e-7	Bacteria metatranscriptome
Buchnera aphidicola	Factor1	-9.220809713860734e-6	Bacteria metatranscriptome
Burkholderia cepacia	Factor1	1.8787470910235724e-7	Bacteria metatranscriptome
Burkholderia multivorans	Factor1	1.2680975283301377e-7	Bacteria metatranscriptome
Burkholderia pseudomallei	Factor1	-1.0951012987346534e-5	Bacteria metatranscriptome
Burkholderia sp. MSMB617WGS	Factor1	-6.575929332846886e-7	Bacteria metatranscriptome
Burkholderia thailandensis	Factor1	5.004909615466955e-8	Bacteria metatranscriptome
Burkholderiales bacterium JOSHI_001	Factor1	6.605355897047036e-5	Bacteria metatranscriptome
Butyricimonas faecalis	Factor1	-1.1833444561000993e-5	Bacteria metatranscriptome
Butyrivibrio fibrisolvens	Factor1	-2.488873099083769e-6	Bacteria metatranscriptome
Butyrivibrio hungatei	Factor1	-2.647290927700109e-7	Bacteria metatranscriptome
Bythopirellula goksoyri	Factor1	-9.434987306781886e-7	Bacteria metatranscriptome
Caldilinea aerophila	Factor1	-1.264720498236995e-7	Bacteria metatranscriptome
Calothrix brevissima	Factor1	-6.660712575516103e-7	Bacteria metatranscriptome
Calothrix parasitica	Factor1	-6.816332736118525e-8	Bacteria metatranscriptome
Calothrix sp. 336/3	Factor1	-1.550553377346692e-7	Bacteria metatranscriptome
Calothrix sp. PCC 7507	Factor1	-1.0866311203970084e-7	Bacteria metatranscriptome
Campylobacter concisus	Factor1	-1.638698937868121e-4	Bacteria metatranscriptome
Campylobacter gracilis	Factor1	-1.050481363866376e-5	Bacteria metatranscriptome
Campylobacter helveticus	Factor1	-7.167677514651202e-7	Bacteria metatranscriptome
Campylobacter jejuni	Factor1	-6.719129325041294e-7	Bacteria metatranscriptome
Campylobacter pinnipediorum	Factor1	-1.4459958364059358e-7	Bacteria metatranscriptome
Campylobacter showae	Factor1	-8.561871031361589e-6	Bacteria metatranscriptome
Campylobacter sputorum	Factor1	-1.5579857969799386e-7	Bacteria metatranscriptome
Candidatus Azobacteroides pseudotrichonymphae	Factor1	-7.811635158656295e-6	Bacteria metatranscriptome
Candidatus Carsonella ruddii	Factor1	-1.6672426838346722e-6	Bacteria metatranscriptome
Candidatus Erwinia haradaeae	Factor1	-5.51136054995022e-7	Bacteria metatranscriptome
Candidatus Gullanella endobia	Factor1	-2.251776191485878e-5	Bacteria metatranscriptome
Candidatus Methylopumilus universalis	Factor1	-2.4859215205900866e-7	Bacteria metatranscriptome
Candidatus Methylospira mobilis	Factor1	-2.2655653472202432e-7	Bacteria metatranscriptome
Candidatus Nucleicultrix amoebiphila	Factor1	-9.825103254550387e-6	Bacteria metatranscriptome
Candidatus Pelagibacter sp. FZCC0015	Factor1	-1.7519340101652857e-5	Bacteria metatranscriptome
Candidatus Phycorickettsia trachydisci	Factor1	-1.7142545280807532e-7	Bacteria metatranscriptome
Candidatus Promineofilum breve	Factor1	-5.439098920676816e-7	Bacteria metatranscriptome
Candidatus Saccharibacteria bacterium YM_S32_TM7_5	Factor1	-9.365278616831502e-7	Bacteria metatranscriptome
Candidatus Sodalis pierantonius	Factor1	-1.9799468242112536e-7	Bacteria metatranscriptome
Candidatus Sulcia muelleri	Factor1	-2.3599420245661294e-7	Bacteria metatranscriptome
Candidatus Symbiobacter mobilis	Factor1	7.168430314765323e-7	Bacteria metatranscriptome
Capnocytophaga endodontalis	Factor1	-1.0078036531006194e-6	Bacteria metatranscriptome
Capnocytophaga gingivalis	Factor1	-4.220820644283979e-4	Bacteria metatranscriptome
Capnocytophaga haemolytica	Factor1	-1.8796414429809725e-6	Bacteria metatranscriptome
Capnocytophaga leadbetteri	Factor1	-4.598375847565397e-5	Bacteria metatranscriptome
Capnocytophaga ochracea	Factor1	-1.3834284851599277e-6	Bacteria metatranscriptome
Capnocytophaga sp. FDAARGOS_737	Factor1	-3.193648175727749e-5	Bacteria metatranscriptome
Capnocytophaga sp. oral taxon 878	Factor1	-5.096942035240288e-6	Bacteria metatranscriptome
Capnocytophaga sputigena	Factor1	-1.5672619625663387e-4	Bacteria metatranscriptome
Cardiobacterium hominis	Factor1	-6.980428630071481e-5	Bacteria metatranscriptome
Carnobacterium maltaromaticum	Factor1	-2.0441787099795257e-7	Bacteria metatranscriptome
Casimicrobium huifangae	Factor1	5.444783718576195e-8	Bacteria metatranscriptome
Caulobacter flavus	Factor1	4.460656177634802e-8	Bacteria metatranscriptome
Caulobacter mirabilis	Factor1	-1.1634702554460598e-6	Bacteria metatranscriptome
Caulobacter rhizosphaerae	Factor1	-1.1936754613695383e-7	Bacteria metatranscriptome
Caulobacter sp. Ji-3-8	Factor1	-2.5922893474642683e-8	Bacteria metatranscriptome
Cellulomonas sp. 40-2	Factor1	-1.2474870302535284e-7	Bacteria metatranscriptome
Cellulophaga lytica	Factor1	-1.7429394463039503e-7	Bacteria metatranscriptome
Chamaesiphon minutus	Factor1	-4.3213094816395375e-7	Bacteria metatranscriptome
Chitinophaga sp. H33E-04	Factor1	-2.2870242523530902e-7	Bacteria metatranscriptome
Chitinophaga sp. MD30	Factor1	-2.357448204053129e-7	Bacteria metatranscriptome
Chloracidobacterium thermophilum	Factor1	-2.7914771349684684e-7	Bacteria metatranscriptome
Chlorobaculum parvum	Factor1	-6.86814349522218e-7	Bacteria metatranscriptome
Chlorobaculum tepidum	Factor1	-5.350398520415539e-4	Bacteria metatranscriptome
Chloroflexus aurantiacus	Factor1	-5.407467307916634e-7	Bacteria metatranscriptome
Chondrocystis sp. NIES-4102	Factor1	-3.9158178941204955e-7	Bacteria metatranscriptome
Chryseobacterium camelliae	Factor1	-3.6436324900625043e-6	Bacteria metatranscriptome
Chryseobacterium gleum	Factor1	-2.6608569860796815e-7	Bacteria metatranscriptome
Chryseobacterium indologenes	Factor1	-2.177157979767817e-7	Bacteria metatranscriptome
Chryseobacterium indoltheticum	Factor1	-1.063076790807789e-7	Bacteria metatranscriptome
Chryseobacterium piperi	Factor1	-2.550520887010783e-7	Bacteria metatranscriptome
Chryseobacterium shandongense	Factor1	-5.908549879724753e-7	Bacteria metatranscriptome
Chryseobacterium sp. 17S1E7	Factor1	-1.0364752593635115e-6	Bacteria metatranscriptome
Chryseobacterium sp. 6424	Factor1	-3.891062296793343e-7	Bacteria metatranscriptome
Chryseobacterium sp. POL2	Factor1	-2.3675528712358689e-7	Bacteria metatranscriptome
Citrobacter sp. TSA-1	Factor1	1.1109283660811865e-7	Bacteria metatranscriptome
Cloacibacterium normanense	Factor1	-6.695771690695073e-6	Bacteria metatranscriptome
Clostridiaceae bacterium 14S0207	Factor1	-3.2467807957993983e-7	Bacteria metatranscriptome
Clostridioides difficile	Factor1	-5.830306825608912e-6	Bacteria metatranscriptome
Clostridium acetobutylicum	Factor1	-1.7764847791257393e-7	Bacteria metatranscriptome
Clostridium argentinense	Factor1	-2.944838767511928e-7	Bacteria metatranscriptome
Clostridium beijerinckii	Factor1	-4.151355235113462e-7	Bacteria metatranscriptome
Clostridium botulinum	Factor1	-1.043265807500692e-4	Bacteria metatranscriptome
Clostridium butyricum	Factor1	-2.2517210749658616e-7	Bacteria metatranscriptome
Clostridium chauvoei	Factor1	-1.2925287116147432e-7	Bacteria metatranscriptome
Clostridium estertheticum	Factor1	-1.4888074433861073e-7	Bacteria metatranscriptome
Clostridium isatidis	Factor1	-3.299278444954715e-7	Bacteria metatranscriptome
Clostridium kluyveri	Factor1	-5.957012873023385e-7	Bacteria metatranscriptome
Clostridium pasteurianum	Factor1	-8.758319064027145e-7	Bacteria metatranscriptome
Clostridium perfringens	Factor1	-1.6793039445421374e-6	Bacteria metatranscriptome
Clostridium saccharobutylicum	Factor1	-5.555526531413897e-7	Bacteria metatranscriptome
Clostridium sp. AWRP	Factor1	-6.375557419339375e-8	Bacteria metatranscriptome
Clostridium sp. CT4	Factor1	-1.820330457403609e-7	Bacteria metatranscriptome
Clostridium sp. JN-1	Factor1	-1.8406092207152685e-7	Bacteria metatranscriptome
Clostridium sp. JN-9	Factor1	-1.4504276425802896e-6	Bacteria metatranscriptome
Clostridium tetani	Factor1	-7.0851225431399394e-06	Bacteria metatranscriptome
Cohnella abietis	Factor1	-6.704096873832962e-7	Bacteria metatranscriptome
Collimonas fungivorans	Factor1	1.2513545633320484e-7	Bacteria metatranscriptome
Colwellia psychrerythraea	Factor1	-2.117735006092794e-6	Bacteria metatranscriptome
Comamonas kerstersii	Factor1	-1.6433762471103294e-5	Bacteria metatranscriptome
Comamonas serinivorans	Factor1	1.8331185054724126e-7	Bacteria metatranscriptome
Comamonas sp. NLF-7-7	Factor1	1.1585161812114094e-6	Bacteria metatranscriptome
Comamonas testosteroni	Factor1	-3.2251752806155535e-7	Bacteria metatranscriptome
Conexibacter woesei	Factor1	-3.390072005872702e-7	Bacteria metatranscriptome
