feature	factor	value	view
ABHD17B	Factor1	1.8517925059645697e-4	Human transcriptome
ABHD17C	Factor1	-3.7462742248666164e-5	Human transcriptome
ABHD18	Factor1	-3.495846712238021e-5	Human transcriptome
ABHD2	Factor1	0.051443156659266145	Human transcriptome
ABHD3	Factor1	-1.1186358225730595e-4	Human transcriptome
ABHD4	Factor1	0.04582528882173808	Human transcriptome
ABHD5	Factor1	-6.948978723151031e-4	Human transcriptome
ABHD6	Factor1	2.6289191246719324e-4	Human transcriptome
ABI1	Factor1	3.5105380438337874e-4	Human transcriptome
ABI2	Factor1	-6.83809782402435e-5	Human transcriptome
ABI3	Factor1	4.976871490149476e-5	Human transcriptome
ABI3BP	Factor1	-2.4644941617216177e-4	Human transcriptome
ABL1	Factor1	0.046145644315680946	Human transcriptome
ABL2	Factor1	0.05224684121823531	Human transcriptome
ABLIM1	Factor1	1.6198237354220286e-4	Human transcriptome
ABO	Factor1	9.248095072607364e-6	Human transcriptome
ABR	Factor1	0.14936842055788127	Human transcriptome
ABRACL	Factor1	-5.072768068908056e-6	Human transcriptome
ABT1	Factor1	1.2172728554774308e-4	Human transcriptome
ABTB1	Factor1	-1.6006963817144065e-4	Human transcriptome
ABTB2	Factor1	0.032884668208454905	Human transcriptome
AC000123.2	Factor1	-3.5749220816652396e-6	Human transcriptome
AC004593.3	Factor1	1.032947495734387e-6	Human transcriptome
AC004906.3	Factor1	7.182604121498801e-6	Human transcriptome
AC005154.6	Factor1	-7.799502980387552e-4	Human transcriptome
AC005682.5	Factor1	5.396946253809588e-5	Human transcriptome
AC006129.2	Factor1	1.1986700202726621e-5	Human transcriptome
AC006129.3	Factor1	2.0736798169514073e-5	Human transcriptome
AC006978.6	Factor1	-1.834685157145708e-5	Human transcriptome
AC007038.7	Factor1	-1.1335000623114007e-5	Human transcriptome
AC007050.17	Factor1	2.357832280222636e-5	Human transcriptome
AC007161.5	Factor1	1.0993853137128718e-5	Human transcriptome
AC007278.3	Factor1	-1.8037524985787915e-5	Human transcriptome
AC007969.5	Factor1	3.87741138970844e-5	Human transcriptome
AC008985.1	Factor1	-9.111395663020835e-6	Human transcriptome
AC009120.5	Factor1	1.010213066284116e-5	Human transcriptome
AC009120.6	Factor1	1.9236681460128954e-5	Human transcriptome
AC009404.2	Factor1	3.9311577227409124e-5	Human transcriptome
AC009505.4	Factor1	-2.3057555277593416e-5	Human transcriptome
AC009518.8	Factor1	1.7797039250327156e-5	Human transcriptome
AC009948.5	Factor1	1.1542544538062574e-5	Human transcriptome
AC010468.2	Factor1	-8.796120000452843e-6	Human transcriptome
AC010894.5	Factor1	-6.1789028615332525e-6	Human transcriptome
AC010976.2	Factor1	1.9428407358789568e-5	Human transcriptome
AC013264.2	Factor1	4.5824241791384e-6	Human transcriptome
AC013461.1	Factor1	0.0018223853658635104	Human transcriptome
AC015849.19	Factor1	-6.7111437235478655e-6	Human transcriptome
AC016831.7	Factor1	-5.689754922988274e-5	Human transcriptome
AC016894.1	Factor1	-8.739910900383927e-6	Human transcriptome
AC017035.2	Factor1	1.0458010687938116e-5	Human transcriptome
AC019048.1	Factor1	-3.849765932943658e-6	Human transcriptome
AC024560.3	Factor1	-9.183877429233053e-5	Human transcriptome
AC025171.1	Factor1	-2.382472815536242e-5	Human transcriptome
AC025335.1	Factor1	5.113936118376364e-5	Human transcriptome
AC055764.1	Factor1	1.306926077468598e-5	Human transcriptome
AC067945.4	Factor1	-5.27458118833669e-7	Human transcriptome
AC083843.1	Factor1	-8.679972725121489e-6	Human transcriptome
AC083884.8	Factor1	-2.23047785612206e-6	Human transcriptome
AC090498.1	Factor1	-6.8481027157102044e-6	Human transcriptome
AC092652.1	Factor1	-9.110450816683355e-5	Human transcriptome
AC092881.1	Factor1	-6.089791532894616e-6	Human transcriptome
AC093323.3	Factor1	-2.0076957018037443e-6	Human transcriptome
AC093642.4	Factor1	-4.067296505101345e-6	Human transcriptome
AC093838.4	Factor1	-2.8256750486599615e-5	Human transcriptome
AC096558.1	Factor1	-2.1540659022037364e-5	Human transcriptome
AC096921.2	Factor1	1.905905746244465e-5	Human transcriptome
AC103563.8	Factor1	1.5261272939035053e-5	Human transcriptome
AC104820.2	Factor1	-3.3737875227267965e-5	Human transcriptome
AC109826.1	Factor1	1.1500070466375194e-5	Human transcriptome
AC137932.5	Factor1	4.5275049264704345e-5	Human transcriptome
AC159540.1	Factor1	8.655661619791322e-6	Human transcriptome
ACAA1	Factor1	-6.320221735725497e-5	Human transcriptome
ACAA2	Factor1	1.6542888209643627e-4	Human transcriptome
ACACA	Factor1	0.044209009241934175	Human transcriptome
ACACB	Factor1	-6.576878030689303e-4	Human transcriptome
ACAD10	Factor1	-1.0395330450763779e-4	Human transcriptome
ACAD8	Factor1	2.8557171202014423e-5	Human transcriptome
ACAD9	Factor1	1.2457229533643062e-4	Human transcriptome
ACADM	Factor1	-4.84002722386239e-6	Human transcriptome
ACADSB	Factor1	-0.024951262233812763	Human transcriptome
ACADVL	Factor1	0.12712535336351502	Human transcriptome
ACAP1	Factor1	-1.3902880324034515e-5	Human transcriptome
ACAP2	Factor1	-0.034364971844488404	Human transcriptome
ACAP3	Factor1	6.283857331019164e-5	Human transcriptome
ACAT1	Factor1	-1.3706398216140075e-4	Human transcriptome
ACAT2	Factor1	6.466187558725298e-5	Human transcriptome
ACBD3	Factor1	0.04781658969072783	Human transcriptome
ACBD5	Factor1	2.989698444243937e-6	Human transcriptome
ACBD6	Factor1	-2.801070200863755e-4	Human transcriptome
ACCS	Factor1	-7.192263071738649e-5	Human transcriptome
ACD	Factor1	8.474796080866686e-5	Human transcriptome
ACER3	Factor1	5.552857016441128e-5	Human transcriptome
ACIN1	Factor1	-2.8348989407160917e-4	Human transcriptome
ACKR3	Factor1	8.5479311151651e-4	Human transcriptome
ACLY	Factor1	0.15655317558057844	Human transcriptome
ACO1	Factor1	-0.05152558341390402	Human transcriptome
ACO2	Factor1	9.80996674901854e-4	Human transcriptome
ACOT13	Factor1	1.0342930011870968e-5	Human transcriptome
ACOT2	Factor1	6.527679423516985e-4	Human transcriptome
ACOT7	Factor1	0.02362757306820106	Human transcriptome
ACOT8	Factor1	1.7414349981819875e-5	Human transcriptome
ACOT9	Factor1	0.026741216658174118	Human transcriptome
ACOX1	Factor1	0.16508613983946152	Human transcriptome
ACOX3	Factor1	6.418955388157421e-4	Human transcriptome
ACP1	Factor1	8.832994476122162e-5	Human transcriptome
ACP2	Factor1	1.1704846782789607e-4	Human transcriptome
ACP6	Factor1	-1.559548229601684e-4	Human transcriptome
ACPP	Factor1	6.265977879725464e-5	Human transcriptome
ACRBP	Factor1	-7.310315389913346e-8	Human transcriptome
ACRC	Factor1	2.6445116148045725e-5	Human transcriptome
ACSF2	Factor1	-1.2298884851479414e-5	Human transcriptome
ACSF3	Factor1	2.493613849504121e-5	Human transcriptome
ACSL1	Factor1	0.06785136994333758	Human transcriptome
ACSL3	Factor1	0.08533462459528524	Human transcriptome
ACSL4	Factor1	7.830649877864155e-5	Human transcriptome
ACSL5	Factor1	-1.2111228796902637e-4	Human transcriptome
ACSS1	Factor1	-3.227221003466744e-4	Human transcriptome
ACSS2	Factor1	-8.131578476424414e-5	Human transcriptome
ACTA2	Factor1	3.967023529270862e-5	Human transcriptome
ACTA2-AS1	Factor1	1.7044884113677795e-4	Human transcriptome
ACTB	Factor1	0.009097938270326336	Human transcriptome
ACTG1	Factor1	0.22408156615277458	Human transcriptome
ACTG2	Factor1	-1.079333957928844e-5	Human transcriptome
ACTL6A	Factor1	5.944784523383126e-5	Human transcriptome
ACTN1	Factor1	0.047118896907987595	Human transcriptome
ACTN4	Factor1	0.3632308992072015	Human transcriptome
ACTR10	Factor1	3.8846342322720027e-4	Human transcriptome
ACTR1A	Factor1	0.042816053452712236	Human transcriptome
ACTR1B	Factor1	7.306279309088328e-4	Human transcriptome
ACTR2	Factor1	0.23633873734180533	Human transcriptome
ACTR3	Factor1	0.277363896128749	Human transcriptome
ACTR5	Factor1	1.8651514527135908e-6	Human transcriptome
ACTR6	Factor1	-2.339442673095081e-5	Human transcriptome
ACTR8	Factor1	1.1996934092103208e-4	Human transcriptome
ACVR1	Factor1	8.81284489611724e-4	Human transcriptome
ACVR1B	Factor1	0.001464806859793545	Human transcriptome
ACVR2A	Factor1	6.883934415978346e-4	Human transcriptome
ACVR2B	Factor1	-1.4166303997191265e-4	Human transcriptome
ACYP1	Factor1	-2.431840234512471e-5	Human transcriptome
ACYP2	Factor1	-2.9532844146095454e-6	Human transcriptome
ADA	Factor1	1.7432723870122087e-4	Human transcriptome
ADAL	Factor1	5.873166351096533e-6	Human transcriptome
ADAM10	Factor1	0.04265350362480791	Human transcriptome
ADAM12	Factor1	0.002649816229229706	Human transcriptome
ADAM15	Factor1	8.516903532048658e-5	Human transcriptome
ADAM17	Factor1	-4.257213095002743e-5	Human transcriptome
ADAM19	Factor1	0.17253814398052736	Human transcriptome
ADAM22	Factor1	-1.946121734374365e-6	Human transcriptome
ADAM23	Factor1	3.5832483350330984e-5	Human transcriptome
ADAM28	Factor1	-2.2417059564139796e-5	Human transcriptome
ADAM33	Factor1	-1.948265751499602e-5	Human transcriptome
ADAM8	Factor1	1.4375027010613492e-5	Human transcriptome
ADAM9	Factor1	9.245083467379552e-4	Human transcriptome
ADAMTS10	Factor1	0.0016458973654326328	Human transcriptome
ADAMTS6	Factor1	7.152155220884502e-4	Human transcriptome
ADAMTSL4	Factor1	4.167762970280262e-5	Human transcriptome
ADAR	Factor1	1.6358269700915995e-4	Human transcriptome
ADARB1	Factor1	2.7379246456199404e-7	Human transcriptome
ADAT1	Factor1	5.5468767020242634e-5	Human transcriptome
ADAT2	Factor1	-1.0643129212666856e-4	Human transcriptome
ADCK2	Factor1	2.80327791115605e-5	Human transcriptome
ADCY10P1	Factor1	-5.785856866262451e-5	Human transcriptome
ADCY3	Factor1	-5.55753149213863e-5	Human transcriptome
ADCY7	Factor1	0.04262882879392334	Human transcriptome
ADCY9	Factor1	-1.2685399439240096e-5	Human transcriptome
ADD1	Factor1	-1.0774668160414016e-4	Human transcriptome
ADD2	Factor1	-1.2234904906768109e-5	Human transcriptome
ADD3	Factor1	-0.08541765613878738	Human transcriptome
ADGRA3	Factor1	-2.2091983479961673e-4	Human transcriptome
ADGRE1	Factor1	4.2701133022074485e-5	Human transcriptome
ADGRE2	Factor1	1.4056524908133588e-7	Human transcriptome
ADGRE4P	Factor1	2.3364528051459088e-05	Human transcriptome
ADGRE5	Factor1	0.02376461173478712	Human transcriptome
ADGRF1	Factor1	-3.449894839521748e-5	Human transcriptome
ADGRF4	Factor1	-5.6347915138067e-6	Human transcriptome
ADGRG1	Factor1	4.1482370791009774e-5	Human transcriptome
ADGRG3	Factor1	2.442729340061398e-5	Human transcriptome
ADGRG6	Factor1	6.699912898797532e-7	Human transcriptome
ADGRL1	Factor1	-1.596313819060827e-5	Human transcriptome
ADGRL2	Factor1	-4.174240946984242e-5	Human transcriptome
ADGRV1	Factor1	2.7113423634431262e-5	Human transcriptome
ADH1B	Factor1	-2.8918232958399635e-6	Human transcriptome
ADH5	Factor1	-0.031986096547884216	Human transcriptome
ADH7	Factor1	1.4007593643464435e-5	Human transcriptome
ADI1	Factor1	-9.59104417209565e-4	Human transcriptome
ADIPOR1	Factor1	0.0850128969792662	Human transcriptome
ADIPOR2	Factor1	0.10409776161405553	Human transcriptome
ADK	Factor1	3.3774642461850835e-5	Human transcriptome
ADM	Factor1	2.9018994749328806e-5	Human transcriptome
ADNP	Factor1	-1.2385084074852216e-5	Human transcriptome
ADNP2	Factor1	7.150498458341465e-5	Human transcriptome
ADO	Factor1	1.8861373538905243e-4	Human transcriptome
ADORA2B	Factor1	1.978108237226431e-4	Human transcriptome
ADPGK	Factor1	5.952918157610442e-4	Human transcriptome
ADPRHL2	Factor1	0.02087927951920971	Human transcriptome
ADPRM	Factor1	-2.0969689882624828e-5	Human transcriptome
ADSS	Factor1	2.3295846142710563e-4	Human transcriptome
AEBP1	Factor1	0.038418837350050195	Human transcriptome
AEBP2	Factor1	-8.010262501867886e-5	Human transcriptome
AEN	Factor1	0.02644887439076419	Human transcriptome
AES	Factor1	3.8622790462700254e-4	Human transcriptome
AF131215.2	Factor1	2.0086135546177283e-5	Human transcriptome
AF131215.4	Factor1	2.0411029305370523e-5	Human transcriptome
AF178030.2	Factor1	2.4334654924864935e-5	Human transcriptome
AFAP1	Factor1	3.9208901000921257e-4	Human transcriptome
AFDN	Factor1	0.0011484202594348385	Human transcriptome
AFF1	Factor1	-0.04560577297438522	Human transcriptome
AFF3	Factor1	9.687990351241318e-4	Human transcriptome
AFF4	Factor1	0.10609002808445615	Human transcriptome
AFG3L1P	Factor1	2.5498014656661934e-5	Human transcriptome
AFG3L2	Factor1	3.3755019012412614e-5	Human transcriptome
AFTPH	Factor1	-4.821665459643801e-5	Human transcriptome
AGA	Factor1	1.6600524392920902e-5	Human transcriptome
AGAP1	Factor1	6.298505607805151e-5	Human transcriptome
AGAP3	Factor1	0.03537545565349029	Human transcriptome
AGBL5	Factor1	-2.771317404539597e-4	Human transcriptome
AGFG1	Factor1	0.03632791682013694	Human transcriptome
AGFG2	Factor1	9.209565018702138e-6	Human transcriptome
AGGF1	Factor1	-1.448991454856267e-5	Human transcriptome
AGK	Factor1	-2.4887629177914158e-6	Human transcriptome
AGL	Factor1	-0.033168676183306926	Human transcriptome
AGO1	Factor1	-7.860713217435051e-5	Human transcriptome
AGO2	Factor1	5.003708338889798e-4	Human transcriptome
AGO3	Factor1	2.63033522304267e-4	Human transcriptome
AGO4	Factor1	1.31326474996263e-4	Human transcriptome
AGPAT3	Factor1	2.9802315084285244e-4	Human transcriptome
AGPAT4	Factor1	9.764687797981907e-6	Human transcriptome
AGPAT5	Factor1	8.524606131936152e-5	Human transcriptome
AGPS	Factor1	0.05772541596790291	Human transcriptome
AGRN	Factor1	-2.6193328069081116e-5	Human transcriptome
AGTPBP1	Factor1	-6.504231897355168e-5	Human transcriptome
AGTRAP	Factor1	6.805806404089558e-4	Human transcriptome
AHCTF1	Factor1	1.3287498283988743e-5	Human transcriptome
AHCY	Factor1	2.4631112003072e-4	Human transcriptome
AHCYL1	Factor1	0.09320081794656468	Human transcriptome
AHCYL2	Factor1	-7.072357703981186e-5	Human transcriptome
AHDC1	Factor1	0.0076452873597215735	Human transcriptome
AHI1	Factor1	7.159917214444372e-5	Human transcriptome
AHNAK	Factor1	0.0039978265276175646	Human transcriptome
AHNAK2	Factor1	2.009934419199244e-5	Human transcriptome
AHR	Factor1	-3.2280499048923086e-5	Human transcriptome
AHSA1	Factor1	0.047595750631800375	Human transcriptome
AHSA2	Factor1	-0.05213391956414602	Human transcriptome
AHSP	Factor1	-2.88067311910811e-6	Human transcriptome
AIDA	Factor1	3.166486375204913e-6	Human transcriptome
AIF1	Factor1	-9.237362314625213e-6	Human transcriptome
AIF1L	Factor1	6.296073559552457e-7	Human transcriptome
AIFM1	Factor1	1.240734795553403e-4	Human transcriptome
AIFM2	Factor1	3.7752171128800193e-4	Human transcriptome
AIG1	Factor1	-1.6348341458458103e-5	Human transcriptome
AIG1P1	Factor1	1.223078041621793e-5	Human transcriptome
AIM1	Factor1	-0.06451436861250688	Human transcriptome
AIM1L	Factor1	-2.017761486860645e-5	Human transcriptome
AIMP1	Factor1	-1.3706427310881297e-5	Human transcriptome
AIMP2	Factor1	4.172227405545745e-4	Human transcriptome
AIP	Factor1	-3.0935282945215984e-5	Human transcriptome
AK2	Factor1	7.058567754263542e-4	Human transcriptome
AK3	Factor1	-6.59482831586032e-4	Human transcriptome
AK5	Factor1	-4.985495795019976e-5	Human transcriptome
AK6	Factor1	7.423590924889632e-5	Human transcriptome
AK9	Factor1	-1.2392355715189198e-5	Human transcriptome
AKAP1	Factor1	-3.990701159793287e-4	Human transcriptome
AKAP10	Factor1	-1.161265077004137e-4	Human transcriptome
AKAP11	Factor1	-4.168618589683677e-4	Human transcriptome
AKAP12	Factor1	-0.001990337940157698	Human transcriptome
AKAP13	Factor1	0.05460633857045762	Human transcriptome
AKAP5	Factor1	0.0012397773362872004	Human transcriptome
AKAP6	Factor1	2.678065636794345e-5	Human transcriptome
AKAP7	Factor1	-1.3147460479338508e-5	Human transcriptome
AKAP8	Factor1	-3.857295848557819e-5	Human transcriptome
AKAP8L	Factor1	-5.283846020271186e-5	Human transcriptome
AKAP9	Factor1	1.0352029339205886e-4	Human transcriptome
AKIP1	Factor1	2.05465104660291e-4	Human transcriptome
AKIRIN1	Factor1	0.04286817487567855	Human transcriptome
AKIRIN2	Factor1	8.685112622494765e-5	Human transcriptome
AKNA	Factor1	5.194741605704473e-4	Human transcriptome
AKR1A1	Factor1	0.05583115330906473	Human transcriptome
AKR1B1	Factor1	-2.113107756354662e-4	Human transcriptome
AKR1B10	Factor1	-3.0255681974651118e-6	Human transcriptome
AKR1C1	Factor1	-1.5738199764139775e-4	Human transcriptome
AKR1C3	Factor1	-1.2893298165693551e-5	Human transcriptome
AKR7A2	Factor1	7.79049698305245e-6	Human transcriptome
AKT1	Factor1	0.03754490695196287	Human transcriptome
AKT1S1	Factor1	3.174444593440221e-4	Human transcriptome
AKT2	Factor1	-3.0158250058252494e-5	Human transcriptome
AKT3	Factor1	8.578377337110806e-4	Human transcriptome
AKTIP	Factor1	1.2286989485213502e-4	Human transcriptome
AL109761.5	Factor1	9.593791525654083e-7	Human transcriptome
AL109767.1	Factor1	-1.9557763333544007e-5	Human transcriptome
ALAD	Factor1	-4.0464880614833935e-4	Human transcriptome
ALAS1	Factor1	0.03383902479386322	Human transcriptome
ALAS2	Factor1	4.938365672280479e-5	Human transcriptome
ALCAM	Factor1	0.0061790791448970055	Human transcriptome
ALDH16A1	Factor1	7.825194325872134e-6	Human transcriptome
ALDH18A1	Factor1	0.0932742639889723	Human transcriptome
ALDH1A1	Factor1	-8.64424888100468e-6	Human transcriptome
ALDH1L2	Factor1	0.0019710432831989044	Human transcriptome
ALDH2	Factor1	-1.4753363636403623e-5	Human transcriptome
ALDH3A1	Factor1	-4.6369998018521595e-5	Human transcriptome
ALDH3A2	Factor1	-0.10394912344602696	Human transcriptome
ALDH3B1	Factor1	-5.326852434050047e-5	Human transcriptome
ALDH3B2	Factor1	-1.3632895287783676e-5	Human transcriptome
ALDH5A1	Factor1	-9.218280460261508e-6	Human transcriptome
ALDH6A1	Factor1	-2.7791326580949514e-5	Human transcriptome
ALDH7A1	Factor1	-2.0874950671418388e-5	Human transcriptome
ALDH9A1	Factor1	-2.2794321413758308e-4	Human transcriptome
ALDOC	Factor1	2.3924933114583956e-4	Human transcriptome
ALG10B	Factor1	1.3303991116213265e-5	Human transcriptome
ALG11	Factor1	3.0442138265907635e-5	Human transcriptome
ALG12	Factor1	8.398636098565487e-6	Human transcriptome
ALG13	Factor1	-8.524823435128382e-5	Human transcriptome
ALG14	Factor1	2.7669970350574762e-5	Human transcriptome
ALG2	Factor1	0.026086655852178484	Human transcriptome
ALG3	Factor1	1.6413746789041805e-4	Human transcriptome
ALG5	Factor1	2.4976465980527862e-5	Human transcriptome
ALG6	Factor1	-1.2112039523942579e-4	Human transcriptome
ALG8	Factor1	9.663651901748731e-5	Human transcriptome
ALKBH1	Factor1	3.3451647327605326e-5	Human transcriptome
ALKBH2	Factor1	1.1719887092313256e-5	Human transcriptome
ALKBH3	Factor1	1.836961397674806e-5	Human transcriptome
ALKBH5	Factor1	0.036709609530255566	Human transcriptome
ALKBH7	Factor1	2.587802444204689e-4	Human transcriptome
ALKBH8	Factor1	-4.7656287963340773e-5	Human transcriptome
ALMS1	Factor1	-4.808638087521626e-5	Human transcriptome
ALOX12	Factor1	-1.5866245807211432e-4	Human transcriptome
ALOX15	Factor1	-1.3600516460678386e-5	Human transcriptome
ALOX5	Factor1	-1.385369912524183e-5	Human transcriptome
ALOX5AP	Factor1	-4.8412718831996375e-6	Human transcriptome
ALPK1	Factor1	-4.318485841740104e-4	Human transcriptome
ALPK2	Factor1	1.9341597214283444e-4	Human transcriptome
ALPL	Factor1	-3.2923419637217793e-6	Human transcriptome
ALS2	Factor1	5.5909249986072386e-5	Human transcriptome
ALS2CL	Factor1	-1.442932173680377e-6	Human transcriptome
ALYREF	Factor1	0.032550704478873274	Human transcriptome
AMBRA1	Factor1	3.063498876317609e-5	Human transcriptome
AMD1	Factor1	0.033208968639780276	Human transcriptome
AMER1	Factor1	2.525932259258557e-5	Human transcriptome
AMFR	Factor1	8.97951997329643e-4	Human transcriptome
AMIGO1	Factor1	-5.420456552831133e-5	Human transcriptome
AMIGO2	Factor1	0.0010421744776915388	Human transcriptome
AMMECR1	Factor1	1.797781758415303e-5	Human transcriptome
AMMECR1L	Factor1	5.210627548928478e-4	Human transcriptome
AMOT	Factor1	-1.5980271797616026e-5	Human transcriptome
AMOTL1	Factor1	6.121417710103398e-5	Human transcriptome
AMPD2	Factor1	8.939866234872689e-5	Human transcriptome
AMPD3	Factor1	-1.4716360844727798e-4	Human transcriptome
AMY2B	Factor1	-3.5020698259551416e-4	Human transcriptome
AMZ2	Factor1	-2.283379404514754e-6	Human transcriptome
AMZ2P1	Factor1	3.285642223420953e-5	Human transcriptome
AMZ2P2	Factor1	-1.0713354002225937e-5	Human transcriptome
ANAPC1	Factor1	-1.7244968028408658e-4	Human transcriptome
ANAPC11	Factor1	7.856758234472772e-4	Human transcriptome
ANAPC13	Factor1	-1.3847329955793723e-4	Human transcriptome
ANAPC16	Factor1	-7.68863887532864e-4	Human transcriptome
ANAPC2	Factor1	1.5330494549550963e-4	Human transcriptome
ANAPC4	Factor1	-3.292500008455627e-5	Human transcriptome
ANAPC5	Factor1	0.005918632892013772	Human transcriptome
ANAPC7	Factor1	1.8432471023244908e-4	Human transcriptome
ANGEL1	Factor1	-2.387214770094651e-6	Human transcriptome
ANGEL2	Factor1	-1.7906924757859585e-4	Human transcriptome
ANGPT1	Factor1	-8.357484857906733e-6	Human transcriptome
ANGPT2	Factor1	-2.903469596954711e-6	Human transcriptome
ANGPTL7	Factor1	5.516504913749857e-6	Human transcriptome
ANK1	Factor1	1.4172060149186348e-5	Human transcriptome
ANK3	Factor1	-4.155749200280676e-5	Human transcriptome
ANKAR	Factor1	-5.089596920363774e-6	Human transcriptome
ANKDD1A	Factor1	-2.1825231043302635e-5	Human transcriptome
ANKEF1	Factor1	-3.093799760651095e-5	Human transcriptome
ANKFY1	Factor1	3.5798976023213415e-4	Human transcriptome
ANKH	Factor1	0.10034879757160002	Human transcriptome
ANKIB1	Factor1	2.7761606774976094e-4	Human transcriptome
ANKLE2	Factor1	0.07289235685431189	Human transcriptome
ANKMY1	Factor1	-1.7665352962110183e-5	Human transcriptome
ANKMY2	Factor1	1.293297637350335e-5	Human transcriptome
ANKRA2	Factor1	7.187739546789698e-6	Human transcriptome
ANKRD10	Factor1	-0.039827601167548826	Human transcriptome
ANKRD11	Factor1	0.11001562020881764	Human transcriptome
ANKRD12	Factor1	-4.507457282829185e-4	Human transcriptome
ANKRD13A	Factor1	0.05173280520791741	Human transcriptome
ANKRD13C	Factor1	-3.5612615910976995e-5	Human transcriptome
ANKRD13D	Factor1	-1.435895504987955e-5	Human transcriptome
ANKRD16	Factor1	-9.963402052124296e-6	Human transcriptome
ANKRD17	Factor1	5.907275921478956e-4	Human transcriptome
ANKRD20A11P	Factor1	-7.894386136492734e-6	Human transcriptome
ANKRD20A5P	Factor1	-2.993505320871106e-4	Human transcriptome
ANKRD22	Factor1	-7.547284918312792e-7	Human transcriptome
ANKRD26	Factor1	-1.0234584036389652e-4	Human transcriptome
ANKRD26P4	Factor1	1.80442747400005e-5	Human transcriptome
ANKRD27	Factor1	0.0020589870832713386	Human transcriptome
ANKRD28	Factor1	-5.329564989454085e-4	Human transcriptome
ANKRD33B	Factor1	-2.5874533266753485e-4	Human transcriptome
ANKRD36	Factor1	-9.545992491255735e-5	Human transcriptome
ANKRD36B	Factor1	-4.828929895668414e-5	Human transcriptome
ANKRD36C	Factor1	-9.221465160090783e-5	Human transcriptome
ANKRD37	Factor1	8.088856055518766e-5	Human transcriptome
ANKRD39	Factor1	9.083689745644632e-6	Human transcriptome
ANKRD40	Factor1	2.525157568863619e-4	Human transcriptome
ANKRD42	Factor1	3.099869068496129e-5	Human transcriptome
ANKRD44	Factor1	8.758196340441268e-4	Human transcriptome
ANKRD44-IT1	Factor1	1.3276655837657273e-5	Human transcriptome
ANKRD46	Factor1	1.2119342438626118e-5	Human transcriptome
ANKRD49	Factor1	-4.534089224815952e-5	Human transcriptome
ANKRD50	Factor1	3.030079524851662e-4	Human transcriptome
ANKRD52	Factor1	0.049599531124596544	Human transcriptome
ANKRD54	Factor1	7.630424443588593e-5	Human transcriptome
ANKRD6	Factor1	4.134728372953342e-5	Human transcriptome
ANKS1A	Factor1	5.63936389474741e-4	Human transcriptome
ANKS3	Factor1	7.803774522687421e-5	Human transcriptome
ANKS6	Factor1	-2.330361257787932e-5	Human transcriptome
ANKZF1	Factor1	-1.19241746552218e-4	Human transcriptome
