feature	factor	value	view
Methanosarcina lacustris	Factor5	-2.2737341703877983e-7	Archaea metatranscriptome
Methanosarcina mazei	Factor5	-6.977463152834953e-7	Archaea metatranscriptome
Thermococcus litoralis	Factor5	-9.285295809372347e-6	Archaea metatranscriptome
Thermococcus thioreducens	Factor5	-1.9972545959707664e-7	Archaea metatranscriptome
[Clostridium] hiranonis	Factor1	4.812823590611267e-6	Bacteria metatranscriptome
[Clostridium] scindens	Factor1	5.293021236028409e-6	Bacteria metatranscriptome
[Eubacterium] cellulosolvens	Factor1	4.566736341724353e-6	Bacteria metatranscriptome
[Eubacterium] sulci	Factor1	0.010648370588421406	Bacteria metatranscriptome
[Haemophilus] ducreyi	Factor1	2.343346114039384e-5	Bacteria metatranscriptome
[Polyangium] brachysporum	Factor1	-3.1594130333012757e-5	Bacteria metatranscriptome
Acetobacter persici	Factor1	9.156311589441257e-6	Bacteria metatranscriptome
Acholeplasma brassicae	Factor1	2.9533442359777397e-6	Bacteria metatranscriptome
Acholeplasma palmae	Factor1	2.9290384991152734e-6	Bacteria metatranscriptome
Achromobacter sp. AONIH1	Factor1	8.470358215448504e-8	Bacteria metatranscriptome
Achromobacter xylosoxidans	Factor1	-1.7356753779216941e-6	Bacteria metatranscriptome
Acidovorax avenae	Factor1	-1.2699246212160774e-6	Bacteria metatranscriptome
Acidovorax carolinensis	Factor1	-1.4440115046417722e-6	Bacteria metatranscriptome
Acidovorax citrulli	Factor1	2.4615534967411e-4	Bacteria metatranscriptome
Acidovorax sp. 1608163	Factor1	4.6909892935924475e-6	Bacteria metatranscriptome
Acidovorax sp. HDW3	Factor1	-1.598328259056234e-6	Bacteria metatranscriptome
Acidovorax sp. KKS102	Factor1	-1.457856785115654e-8	Bacteria metatranscriptome
Acidovorax sp. RAC01	Factor1	-1.4120925752994408e-6	Bacteria metatranscriptome
Acidovorax sp. T1	Factor1	-1.7713706901394007e-6	Bacteria metatranscriptome
Acinetobacter baumannii	Factor1	0.4156366974627635	Bacteria metatranscriptome
Acinetobacter calcoaceticus	Factor1	1.0567424856735227e-5	Bacteria metatranscriptome
Acinetobacter indicus	Factor1	4.646702451364795e-5	Bacteria metatranscriptome
Acinetobacter johnsonii	Factor1	1.6583395508539377e-6	Bacteria metatranscriptome
Acinetobacter junii	Factor1	8.049574190368041e-7	Bacteria metatranscriptome
Acinetobacter lwoffii	Factor1	2.424432233388864e-5	Bacteria metatranscriptome
Acinetobacter nosocomialis	Factor1	1.0250802872546606e-6	Bacteria metatranscriptome
Acinetobacter radioresistens	Factor1	7.455245452525801e-5	Bacteria metatranscriptome
Acinetobacter schindleri	Factor1	1.1382533031604045e-5	Bacteria metatranscriptome
Acinetobacter sp. 185	Factor1	4.70174107492389e-6	Bacteria metatranscriptome
Acinetobacter wuhouensis	Factor1	4.711379029481429e-5	Bacteria metatranscriptome
Actinobacillus delphinicola	Factor1	4.858415412185522e-6	Bacteria metatranscriptome
Actinobacillus indolicus	Factor1	0.0019542846514814267	Bacteria metatranscriptome
Actinobacillus pleuropneumoniae	Factor1	2.0105249507677595e-5	Bacteria metatranscriptome
Actinobacillus porcitonsillarum	Factor1	2.67597404444999e-4	Bacteria metatranscriptome
Actinomyces howellii	Factor1	1.8105922711344597e-5	Bacteria metatranscriptome
Actinomyces israelii	Factor1	2.021415939247109e-5	Bacteria metatranscriptome
Actinomyces naeslundii	Factor1	2.871225164369476e-6	Bacteria metatranscriptome
Actinomyces oris	Factor1	5.08017990196029e-6	Bacteria metatranscriptome
Actinomyces pacaensis	Factor1	0.026250143334482896	Bacteria metatranscriptome
Actinomyces radicidentis	Factor1	5.7558487986819515e-6	Bacteria metatranscriptome
Actinomyces slackii	Factor1	8.546004911169062e-6	Bacteria metatranscriptome
Actinomyces sp. oral taxon 171	Factor1	3.0711559065798392e-6	Bacteria metatranscriptome
Actinomyces sp. oral taxon 414	Factor1	8.810066648088653e-6	Bacteria metatranscriptome
Actinomyces sp. oral taxon 897	Factor1	4.122212329779742e-5	Bacteria metatranscriptome
Aequorivita sp. H23M31	Factor1	1.0097860047430422e-5	Bacteria metatranscriptome
Aerococcus sanguinicola	Factor1	2.5942314610990017e-4	Bacteria metatranscriptome
Aeromonas hydrophila	Factor1	1.114608906712966e-6	Bacteria metatranscriptome
Aeromonas media	Factor1	4.860910769618129e-7	Bacteria metatranscriptome
Aeromonas salmonicida	Factor1	1.5618684967701172e-6	Bacteria metatranscriptome
Aeromonas veronii	Factor1	0.08768342324097896	Bacteria metatranscriptome
Aggregatibacter actinomycetemcomitans	Factor1	0.003421221551986258	Bacteria metatranscriptome
Aggregatibacter aphrophilus	Factor1	0.05757926671263337	Bacteria metatranscriptome
Aggregatibacter segnis	Factor1	0.05887205043274567	Bacteria metatranscriptome
Agrobacterium vitis	Factor1	0.06641396870369151	Bacteria metatranscriptome
Alcaligenes faecalis	Factor1	3.216118750053928e-7	Bacteria metatranscriptome
Alcanivorax sp. N3-2A	Factor1	5.421552317685364e-4	Bacteria metatranscriptome
Algibacter alginicilyticus	Factor1	4.6441286738906204e-5	Bacteria metatranscriptome
Algibacter sp. L1A34	Factor1	1.081832001218656e-6	Bacteria metatranscriptome
Algibacter sp. L3A6	Factor1	1.4635411744612602e-6	Bacteria metatranscriptome
Alicycliphilus denitrificans	Factor1	-2.923703481776179e-5	Bacteria metatranscriptome
Aliivibrio fischeri	Factor1	0.009748379272310785	Bacteria metatranscriptome
Aliivibrio salmonicida	Factor1	3.7458071025460533e-6	Bacteria metatranscriptome
Alistipes finegoldii	Factor1	2.471251942102087e-6	Bacteria metatranscriptome
Alistipes megaguti	Factor1	3.228188754320056e-6	Bacteria metatranscriptome
Alkaliphilus metalliredigens	Factor1	1.602240662710253e-5	Bacteria metatranscriptome
Alkalitalea saponilacus	Factor1	2.833262201640391e-5	Bacteria metatranscriptome
Alloprevotella sp. E39	Factor1	1.3178479605712758	Bacteria metatranscriptome
Allopseudarcicella aquatilis	Factor1	2.300038485509458e-5	Bacteria metatranscriptome
Altererythrobacter sp. B11	Factor1	4.5119041658146175e-6	Bacteria metatranscriptome
Alteromonas sp. RKMC-009	Factor1	7.907590573656731e-4	Bacteria metatranscriptome
Anabaena cylindrica	Factor1	1.8539602211128652e-6	Bacteria metatranscriptome
Anaerococcus mediterraneensis	Factor1	1.0599761028740788e-4	Bacteria metatranscriptome
Anaerococcus prevotii	Factor1	1.977600608434422e-4	Bacteria metatranscriptome
Anaerocolumna sp. CBA3638	Factor1	9.407453133087738e-6	Bacteria metatranscriptome
Anaerostipes hadrus	Factor1	6.922794762886572e-5	Bacteria metatranscriptome
Anaerostipes rhamnosivorans	Factor1	2.3150332016938933e-5	Bacteria metatranscriptome
Ancylobacter pratisalsi	Factor1	2.672846350945582e-4	Bacteria metatranscriptome
Anseongella ginsenosidimutans	Factor1	2.9921874121124347e-6	Bacteria metatranscriptome
Antarcticibacterium flavum	Factor1	6.804883206562897e-5	Bacteria metatranscriptome
Apibacter sp. HY041	Factor1	1.2249634460507256e-5	Bacteria metatranscriptome
Aquabacterium olei	Factor1	-2.576316401131447e-5	Bacteria metatranscriptome
Aquicella lusitana	Factor1	4.481470974403631e-6	Bacteria metatranscriptome
Aquimarina sp. AD1	Factor1	1.1138433531999812e-6	Bacteria metatranscriptome
Aquimarina sp. AD10	Factor1	2.976439351914968e-5	Bacteria metatranscriptome
Aquimarina sp. BL5	Factor1	1.0554109263725746e-6	Bacteria metatranscriptome
Aquisphaera giovannonii	Factor1	3.810440892249794e-5	Bacteria metatranscriptome
Arachidicoccus sp. B3-10	Factor1	2.463846099641213e-6	Bacteria metatranscriptome
Arachidicoccus sp. KIS59-12	Factor1	1.0812616705260946e-5	Bacteria metatranscriptome
Arcobacter butzleri	Factor1	0.0741433519959074	Bacteria metatranscriptome
Arcobacter marinus	Factor1	1.0187854209504982e-6	Bacteria metatranscriptome
Arcticibacterium luteifluviistationis	Factor1	2.1913609650054782e-6	Bacteria metatranscriptome
Arenibacter algicola	Factor1	1.1045449096178512e-6	Bacteria metatranscriptome
Aromatoleum aromaticum	Factor1	3.5377140496846684e-5	Bacteria metatranscriptome
Arsenophonus nasoniae	Factor1	3.3542556897551946e-6	Bacteria metatranscriptome
Arthrobacter crystallopoietes	Factor1	6.121338692435744e-6	Bacteria metatranscriptome
Asticcacaulis excentricus	Factor1	1.5650621974743202e-4	Bacteria metatranscriptome
Atopobium parvulum	Factor1	0.13258332806657513	Bacteria metatranscriptome
Azoarcus communis	Factor1	4.467460015108217e-6	Bacteria metatranscriptome
Azoarcus sp. DD4	Factor1	4.6500296270199517e-7	Bacteria metatranscriptome
Azoarcus sp. KH32C	Factor1	1.182030595754587e-6	Bacteria metatranscriptome
Azoarcus sp. SY39	Factor1	-4.448163427052664e-7	Bacteria metatranscriptome
Azospirillum brasilense	Factor1	2.765019991313317e-7	Bacteria metatranscriptome
Azospirillum humicireducens	Factor1	1.1016224550567883e-6	Bacteria metatranscriptome
Bacillus altitudinis	Factor1	1.489183618978779e-5	Bacteria metatranscriptome
Bacillus amyloliquefaciens	Factor1	3.0044366016854242e-6	Bacteria metatranscriptome
Bacillus atrophaeus	Factor1	0.10053988231844929	Bacteria metatranscriptome
Bacillus cereus	Factor1	0.4114519063666602	Bacteria metatranscriptome
Bacillus ciccensis	Factor1	1.0880773734958566e-5	Bacteria metatranscriptome
Bacillus circulans	Factor1	3.0351144219939704e-6	Bacteria metatranscriptome
Bacillus coagulans	Factor1	5.574745321901377e-6	Bacteria metatranscriptome
Bacillus gobiensis	Factor1	2.3326765348794586e-6	Bacteria metatranscriptome
Bacillus litoralis	Factor1	6.83962383594409e-6	Bacteria metatranscriptome
Bacillus megaterium	Factor1	1.1865822035877986	Bacteria metatranscriptome
Bacillus mesonae	Factor1	7.975226673382889e-7	Bacteria metatranscriptome
Bacillus mycoides	Factor1	9.473105129378954e-4	Bacteria metatranscriptome
Bacillus pseudomycoides	Factor1	3.104479383598011e-6	Bacteria metatranscriptome
Bacillus pumilus	Factor1	1.1512612731157762e-6	Bacteria metatranscriptome
Bacillus simplex	Factor1	2.396236752755611e-6	Bacteria metatranscriptome
Bacillus subtilis	Factor1	5.416649046977417e-6	Bacteria metatranscriptome
Bacillus thermoamylovorans	Factor1	2.4581797568057353e-7	Bacteria metatranscriptome
Bacillus thuringiensis	Factor1	-5.235239558531491e-4	Bacteria metatranscriptome
Bacillus velezensis	Factor1	6.248572581579335e-6	Bacteria metatranscriptome
Bacteriovorax stolpii	Factor1	3.7287807883030023e-6	Bacteria metatranscriptome
bacterium BFN5	Factor1	4.211139708111978e-6	Bacteria metatranscriptome
Bacteroidales bacterium CF	Factor1	4.09594172537986e-4	Bacteria metatranscriptome
Bacteroides caccae	Factor1	0.037334849563146026	Bacteria metatranscriptome
Bacteroides cellulosilyticus	Factor1	5.257084637685531e-6	Bacteria metatranscriptome
Bacteroides dorei	Factor1	0.12070579669743321	Bacteria metatranscriptome
Bacteroides fragilis	Factor1	0.019725506517711936	Bacteria metatranscriptome
Bacteroides helcogenes	Factor1	3.6060437143620382e-6	Bacteria metatranscriptome
Bacteroides heparinolyticus	Factor1	0.006126996632992457	Bacteria metatranscriptome
Bacteroides intestinalis	Factor1	1.5796074236832858e-4	Bacteria metatranscriptome
Bacteroides ovatus	Factor1	2.780291478133981e-6	Bacteria metatranscriptome
Bacteroides salanitronis	Factor1	0.19607292980484764	Bacteria metatranscriptome
Bacteroides sp. A1C1	Factor1	1.4472619535077163e-4	Bacteria metatranscriptome
Bacteroides sp. CBA7301	Factor1	0.11916845998514866	Bacteria metatranscriptome
Bacteroides thetaiotaomicron	Factor1	8.530555227576673e-6	Bacteria metatranscriptome
Bacteroides uniformis	Factor1	1.2086929321418129e-4	Bacteria metatranscriptome
Bacteroides vulgatus	Factor1	0.06605222039622886	Bacteria metatranscriptome
Bacteroides zoogleoformans	Factor1	0.03324004104645265	Bacteria metatranscriptome
Barnesiella viscericola	Factor1	0.045995518084089033	Bacteria metatranscriptome
Bartonella bacilliformis	Factor1	8.1745420234336e-4	Bacteria metatranscriptome
Bdellovibrio bacteriovorus	Factor1	3.6679332388163616e-5	Bacteria metatranscriptome
Bdellovibrio exovorus	Factor1	1.591355968329955e-5	Bacteria metatranscriptome
Belliella baltica	Factor1	1.620482157275479e-5	Bacteria metatranscriptome
Bergeyella cardium	Factor1	0.011876794678794296	Bacteria metatranscriptome
Bernardetia litoralis	Factor1	2.821194769417371e-4	Bacteria metatranscriptome
Betaproteobacteria bacterium GR16-43	Factor1	-1.8568025692032775e-7	Bacteria metatranscriptome
Bibersteinia trehalosi	Factor1	2.7005169189047344e-5	Bacteria metatranscriptome
Bifidobacterium asteroides	Factor1	2.049086321485689e-7	Bacteria metatranscriptome
Bifidobacterium longum	Factor1	1.6387739458778593e-5	Bacteria metatranscriptome
Blastochloris tepida	Factor1	1.545410420714338e-6	Bacteria metatranscriptome
Blautia producta	Factor1	3.2756739433666516e-6	Bacteria metatranscriptome
Blautia sp. N6H1-15	Factor1	2.0211742917196932e-6	Bacteria metatranscriptome
Blautia sp. SC05B48	Factor1	1.0033990922968011e-5	Bacteria metatranscriptome
Bordetella avium	Factor1	-8.476236763959604e-7	Bacteria metatranscriptome
Bordetella bronchialis	Factor1	-9.595303502474466e-7	Bacteria metatranscriptome
Bordetella flabilis	Factor1	-8.709025943890222e-7	Bacteria metatranscriptome
Bordetella genomosp. 13	Factor1	-1.1536507979292735e-6	Bacteria metatranscriptome
Bordetella hinzii	Factor1	-1.2311547487893006e-7	Bacteria metatranscriptome
Bordetella holmesii	Factor1	0.03840424355247367	Bacteria metatranscriptome
Bordetella sp. H567	Factor1	1.3903014893020704e-6	Bacteria metatranscriptome
Bordetella trematum	Factor1	9.074861631032925e-6	Bacteria metatranscriptome
Borrelia hermsii	Factor1	3.4145224811000437e-6	Bacteria metatranscriptome
Brachyspira pilosicoli	Factor1	1.9327582869792387e-6	Bacteria metatranscriptome
Bradymonadales bacterium V1718	Factor1	0.09796485744234441	Bacteria metatranscriptome
Bradyrhizobiaceae bacterium SG-6C	Factor1	0.0021130760471666406	Bacteria metatranscriptome
Bradyrhizobium diazoefficiens	Factor1	2.3234723698913208e-4	Bacteria metatranscriptome
Bradyrhizobium guangzhouense	Factor1	1.1577969381726768e-6	Bacteria metatranscriptome
Bradyrhizobium oligotrophicum	Factor1	8.427719513652429e-6	Bacteria metatranscriptome
Bradyrhizobium sp. SK17	Factor1	7.042671539870122e-7	Bacteria metatranscriptome
Brevefilum fermentans	Factor1	0.013568504218920205	Bacteria metatranscriptome
Brevibacillus laterosporus	Factor1	1.0973309533815503e-5	Bacteria metatranscriptome
Brevibacterium linens	Factor1	5.753328716951784e-5	Bacteria metatranscriptome
Brochothrix thermosphacta	Factor1	2.0592952329385815e-6	Bacteria metatranscriptome
Buchnera aphidicola	Factor1	0.0014579118349507196	Bacteria metatranscriptome
Burkholderia cepacia	Factor1	3.6985168579107463e-08	Bacteria metatranscriptome
Burkholderia multivorans	Factor1	-3.1033380303880367e-7	Bacteria metatranscriptome
Burkholderia pseudomallei	Factor1	3.273112866215257	Bacteria metatranscriptome
Burkholderia sp. MSMB617WGS	Factor1	7.711885154399379e-6	Bacteria metatranscriptome
Burkholderia stagnalis	Factor1	-1.017864144989838e-6	Bacteria metatranscriptome
Burkholderia thailandensis	Factor1	5.43288047731838e-7	Bacteria metatranscriptome
Burkholderiales bacterium JOSHI_001	Factor1	-9.18880359037914e-5	Bacteria metatranscriptome
Butyricimonas faecalis	Factor1	0.0016297553941935971	Bacteria metatranscriptome
Butyrivibrio fibrisolvens	Factor1	8.912998581852593e-5	Bacteria metatranscriptome
Butyrivibrio hungatei	Factor1	3.382437079631714e-6	Bacteria metatranscriptome
Bythopirellula goksoyri	Factor1	1.5260265708066853e-5	Bacteria metatranscriptome
Caldilinea aerophila	Factor1	1.8532040791091334e-6	Bacteria metatranscriptome
Calothrix brevissima	Factor1	1.2943428414574798e-5	Bacteria metatranscriptome
Calothrix parasitica	Factor1	8.641473742820812e-7	Bacteria metatranscriptome
Calothrix sp. 336/3	Factor1	2.578777903142904e-6	Bacteria metatranscriptome
Calothrix sp. PCC 7507	Factor1	1.6464467611033009e-6	Bacteria metatranscriptome
Campylobacter concisus	Factor1	0.20404489288108021	Bacteria metatranscriptome
Campylobacter gracilis	Factor1	1.2063462919521614e-4	Bacteria metatranscriptome
Campylobacter helveticus	Factor1	1.6061905584917724e-5	Bacteria metatranscriptome
Campylobacter jejuni	Factor1	1.4272178303493797e-5	Bacteria metatranscriptome
Campylobacter pinnipediorum	Factor1	1.3352699780190433e-6	Bacteria metatranscriptome
Campylobacter showae	Factor1	0.0013171539388661005	Bacteria metatranscriptome
Campylobacter sputorum	Factor1	2.0281771571958945e-6	Bacteria metatranscriptome
Candidatus Azobacteroides pseudotrichonymphae	Factor1	9.927688561576825e-4	Bacteria metatranscriptome
Candidatus Carsonella ruddii	Factor1	1.6532450459955244e-4	Bacteria metatranscriptome
Candidatus Erwinia haradaeae	Factor1	8.196518279010584e-6	Bacteria metatranscriptome
Candidatus Gullanella endobia	Factor1	0.0067584806523980755	Bacteria metatranscriptome
Candidatus Methylopumilus universalis	Factor1	2.0683866427911178e-6	Bacteria metatranscriptome
Candidatus Methylospira mobilis	Factor1	3.2038353525706923e-6	Bacteria metatranscriptome
Candidatus Nucleicultrix amoebiphila	Factor1	0.004316073251429677	Bacteria metatranscriptome
Candidatus Pelagibacter sp. FZCC0015	Factor1	0.0016910273167571356	Bacteria metatranscriptome
Candidatus Phycorickettsia trachydisci	Factor1	2.300473994422869e-6	Bacteria metatranscriptome
Candidatus Promineofilum breve	Factor1	2.0722469351697165e-5	Bacteria metatranscriptome
Candidatus Saccharibacteria bacterium YM_S32_TM7_5	Factor1	2.4333073581134562e-5	Bacteria metatranscriptome
Candidatus Sodalis pierantonius	Factor1	7.921391225085693e-6	Bacteria metatranscriptome
Candidatus Sulcia muelleri	Factor1	3.869827553174513e-6	Bacteria metatranscriptome
Candidatus Symbiobacter mobilis	Factor1	-6.485900430591479e-7	Bacteria metatranscriptome
Capnocytophaga endodontalis	Factor1	1.0788660356096018e-5	Bacteria metatranscriptome
Capnocytophaga gingivalis	Factor1	0.09724350549591146	Bacteria metatranscriptome
Capnocytophaga haemolytica	Factor1	1.3969591969129253e-4	Bacteria metatranscriptome
Capnocytophaga leadbetteri	Factor1	0.015526937309166438	Bacteria metatranscriptome
Capnocytophaga ochracea	Factor1	2.5029748806414404e-5	Bacteria metatranscriptome
Capnocytophaga sp. FDAARGOS_737	Factor1	0.0030850903926143594	Bacteria metatranscriptome
Capnocytophaga sp. oral taxon 878	Factor1	2.3232708149291696e-4	Bacteria metatranscriptome
Capnocytophaga sputigena	Factor1	0.056876254390613834	Bacteria metatranscriptome
Cardiobacterium hominis	Factor1	0.03498400686977174	Bacteria metatranscriptome
Carnobacterium maltaromaticum	Factor1	2.081786423914637e-6	Bacteria metatranscriptome
Casimicrobium huifangae	Factor1	6.184006643438645e-7	Bacteria metatranscriptome
Castellaniella defragrans	Factor1	-3.4332985783021405e-7	Bacteria metatranscriptome
Caulobacter flavus	Factor1	1.331367534960297e-7	Bacteria metatranscriptome
Caulobacter mirabilis	Factor1	6.6894375629399425e-05	Bacteria metatranscriptome
Caulobacter rhizosphaerae	Factor1	1.585708230285531e-6	Bacteria metatranscriptome
Caulobacter sp. Ji-3-8	Factor1	7.10960098105861e-7	Bacteria metatranscriptome
Cellulomonas sp. 40-2	Factor1	2.3856479591539488e-6	Bacteria metatranscriptome
Cellulophaga lytica	Factor1	4.122481917246185e-6	Bacteria metatranscriptome
Chamaesiphon minutus	Factor1	1.1213871183927316e-5	Bacteria metatranscriptome
Chitinolyticbacter meiyuanensis	Factor1	-1.2511965888197323e-6	Bacteria metatranscriptome
Chitinophaga sp. H33E-04	Factor1	3.3410166777326904e-6	Bacteria metatranscriptome
Chitinophaga sp. MD30	Factor1	2.428751246047039e-6	Bacteria metatranscriptome
Chloracidobacterium thermophilum	Factor1	8.58097901848278e-6	Bacteria metatranscriptome
Chlorobaculum parvum	Factor1	9.91961843073231e-6	Bacteria metatranscriptome
Chlorobaculum tepidum	Factor1	0.09591906973896043	Bacteria metatranscriptome
Chloroflexus aurantiacus	Factor1	1.1155726152878917e-5	Bacteria metatranscriptome
Chondrocystis sp. NIES-4102	Factor1	7.354161436699158e-6	Bacteria metatranscriptome
Chromobacterium sp. 257-1	Factor1	-3.6274088937555575e-7	Bacteria metatranscriptome
Chryseobacterium camelliae	Factor1	2.7179970990432524e-4	Bacteria metatranscriptome
Chryseobacterium gleum	Factor1	2.572568444922907e-6	Bacteria metatranscriptome
Chryseobacterium indologenes	Factor1	4.91003815775915e-6	Bacteria metatranscriptome
Chryseobacterium indoltheticum	Factor1	9.847292348993404e-7	Bacteria metatranscriptome
Chryseobacterium piperi	Factor1	3.0366377612223203e-6	Bacteria metatranscriptome
Chryseobacterium shandongense	Factor1	9.764055031284742e-6	Bacteria metatranscriptome
Chryseobacterium sp. 17S1E7	Factor1	1.5772010238991788e-5	Bacteria metatranscriptome
Chryseobacterium sp. 6424	Factor1	6.890735987095029e-6	Bacteria metatranscriptome
Chryseobacterium sp. POL2	Factor1	3.0350057690944482e-6	Bacteria metatranscriptome
Citrobacter sp. TSA-1	Factor1	1.3666186947243508e-6	Bacteria metatranscriptome
Cloacibacterium normanense	Factor1	7.310429541919195e-4	Bacteria metatranscriptome
Clostridiaceae bacterium 14S0207	Factor1	4.03810750917711e-6	Bacteria metatranscriptome
Clostridioides difficile	Factor1	6.471116469628843e-4	Bacteria metatranscriptome
Clostridium acetobutylicum	Factor1	1.7111632047231679e-6	Bacteria metatranscriptome
Clostridium argentinense	Factor1	4.20360162972375e-6	Bacteria metatranscriptome
Clostridium beijerinckii	Factor1	7.108611135696455e-6	Bacteria metatranscriptome
Clostridium botulinum	Factor1	0.14873761006849803	Bacteria metatranscriptome
Clostridium butyricum	Factor1	2.7263767012697054e-6	Bacteria metatranscriptome
Clostridium chauvoei	Factor1	1.3956330993666547e-6	Bacteria metatranscriptome
Clostridium estertheticum	Factor1	1.1510509794009162e-6	Bacteria metatranscriptome
Clostridium isatidis	Factor1	2.2687237999809654e-6	Bacteria metatranscriptome
Clostridium kluyveri	Factor1	8.027726335495987e-6	Bacteria metatranscriptome
Clostridium pasteurianum	Factor1	2.363289832854014e-5	Bacteria metatranscriptome
Clostridium perfringens	Factor1	2.9954959751177324e-5	Bacteria metatranscriptome
Clostridium saccharobutylicum	Factor1	7.208750865262063e-6	Bacteria metatranscriptome
Clostridium sp. AWRP	Factor1	9.072415699050674e-7	Bacteria metatranscriptome
Clostridium sp. CT4	Factor1	1.834401964693596e-6	Bacteria metatranscriptome
Clostridium sp. JN-1	Factor1	1.9030029958068124e-6	Bacteria metatranscriptome
Clostridium sp. JN-9	Factor1	1.724704043039453e-5	Bacteria metatranscriptome
Clostridium tetani	Factor1	6.095519306170444e-4	Bacteria metatranscriptome
Cohnella abietis	Factor1	1.0033866322139445e-5	Bacteria metatranscriptome
