feature	factor	value	view
Acidovorax carolinensis	Factor1	6.808090358588391e-10	Bacteria metatranscriptome
Acidovorax citrulli	Factor1	-5.156848385741477e-10	Bacteria metatranscriptome
Acinetobacter baumannii	Factor1	1.075145572333185e-8	Bacteria metatranscriptome
Acinetobacter calcoaceticus	Factor1	5.757642085529232e-10	Bacteria metatranscriptome
Acinetobacter indicus	Factor1	-6.626390136110963e-10	Bacteria metatranscriptome
Acinetobacter lwoffii	Factor1	-4.998821439566848e-10	Bacteria metatranscriptome
Acinetobacter radioresistens	Factor1	-1.1138492946620426e-9	Bacteria metatranscriptome
Acinetobacter sp. 185	Factor1	-2.0141202983303877e-11	Bacteria metatranscriptome
Acinetobacter wuhouensis	Factor1	1.303512109312244e-10	Bacteria metatranscriptome
Actinobacillus delphinicola	Factor1	-5.9566025328424815e-9	Bacteria metatranscriptome
Actinobacillus indolicus	Factor1	-5.0389726532928e-8	Bacteria metatranscriptome
Actinobacillus pleuropneumoniae	Factor1	-1.3890557871429673e-8	Bacteria metatranscriptome
Actinobacillus porcitonsillarum	Factor1	-1.4166608526333583e-7	Bacteria metatranscriptome
Actinobacillus succinogenes	Factor1	-3.0229391143634624e-9	Bacteria metatranscriptome
Actinomyces pacaensis	Factor1	-1.4218917962189052e-9	Bacteria metatranscriptome
Actinomyces radicidentis	Factor1	-6.862035851260408e-10	Bacteria metatranscriptome
Aequorivita sp. H23M31	Factor1	-1.1273139058842156e-10	Bacteria metatranscriptome
Aeromonas veronii	Factor1	3.0657980844958197e-9	Bacteria metatranscriptome
Aggregatibacter actinomycetemcomitans	Factor1	4.884077381950019e-9	Bacteria metatranscriptome
Aggregatibacter aphrophilus	Factor1	-5.970472256067742e-8	Bacteria metatranscriptome
Agrobacterium vitis	Factor1	3.3235694994483187e-9	Bacteria metatranscriptome
Alcanivorax sp. N3-2A	Factor1	-2.121573354424478e-9	Bacteria metatranscriptome
Algibacter alginicilyticus	Factor1	8.246423346248936e-10	Bacteria metatranscriptome
Alicycliphilus denitrificans	Factor1	2.4953154705130496e-9	Bacteria metatranscriptome
Aliivibrio fischeri	Factor1	-9.02464401788511e-8	Bacteria metatranscriptome
Alloprevotella sp. E39	Factor1	-7.89754516703923e-8	Bacteria metatranscriptome
Alteromonas sp. RKMC-009	Factor1	-9.186553022464347e-9	Bacteria metatranscriptome
Anaerococcus prevotii	Factor1	-1.2374209914622137e-9	Bacteria metatranscriptome
Anaerocolumna sp. CBA3638	Factor1	-1.4812489233121701e-9	Bacteria metatranscriptome
Anaerostipes hadrus	Factor1	-5.22453725758473e-9	Bacteria metatranscriptome
Ancylobacter pratisalsi	Factor1	-6.906214977202685e-10	Bacteria metatranscriptome
Antarcticibacterium flavum	Factor1	1.0078365125155322e-10	Bacteria metatranscriptome
Aquabacterium olei	Factor1	9.932262388239114e-10	Bacteria metatranscriptome
Aquicella lusitana	Factor1	-6.17981706265095e-10	Bacteria metatranscriptome
Aquimarina sp. AD10	Factor1	-8.019368200925411e-11	Bacteria metatranscriptome
Arcobacter butzleri	Factor1	6.071836571312731e-9	Bacteria metatranscriptome
Aromatoleum aromaticum	Factor1	9.502998614755381e-10	Bacteria metatranscriptome
Asticcacaulis excentricus	Factor1	-2.790685846228637e-9	Bacteria metatranscriptome
Atopobium parvulum	Factor1	-1.7781055498367203e-8	Bacteria metatranscriptome
Avibacterium paragallinarum	Factor1	-2.671162254227328e-9	Bacteria metatranscriptome
Azoarcus communis	Factor1	1.3070237337305423e-9	Bacteria metatranscriptome
Bacillus altitudinis	Factor1	-9.39970339944764e-10	Bacteria metatranscriptome
Bacillus amyloliquefaciens	Factor1	-1.0395292569928505e-9	Bacteria metatranscriptome
Bacillus atrophaeus	Factor1	-3.035990440311131e-7	Bacteria metatranscriptome
Bacillus cereus	Factor1	-7.8562425590324e-8	Bacteria metatranscriptome
Bacillus ciccensis	Factor1	-8.722613838847241e-10	Bacteria metatranscriptome
Bacillus coagulans	Factor1	-2.910288177807074e-10	Bacteria metatranscriptome
Bacillus megaterium	Factor1	1.2375207963525214e-7	Bacteria metatranscriptome
Bacillus mycoides	Factor1	-2.75274224911232e-9	Bacteria metatranscriptome
Bacillus subtilis	Factor1	-4.2458746705539344e-10	Bacteria metatranscriptome
Bacillus thuringiensis	Factor1	-5.462673857888438e-7	Bacteria metatranscriptome
Bacteroides caccae	Factor1	-3.6969480252719885e-9	Bacteria metatranscriptome
Bacteroides dorei	Factor1	-4.7257938612554394e-8	Bacteria metatranscriptome
Bacteroides fragilis	Factor1	9.886394151641064e-10	Bacteria metatranscriptome
Bacteroides salanitronis	Factor1	-9.782470797296294e-8	Bacteria metatranscriptome
Bacteroides sp. CBA7301	Factor1	-3.570251814168096e-8	Bacteria metatranscriptome
Bacteroides vulgatus	Factor1	-1.6109121272573407e-8	Bacteria metatranscriptome
Barnesiella viscericola	Factor1	-5.182082868812959e-9	Bacteria metatranscriptome
Bartonella bacilliformis	Factor1	-9.096682934954841e-10	Bacteria metatranscriptome
Bdellovibrio bacteriovorus	Factor1	-1.1271449164769578e-9	Bacteria metatranscriptome
Belliella baltica	Factor1	5.081250228585907e-10	Bacteria metatranscriptome
Bergeyella cardium	Factor1	-2.6428447478732418e-8	Bacteria metatranscriptome
Bernardetia litoralis	Factor1	-1.2797598871693264e-9	Bacteria metatranscriptome
Bibersteinia trehalosi	Factor1	-1.8933586603590483e-8	Bacteria metatranscriptome
Bifidobacterium longum	Factor1	4.1541424199523376e-10	Bacteria metatranscriptome
Blautia producta	Factor1	-1.0577757149383635e-9	Bacteria metatranscriptome
Bordetella holmesii	Factor1	-1.908524437806062e-8	Bacteria metatranscriptome
Bordetella trematum	Factor1	-2.358674185868549e-10	Bacteria metatranscriptome
Borrelia hermsii	Factor1	-6.321797762048137e-10	Bacteria metatranscriptome
Bradymonadales bacterium V1718	Factor1	3.966447262397365e-9	Bacteria metatranscriptome
Bradyrhizobium oligotrophicum	Factor1	3.798421460399199e-10	Bacteria metatranscriptome
Brevefilum fermentans	Factor1	-7.409053602045097e-10	Bacteria metatranscriptome
Brevibacillus brevis	Factor1	2.5220604556874254e-12	Bacteria metatranscriptome
Brevibacillus laterosporus	Factor1	-6.794371869450798e-10	Bacteria metatranscriptome
Buchnera aphidicola	Factor1	-3.171061240183033e-10	Bacteria metatranscriptome
Burkholderia pseudomallei	Factor1	4.0009589276554485e-7	Bacteria metatranscriptome
Burkholderia sp. MSMB617WGS	Factor1	-2.574974582528948e-10	Bacteria metatranscriptome
Butyricimonas faecalis	Factor1	-8.03195303309888e-10	Bacteria metatranscriptome
Calditerrivibrio nitroreducens	Factor1	-9.433737770261475e-10	Bacteria metatranscriptome
Calothrix brevissima	Factor1	-5.553760062035859e-10	Bacteria metatranscriptome
Campylobacter concisus	Factor1	-9.973882118926057e-8	Bacteria metatranscriptome
Campylobacter helveticus	Factor1	-5.008706015608824e-10	Bacteria metatranscriptome
Candidatus Azobacteroides pseudotrichonymphae	Factor1	-1.1850072043840775e-9	Bacteria metatranscriptome
Candidatus Carsonella ruddii	Factor1	-2.140283437367519e-9	Bacteria metatranscriptome
Candidatus Erwinia haradaeae	Factor1	-9.822183879930324e-10	Bacteria metatranscriptome
Candidatus Gullanella endobia	Factor1	-4.436755261569688e-8	Bacteria metatranscriptome
Candidatus Nucleicultrix amoebiphila	Factor1	1.0258777912195116e-9	Bacteria metatranscriptome
Candidatus Pelagibacter sp. FZCC0015	Factor1	8.598529715099933e-10	Bacteria metatranscriptome
Candidatus Promineofilum breve	Factor1	1.8269358656783698e-10	Bacteria metatranscriptome
Capnocytophaga endodontalis	Factor1	-2.2910849337558485e-9	Bacteria metatranscriptome
Capnocytophaga gingivalis	Factor1	-3.9387781494911744e-8	Bacteria metatranscriptome
Capnocytophaga leadbetteri	Factor1	-1.6571016804232204e-9	Bacteria metatranscriptome
Capnocytophaga sp. FDAARGOS_737	Factor1	-1.3096326460788218e-9	Bacteria metatranscriptome
Capnocytophaga sputigena	Factor1	-1.204337994537344e-7	Bacteria metatranscriptome
Caulobacter mirabilis	Factor1	-1.3086014952510158e-9	Bacteria metatranscriptome
Cellulophaga lytica	Factor1	4.2627563124898495e-10	Bacteria metatranscriptome
Chlorobaculum parvum	Factor1	-1.109621244962139e-10	Bacteria metatranscriptome
Chlorobaculum tepidum	Factor1	2.4381824360483097e-8	Bacteria metatranscriptome
Chloroflexus aurantiacus	Factor1	-5.990808917069852e-10	Bacteria metatranscriptome
Chryseobacterium sp. 17S1E7	Factor1	2.9628973714884594e-10	Bacteria metatranscriptome
Cloacibacterium normanense	Factor1	-7.198510320909721e-9	Bacteria metatranscriptome
Clostridiaceae bacterium 14S0207	Factor1	-5.074263342732467e-10	Bacteria metatranscriptome
Clostridioides difficile	Factor1	-3.1399973603039114e-10	Bacteria metatranscriptome
Clostridium bornimense	Factor1	-4.242612384262442e-10	Bacteria metatranscriptome
Clostridium botulinum	Factor1	-3.396733725054726e-8	Bacteria metatranscriptome
Clostridium kluyveri	Factor1	-1.1066274943827388e-9	Bacteria metatranscriptome
Clostridium perfringens	Factor1	1.101902569700772e-9	Bacteria metatranscriptome
Clostridium saccharobutylicum	Factor1	1.928782408385787e-11	Bacteria metatranscriptome
Clostridium sp. JN-9	Factor1	1.1708864291565805e-9	Bacteria metatranscriptome
Clostridium tetani	Factor1	-6.237952402574454e-10	Bacteria metatranscriptome
Collimonas fungivorans	Factor1	5.253881920944624e-10	Bacteria metatranscriptome
Colwellia psychrerythraea	Factor1	-1.4134528716656893e-9	Bacteria metatranscriptome
Comamonas kerstersii	Factor1	-5.441805661051436e-9	Bacteria metatranscriptome
Comamonas serinivorans	Factor1	-7.683468862260928e-10	Bacteria metatranscriptome
Comamonas testosteroni	Factor1	8.64571627441093e-10	Bacteria metatranscriptome
Corynebacterium segmentosum	Factor1	-1.2861089706129975e-9	Bacteria metatranscriptome
Cupriavidus basilensis	Factor1	-1.729847480135236e-9	Bacteria metatranscriptome
Cupriavidus gilardii	Factor1	-3.4295592697405264e-9	Bacteria metatranscriptome
Cupriavidus oxalaticus	Factor1	1.2129897121774875e-7	Bacteria metatranscriptome
Cupriavidus taiwanensis	Factor1	3.0862491616400925e-11	Bacteria metatranscriptome
Cutibacterium acnes	Factor1	-6.587378261155942e-8	Bacteria metatranscriptome
Cutibacterium granulosum	Factor1	-1.197876057919381e-10	Bacteria metatranscriptome
Cyanobium sp. NIES-981	Factor1	1.3103579041127085e-8	Bacteria metatranscriptome
Delftia tsuruhatensis	Factor1	3.321301012595225e-10	Bacteria metatranscriptome
Desulfobacter postgatei	Factor1	8.075299021471343e-10	Bacteria metatranscriptome
Dolosigranulum pigrum	Factor1	-1.295433131440014e-9	Bacteria metatranscriptome
Edwardsiella tarda	Factor1	-4.081032110582227e-10	Bacteria metatranscriptome
Enterobacter cloacae	Factor1	-1.888333153791678e-10	Bacteria metatranscriptome
Enterobacter hormaechei	Factor1	-2.3278240136355614e-8	Bacteria metatranscriptome
Enterocloster bolteae	Factor1	-7.7428163938158e-10	Bacteria metatranscriptome
Enterococcus faecalis	Factor1	9.414360364127235e-11	Bacteria metatranscriptome
Enterococcus faecium	Factor1	-3.151584518561744e-10	Bacteria metatranscriptome
Epibacterium mobile	Factor1	9.53279076621986e-10	Bacteria metatranscriptome
Erwinia persicina	Factor1	3.6666094006278477e-10	Bacteria metatranscriptome
Escherichia coli	Factor1	1.5603447461737757e-7	Bacteria metatranscriptome
Escherichia fergusonii	Factor1	-1.579690413508691e-10	Bacteria metatranscriptome
Faecalibacterium prausnitzii	Factor1	-3.79908755528027e-9	Bacteria metatranscriptome
Fermentimonas caenicola	Factor1	-8.202256077205278e-9	Bacteria metatranscriptome
Filimonas lacunae	Factor1	-2.839722816514536e-10	Bacteria metatranscriptome
Flagellimonas maritima	Factor1	-4.773207044001517e-9	Bacteria metatranscriptome
Flammeovirga pectinis	Factor1	2.5145468700231297e-10	Bacteria metatranscriptome
Flammeovirgaceae bacterium 311	Factor1	-2.236208884251275e-8	Bacteria metatranscriptome
Flavihumibacter sp. SB-02	Factor1	4.0666266233777245e-10	Bacteria metatranscriptome
Flavobacteriaceae bacterium 10Alg115	Factor1	-9.303385523992223e-10	Bacteria metatranscriptome
Flavobacteriaceae bacterium MAR_2010_188	Factor1	-5.863979867551505e-8	Bacteria metatranscriptome
Flavobacterium album	Factor1	-1.1583911491312465e-9	Bacteria metatranscriptome
Flavobacterium columnare	Factor1	-3.9327772647239256e-10	Bacteria metatranscriptome
Flavobacterium haoranii	Factor1	-3.774619031545909e-10	Bacteria metatranscriptome
Fusobacterium necrophorum	Factor1	1.0844252275011113e-10	Bacteria metatranscriptome
Fusobacterium nucleatum	Factor1	-3.694489548701715e-8	Bacteria metatranscriptome
Fusobacterium pseudoperiodonticum	Factor1	-9.547229991913609e-8	Bacteria metatranscriptome
Fusobacterium sp. oral taxon 203	Factor1	-3.9511114437965096e-10	Bacteria metatranscriptome
Fusobacterium varium	Factor1	-4.5433338192219655e-10	Bacteria metatranscriptome
Gallibacterium anatis	Factor1	-4.305694438405365e-6	Bacteria metatranscriptome
Gardnerella vaginalis	Factor1	-1.4324902465793924e-9	Bacteria metatranscriptome
Gemella haemolysans	Factor1	-3.76505462152014e-7	Bacteria metatranscriptome
Gemella morbillorum	Factor1	-1.0106584646786774e-8	Bacteria metatranscriptome
Gemella sanguinis	Factor1	-2.4998586604843478e-8	Bacteria metatranscriptome
Geobacter pickeringii	Factor1	3.5665591536407195e-10	Bacteria metatranscriptome
Geosporobacter ferrireducens	Factor1	-7.693164390915687e-10	Bacteria metatranscriptome
Glaesserella parasuis	Factor1	-1.0070153812266054e-8	Bacteria metatranscriptome
Glycocaulis alkaliphilus	Factor1	1.242401916212213e-10	Bacteria metatranscriptome
Gramella forsetii	Factor1	-1.3338645349130352e-10	Bacteria metatranscriptome
Haemophilus haemolyticus	Factor1	3.64784015645345e-8	Bacteria metatranscriptome
Haemophilus influenzae	Factor1	-3.7085264562797437e-7	Bacteria metatranscriptome
Haemophilus parahaemolyticus	Factor1	-1.0442426264338101e-7	Bacteria metatranscriptome
Haemophilus parainfluenzae	Factor1	-5.235316906318689e-8	Bacteria metatranscriptome
Haemophilus pittmaniae	Factor1	-3.570374685379608e-10	Bacteria metatranscriptome
Haemophilus sp. oral taxon 036	Factor1	1.387598356673339e-9	Bacteria metatranscriptome
Haliangium ochraceum	Factor1	-1.1600229120647218e-9	Bacteria metatranscriptome
Halobacteriovorax sp. BALOs_7	Factor1	9.801336398973695e-10	Bacteria metatranscriptome
Halomonas sp. JS92-SW72	Factor1	-2.519070191650792e-6	Bacteria metatranscriptome
Helicobacter himalayensis	Factor1	-3.362735942612028e-10	Bacteria metatranscriptome
Helicobacter pylori	Factor1	2.323354214787964e-10	Bacteria metatranscriptome
Histophilus somni	Factor1	-7.761607394434986e-9	Bacteria metatranscriptome
Hydrogenophaga sp. BA0156	Factor1	7.913611397187169e-10	Bacteria metatranscriptome
Hydrogenophaga sp. NH-16	Factor1	-4.9302084335426795e-8	Bacteria metatranscriptome
Hymenobacter sp. DG25A	Factor1	9.557970953421911e-10	Bacteria metatranscriptome
Hymenobacter sp. HDW8	Factor1	-3.3651054258426437e-10	Bacteria metatranscriptome
Hypericibacter terrae	Factor1	-4.006760746047832e-10	Bacteria metatranscriptome
Hyphomonas sp. Mor2	Factor1	2.5096581653960603e-10	Bacteria metatranscriptome
Ilyobacter polytropus	Factor1	-1.7965145358861076e-9	Bacteria metatranscriptome
Inhella inkyongensis	Factor1	1.3257021513003935e-8	Bacteria metatranscriptome
Janthinobacterium agaricidamnosum	Factor1	-2.1009925154958717e-10	Bacteria metatranscriptome
Janthinobacterium sp. LM6	Factor1	-4.069076149141664e-10	Bacteria metatranscriptome
Kangiella koreensis	Factor1	1.0367714319320585e-9	Bacteria metatranscriptome
Klebsiella pneumoniae	Factor1	8.0960235775822e-8	Bacteria metatranscriptome
Kocuria flava	Factor1	-4.95483437808367e-10	Bacteria metatranscriptome
Labilibaculum antarcticum	Factor1	-5.8511286177316796e-9	Bacteria metatranscriptome
Lachnoanaerobaculum umeaense	Factor1	-1.7251891318465404e-7	Bacteria metatranscriptome
Lachnospira eligens	Factor1	-2.5394687803428416e-9	Bacteria metatranscriptome
Lachnospiraceae bacterium KM106-2	Factor1	-1.0349708532232475e-9	Bacteria metatranscriptome
Lactobacillus salivarius	Factor1	-9.411929511445852e-10	Bacteria metatranscriptome
Lactococcus lactis	Factor1	-4.652126395666424e-9	Bacteria metatranscriptome
Lautropia mirabilis	Factor1	-2.2402100472841462e-7	Bacteria metatranscriptome
Lawsonia intracellularis	Factor1	-6.180443139429609e-10	Bacteria metatranscriptome
Legionella pneumophila	Factor1	-2.4592903880192133e-10	Bacteria metatranscriptome
Legionella spiritensis	Factor1	3.0152162411652226e-10	Bacteria metatranscriptome
Leifsonia sp. PS1209	Factor1	-1.7227325538284209e-9	Bacteria metatranscriptome
Lelliottia nimipressuralis	Factor1	-8.883596526215496e-10	Bacteria metatranscriptome
Leminorella richardii	Factor1	-6.668665510588982e-10	Bacteria metatranscriptome
Leptotrichia buccalis	Factor1	-1.4884880136020273e-10	Bacteria metatranscriptome
Leptotrichia goodfellowii	Factor1	-3.771664963930884e-9	Bacteria metatranscriptome
Leptotrichia hofstadii	Factor1	-5.661456593040965e-10	Bacteria metatranscriptome
Leptotrichia shahii	Factor1	-2.538015177079307e-9	Bacteria metatranscriptome
Leptotrichia sp. oral taxon 212	Factor1	-1.181881780272368e-7	Bacteria metatranscriptome
Leptotrichia sp. oral taxon 847	Factor1	-1.0342032547528733e-9	Bacteria metatranscriptome
Leptotrichia wadei	Factor1	-1.2888234963550693e-7	Bacteria metatranscriptome
Lonsdalea britannica	Factor1	-3.387911040111413e-9	Bacteria metatranscriptome
Lysinibacillus sphaericus	Factor1	4.396651504791965e-10	Bacteria metatranscriptome
Lysobacter maris	Factor1	-2.7556402875267036e-9	Bacteria metatranscriptome
Macrococcus caseolyticus	Factor1	4.030073199376962e-12	Bacteria metatranscriptome
Magnetospirillum magneticum	Factor1	1.1185291276763063e-10	Bacteria metatranscriptome
Mannheimia granulomatis	Factor1	-2.843807594102148e-8	Bacteria metatranscriptome
Mannheimia haemolytica	Factor1	-3.798485299152365e-8	Bacteria metatranscriptome
Mannheimia varigena	Factor1	-2.7465640040002736e-8	Bacteria metatranscriptome
Marivirga tractuosa	Factor1	-2.7593158986155795e-9	Bacteria metatranscriptome
Martelella mediterranea	Factor1	7.989937303428211e-10	Bacteria metatranscriptome
Massilia putida	Factor1	1.7945912149050755e-10	Bacteria metatranscriptome
Megasphaera elsdenii	Factor1	-7.619120758916083e-10	Bacteria metatranscriptome
Meiothermus silvanus	Factor1	-9.136733436557844e-10	Bacteria metatranscriptome
Mesorhizobium oceanicum	Factor1	-1.6869714704192128e-9	Bacteria metatranscriptome
Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2	Factor1	-7.602728780344519e-10	Bacteria metatranscriptome
Methylacidiphilum kamchatkense	Factor1	1.063651729149902e-9	Bacteria metatranscriptome
Methylophilus sp. TWE2	Factor1	-3.7695875006861626e-10	Bacteria metatranscriptome
Microcystis aeruginosa	Factor1	-7.35587427998133e-10	Bacteria metatranscriptome
Minicystis rosea	Factor1	1.1794832756101655e-10	Bacteria metatranscriptome
Mogibacterium diversum	Factor1	-5.9593230958270105e-9	Bacteria metatranscriptome
Moraxella catarrhalis	Factor1	-1.0191123952227704e-8	Bacteria metatranscriptome
Moraxella osloensis	Factor1	-1.9060271205979663e-8	Bacteria metatranscriptome
Muribaculum sp. TLL-A4	Factor1	-1.3382838030461551e-8	Bacteria metatranscriptome
Mycobacterium tuberculosis	Factor1	-1.6701315630458124e-9	Bacteria metatranscriptome
Mycoplasma anseris	Factor1	-1.9590039119469224e-11	Bacteria metatranscriptome
Mycoplasma sp. (ex Biomphalaria glabrata)	Factor1	-6.07580455857978e-10	Bacteria metatranscriptome
Neisseria cinerea	Factor1	-1.558744892682943e-8	Bacteria metatranscriptome
Neisseria flavescens	Factor1	-3.0132998001023167e-9	Bacteria metatranscriptome
Neisseria gonorrhoeae	Factor1	1.8724313905805014e-7	Bacteria metatranscriptome
Neisseria meningitidis	Factor1	6.7039186744215064e-9	Bacteria metatranscriptome
Neisseria mucosa	Factor1	-2.276162207981081e-7	Bacteria metatranscriptome
Neisseria sp. 10022	Factor1	-6.687237124444425e-10	Bacteria metatranscriptome
Neisseria sp. oral taxon 014	Factor1	-6.955616251182205e-9	Bacteria metatranscriptome
Neisseria subflava	Factor1	1.0913873969348682e-8	Bacteria metatranscriptome
Neisseria zalophi	Factor1	-1.271825528308388e-9	Bacteria metatranscriptome
Niastella koreensis	Factor1	-1.2303837022230574e-9	Bacteria metatranscriptome
Nitrosomonas ureae	Factor1	-1.1604537821347149e-10	Bacteria metatranscriptome
Nocardia nova	Factor1	-7.198442873091522e-11	Bacteria metatranscriptome
Nonlabens spongiae	Factor1	7.688665124891005e-10	Bacteria metatranscriptome
Nonomuraea sp. ATCC 55076	Factor1	-8.08629927066631e-10	Bacteria metatranscriptome
Nostoc punctiforme	Factor1	-2.1304644344187957e-9	Bacteria metatranscriptome
Nostoc sp. NIES-4103	Factor1	-5.914605573832261e-10	Bacteria metatranscriptome
Noviherbaspirillum sp. UKPF54	Factor1	7.131962088136314e-10	Bacteria metatranscriptome
Odoribacter splanchnicus	Factor1	-2.628255907633223e-8	Bacteria metatranscriptome
Paenalcaligenes hominis	Factor1	-1.540256699520211e-9	Bacteria metatranscriptome
Paeniclostridium sordellii	Factor1	8.639002316901323e-10	Bacteria metatranscriptome
Paludibacter propionicigenes	Factor1	-4.142984554245149e-9	Bacteria metatranscriptome
Pantoea ananatis	Factor1	-2.2642005104520002e-11	Bacteria metatranscriptome
Paraburkholderia rhizoxinica	Factor1	-6.386697358845902e-10	Bacteria metatranscriptome
Paraburkholderia terricola	Factor1	-6.496358097376019e-10	Bacteria metatranscriptome
Paracoccus aminophilus	Factor1	-7.720371030145492e-11	Bacteria metatranscriptome
Paracoccus mutanolyticus	Factor1	3.989195625110636e-8	Bacteria metatranscriptome
Paraflavitalea soli	Factor1	-1.1869206689677292e-10	Bacteria metatranscriptome
Paraglaciecola sp. L1A13	Factor1	-1.9569345786001764e-8	Bacteria metatranscriptome
Paraprevotella xylaniphila	Factor1	-4.879897847952635e-8	Bacteria metatranscriptome
Pararhodospirillum photometricum	Factor1	1.457272170510067e-10	Bacteria metatranscriptome
Parolsenella catena	Factor1	-1.2165314943712802e-9	Bacteria metatranscriptome
Parvimonas micra	Factor1	-2.759687255938555e-9	Bacteria metatranscriptome
Pasteurella dagmatis	Factor1	-3.4923461783119524e-9	Bacteria metatranscriptome
Pasteurella multocida	Factor1	2.158579962341546e-8	Bacteria metatranscriptome
Pasteurellaceae bacterium RH1A	Factor1	-3.475281589268341e-8	Bacteria metatranscriptome
Paucibacter sp. KCTC 42545	Factor1	1.1172665144995786e-8	Bacteria metatranscriptome
Pediococcus claussenii	Factor1	8.790118926825354e-10	Bacteria metatranscriptome
Petrimonas mucosa	Factor1	-5.235890523942422e-9	Bacteria metatranscriptome
Photobacterium damselae	Factor1	-1.5590069655949894e-9	Bacteria metatranscriptome
Planctomycetales bacterium 10988	Factor1	-4.3331055129607693e-10	Bacteria metatranscriptome
Planctomycetes bacterium SRT547	Factor1	-1.0626032766594979e-9	Bacteria metatranscriptome
Polaribacter sp. SA4-10	Factor1	2.1870013234697503e-10	Bacteria metatranscriptome
Polaromonas naphthalenivorans	Factor1	-1.799240485391569e-9	Bacteria metatranscriptome
Polynucleobacter necessarius	Factor1	7.909206743588029e-10	Bacteria metatranscriptome
Porphyromonas asaccharolytica	Factor1	-1.6799242749161506e-7	Bacteria metatranscriptome
Porphyromonas cangingivalis	Factor1	-3.772611289420624e-9	Bacteria metatranscriptome
Porphyromonas crevioricanis	Factor1	-2.5474148828086486e-8	Bacteria metatranscriptome
Porphyromonas gingivalis	Factor1	-7.91714647691255e-8	Bacteria metatranscriptome
Prevotella dentalis	Factor1	-3.381842923470782e-8	Bacteria metatranscriptome
Prevotella denticola	Factor1	-7.279742680661175e-9	Bacteria metatranscriptome
Prevotella enoeca	Factor1	9.58637731191348e-10	Bacteria metatranscriptome
Prevotella fusca	Factor1	-6.851374048969934e-9	Bacteria metatranscriptome
Prevotella intermedia	Factor1	-3.9362385303746665e-7	Bacteria metatranscriptome
Prevotella jejuni	Factor1	-2.2744958335089225e-7	Bacteria metatranscriptome
Prevotella melaninogenica	Factor1	1.0723993417636394e-7	Bacteria metatranscriptome
Prevotella oris	Factor1	-1.525534117852272e-7	Bacteria metatranscriptome
Prevotella ruminicola	Factor1	-6.520664425132427e-8	Bacteria metatranscriptome
Prevotella scopos	Factor1	-2.623710785512583e-8	Bacteria metatranscriptome
Prevotella sp. oral taxon 299	Factor1	-4.7455430391940473e-7	Bacteria metatranscriptome
Prochlorococcus marinus	Factor1	-5.106652451932614e-10	Bacteria metatranscriptome
Proteus mirabilis	Factor1	-4.0905164624786434e-10	Bacteria metatranscriptome
Pseudoalteromonas sp. R3	Factor1	1.0574221732005476e-10	Bacteria metatranscriptome
Pseudolysobacter antarcticus	Factor1	-2.8701741329810228e-11	Bacteria metatranscriptome
Pseudomonas aeruginosa	Factor1	-6.081058256219241e-9	Bacteria metatranscriptome
Pseudomonas azotoformans	Factor1	-9.378703349856394e-11	Bacteria metatranscriptome
Pseudomonas chlororaphis	Factor1	-1.1582269187380427e-9	Bacteria metatranscriptome
Pseudomonas fluorescens	Factor1	-2.0142112059014e-10	Bacteria metatranscriptome
Pseudomonas putida	Factor1	2.677239507922917e-7	Bacteria metatranscriptome
Pseudomonas stutzeri	Factor1	-6.494769056818816e-8	Bacteria metatranscriptome
