feature	factor	value	view
Acidovorax carolinensis	Factor1	-1.0081577727089753e-10	Bacteria metatranscriptome
Acidovorax citrulli	Factor1	2.1169813152578026e-10	Bacteria metatranscriptome
Acidovorax sp. 1608163	Factor1	-6.726701586522013e-11	Bacteria metatranscriptome
Acidovorax sp. HDW3	Factor1	-9.025918590061804e-11	Bacteria metatranscriptome
Acidovorax sp. KKS102	Factor1	-1.9587255057542574e-10	Bacteria metatranscriptome
Acidovorax sp. T1	Factor1	9.061454589041896e-11	Bacteria metatranscriptome
Acinetobacter baumannii	Factor1	4.3885979777615133e-7	Bacteria metatranscriptome
Acinetobacter defluvii	Factor1	1.6772420621997398e-10	Bacteria metatranscriptome
Acinetobacter indicus	Factor1	2.2474208208846672e-10	Bacteria metatranscriptome
Acinetobacter johnsonii	Factor1	-1.2479669002227743e-10	Bacteria metatranscriptome
Acinetobacter lwoffii	Factor1	2.6481355174925904e-10	Bacteria metatranscriptome
Acinetobacter nosocomialis	Factor1	-6.833075715707426e-12	Bacteria metatranscriptome
Acinetobacter radioresistens	Factor1	1.9304680720925262e-10	Bacteria metatranscriptome
Acinetobacter schindleri	Factor1	7.42528523575889e-10	Bacteria metatranscriptome
Acinetobacter wuhouensis	Factor1	-3.572508665375616e-12	Bacteria metatranscriptome
Actinobacillus delphinicola	Factor1	3.8354533797218484e-11	Bacteria metatranscriptome
Actinobacillus pleuropneumoniae	Factor1	-1.6220885876919158e-11	Bacteria metatranscriptome
Actinobacteria bacterium YIM 96077	Factor1	1.0988759438281234e-10	Bacteria metatranscriptome
Actinomadura sp. WMMA1423	Factor1	2.9812526714913567e-10	Bacteria metatranscriptome
Actinomyces oris	Factor1	-1.4257034668129923e-10	Bacteria metatranscriptome
Actinomyces sp. oral taxon 171	Factor1	1.7978746934540068e-10	Bacteria metatranscriptome
Actinomyces sp. oral taxon 414	Factor1	-4.474545726463604e-12	Bacteria metatranscriptome
Actinosynnema pretiosum	Factor1	-6.498311571118343e-11	Bacteria metatranscriptome
Aequorivita sp. H23M31	Factor1	1.7023279415340603e-10	Bacteria metatranscriptome
Aeromonas hydrophila	Factor1	2.996009752466588e-13	Bacteria metatranscriptome
Aeromonas sp. CA23	Factor1	1.996453113215957e-9	Bacteria metatranscriptome
Aeromonas veronii	Factor1	-1.653502157442159e-9	Bacteria metatranscriptome
Aerosticca soli	Factor1	8.576999584370199e-11	Bacteria metatranscriptome
Aggregatibacter segnis	Factor1	1.2631240414486276e-9	Bacteria metatranscriptome
Agrobacterium rhizogenes	Factor1	1.5044669844828611e-10	Bacteria metatranscriptome
Agrobacterium tumefaciens	Factor1	-1.0641802826762059e-10	Bacteria metatranscriptome
Agrobacterium vitis	Factor1	1.4637563373693203e-9	Bacteria metatranscriptome
Akkermansia glycaniphila	Factor1	7.361666320360881e-11	Bacteria metatranscriptome
Alcanivorax sp. N3-2A	Factor1	1.507697669322138e-8	Bacteria metatranscriptome
Algibacter alginicilyticus	Factor1	9.732829584375519e-7	Bacteria metatranscriptome
Algibacter sp. L3A6	Factor1	-2.100764345319998e-10	Bacteria metatranscriptome
Alicycliphilus denitrificans	Factor1	-1.9378010639502814e-10	Bacteria metatranscriptome
Aliivibrio salmonicida	Factor1	3.1515294529030243e-10	Bacteria metatranscriptome
Alistipes finegoldii	Factor1	-1.9754298245700591e-10	Bacteria metatranscriptome
Alkaliphilus metalliredigens	Factor1	8.506578433520085e-10	Bacteria metatranscriptome
Alkalitalea saponilacus	Factor1	8.464503751599935e-11	Bacteria metatranscriptome
Allopseudarcicella aquatilis	Factor1	8.345712393933684e-11	Bacteria metatranscriptome
Altererythrobacter atlanticus	Factor1	1.983180664395825e-10	Bacteria metatranscriptome
Alteromonas australica	Factor1	1.0314522336301522e-10	Bacteria metatranscriptome
Aminipila sp. CBA3637	Factor1	-7.502616682370867e-11	Bacteria metatranscriptome
Aminipila sp. JN-18	Factor1	3.4052032779629996e-10	Bacteria metatranscriptome
Amphibacillus xylanus	Factor1	-7.1060304494400375e-9	Bacteria metatranscriptome
Amycolatopsis mediterranei	Factor1	4.0834468574134123e-10	Bacteria metatranscriptome
Amycolatopsis orientalis	Factor1	3.9308937954218946e-8	Bacteria metatranscriptome
Anabaena sp. 90	Factor1	-5.153855326076737e-11	Bacteria metatranscriptome
Anabaenopsis circularis	Factor1	2.1768303494482645e-10	Bacteria metatranscriptome
Anaerococcus mediterraneensis	Factor1	2.455343147842204e-10	Bacteria metatranscriptome
Anaerococcus prevotii	Factor1	1.2545686343078922e-09	Bacteria metatranscriptome
Anaerocolumna sp. CBA3638	Factor1	8.867284452335958e-11	Bacteria metatranscriptome
Anaerostipes rhamnosivorans	Factor1	1.4732487401401035e-12	Bacteria metatranscriptome
Anaerotignum propionicum	Factor1	5.749474935564854e-12	Bacteria metatranscriptome
Ancylobacter pratisalsi	Factor1	1.1723571877327196e-10	Bacteria metatranscriptome
Anoxybacillus gonensis	Factor1	1.6797446592398124e-10	Bacteria metatranscriptome
Anoxybacillus kamchatkensis	Factor1	-5.581142286473534e-10	Bacteria metatranscriptome
Anseongella ginsenosidimutans	Factor1	3.460991276341588e-10	Bacteria metatranscriptome
Antarcticibacterium flavum	Factor1	2.8403868958370496e-9	Bacteria metatranscriptome
Antarcticibacterium sp. PAMC 28998	Factor1	-1.7388184037588038e-10	Bacteria metatranscriptome
Apibacter sp. HY041	Factor1	-7.255733761556598e-11	Bacteria metatranscriptome
Aquimarina sp. AD1	Factor1	-1.0059034563388587e-10	Bacteria metatranscriptome
Aquimarina sp. AD10	Factor1	-7.672735269774078e-11	Bacteria metatranscriptome
Aquimarina sp. BL5	Factor1	-4.017358784097821e-11	Bacteria metatranscriptome
Aquisphaera giovannonii	Factor1	-1.1011038517873694e-11	Bacteria metatranscriptome
Arachidicoccus ginsenosidivorans	Factor1	4.2686596228676804e-10	Bacteria metatranscriptome
Arachidicoccus sp. B3-10	Factor1	9.815688813483266e-11	Bacteria metatranscriptome
Arachidicoccus sp. KIS59-12	Factor1	1.3170945688354162e-10	Bacteria metatranscriptome
Archangium gephyra	Factor1	-7.593868551354727e-11	Bacteria metatranscriptome
Arcobacter butzleri	Factor1	-8.316688484603395e-9	Bacteria metatranscriptome
Arcobacter cryaerophilus	Factor1	4.8210197950120135e-11	Bacteria metatranscriptome
Arcobacter molluscorum	Factor1	3.2312235231620744e-11	Bacteria metatranscriptome
Arcobacter nitrofigilis	Factor1	-9.418753191145552e-11	Bacteria metatranscriptome
Arcobacter pacificus	Factor1	-1.235487693932059e-10	Bacteria metatranscriptome
Arcobacter sp. L	Factor1	1.7300349157346434e-10	Bacteria metatranscriptome
Arcticibacterium luteifluviistationis	Factor1	1.3588081624757659e-11	Bacteria metatranscriptome
Aromatoleum aromaticum	Factor1	3.641132297931013e-11	Bacteria metatranscriptome
Arsenicicoccus sp. oral taxon 190	Factor1	7.665177776091044e-11	Bacteria metatranscriptome
Arthrobacter crystallopoietes	Factor1	-3.82634604776881e-11	Bacteria metatranscriptome
Arthrobacter sp. PAMC 25486	Factor1	6.137360442704594e-11	Bacteria metatranscriptome
Atopobium parvulum	Factor1	-1.0505708419352786e-11	Bacteria metatranscriptome
Azoarcus communis	Factor1	3.662887049773396e-10	Bacteria metatranscriptome
Azoarcus sp. KH32C	Factor1	-2.48125719240228e-12	Bacteria metatranscriptome
Azospirillum humicireducens	Factor1	1.119890719253299e-10	Bacteria metatranscriptome
Bacillaceae bacterium TKL69	Factor1	7.144803866446138e-11	Bacteria metatranscriptome
Bacillus altitudinis	Factor1	1.5399737507797118e-10	Bacteria metatranscriptome
Bacillus amyloliquefaciens	Factor1	-4.1361750270641795e-11	Bacteria metatranscriptome
Bacillus anthracis	Factor1	-1.0822978490513516e-10	Bacteria metatranscriptome
Bacillus asahii	Factor1	1.1609796449567126e-9	Bacteria metatranscriptome
Bacillus atrophaeus	Factor1	2.4339689996047087e-11	Bacteria metatranscriptome
Bacillus cereus	Factor1	-7.809280926984301e-6	Bacteria metatranscriptome
Bacillus ciccensis	Factor1	4.307405753540451e-8	Bacteria metatranscriptome
Bacillus circulans	Factor1	-6.510227267151355e-11	Bacteria metatranscriptome
Bacillus coagulans	Factor1	-1.7660371913668115e-10	Bacteria metatranscriptome
Bacillus cohnii	Factor1	-1.3391618529214874e-10	Bacteria metatranscriptome
Bacillus filamentosus	Factor1	2.643779455383538e-10	Bacteria metatranscriptome
Bacillus kochii	Factor1	-2.049845547439562e-11	Bacteria metatranscriptome
Bacillus megaterium	Factor1	-1.7345465605582455e-6	Bacteria metatranscriptome
Bacillus mycoides	Factor1	1.5548846801751632e-10	Bacteria metatranscriptome
Bacillus paralicheniformis	Factor1	-6.635587333071127e-11	Bacteria metatranscriptome
Bacillus pseudomycoides	Factor1	-7.926863851227306e-11	Bacteria metatranscriptome
Bacillus pumilus	Factor1	2.408147464692861e-10	Bacteria metatranscriptome
Bacillus simplex	Factor1	3.8134093499712087e-10	Bacteria metatranscriptome
Bacillus sp. 1NLA3E	Factor1	7.885094436941911e-11	Bacteria metatranscriptome
Bacillus sp. BD59S	Factor1	2.6640387119260616e-10	Bacteria metatranscriptome
Bacillus subtilis	Factor1	-2.3615176108180088e-11	Bacteria metatranscriptome
Bacillus thuringiensis	Factor1	-1.0277772599964877e-5	Bacteria metatranscriptome
Bacillus velezensis	Factor1	-4.6460054669740385e-11	Bacteria metatranscriptome
bacterium 2013Arg42i	Factor1	5.005749215612873e-10	Bacteria metatranscriptome
Bacteroides cellulosilyticus	Factor1	2.975676020392212e-11	Bacteria metatranscriptome
Bacteroides dorei	Factor1	3.048684265852658e-10	Bacteria metatranscriptome
Bacteroides fragilis	Factor1	1.9224192733691512e-10	Bacteria metatranscriptome
Bacteroides salanitronis	Factor1	-1.3671343778965627e-11	Bacteria metatranscriptome
Bacteroides thetaiotaomicron	Factor1	1.1495365939777607e-9	Bacteria metatranscriptome
Bacteroides vulgatus	Factor1	-1.7091537381644084e-10	Bacteria metatranscriptome
Barnesiella viscericola	Factor1	1.0458133538346019e-9	Bacteria metatranscriptome
Bartonella ancashensis	Factor1	-1.2722662914114932e-10	Bacteria metatranscriptome
Bartonella apis	Factor1	-7.685689388903652e-11	Bacteria metatranscriptome
Bartonella bacilliformis	Factor1	1.009056317692978e-7	Bacteria metatranscriptome
Bartonella quintana	Factor1	-1.0856990068640611e-11	Bacteria metatranscriptome
Bdellovibrio bacteriovorus	Factor1	8.877934819531994e-10	Bacteria metatranscriptome
Bdellovibrio exovorus	Factor1	1.9483541932865665e-9	Bacteria metatranscriptome
Belliella baltica	Factor1	9.406198104755292e-10	Bacteria metatranscriptome
Bernardetia litoralis	Factor1	-1.5680586116925789e-10	Bacteria metatranscriptome
beta proteobacterium CB	Factor1	-1.8717663482134346e-10	Bacteria metatranscriptome
Bifidobacterium asteroides	Factor1	4.657815415817349e-10	Bacteria metatranscriptome
Bifidobacterium dentium	Factor1	6.204554560809901e-10	Bacteria metatranscriptome
Bifidobacterium longum	Factor1	1.066461852992368e-10	Bacteria metatranscriptome
Blastochloris tepida	Factor1	5.136503698219742e-10	Bacteria metatranscriptome
Blastococcus saxobsidens	Factor1	-2.1871488634993266e-11	Bacteria metatranscriptome
Blautia producta	Factor1	1.5448497022440682e-10	Bacteria metatranscriptome
Blautia sp. N6H1-15	Factor1	1.4563769367867696e-10	Bacteria metatranscriptome
Blautia sp. SC05B48	Factor1	3.35410680557091e-10	Bacteria metatranscriptome
Bombella sp. KACC 21507	Factor1	6.828527834276748e-10	Bacteria metatranscriptome
Bordetella sp. H567	Factor1	5.130862890770683e-9	Bacteria metatranscriptome
Bordetella trematum	Factor1	-1.4650794331904511e-10	Bacteria metatranscriptome
Borrelia hermsii	Factor1	2.087925473980801e-10	Bacteria metatranscriptome
Borrelia turcica	Factor1	-3.35892660573623e-11	Bacteria metatranscriptome
Borreliella burgdorferi	Factor1	4.4966113086290023e-10	Bacteria metatranscriptome
Brachybacterium avium	Factor1	9.189576490587228e-11	Bacteria metatranscriptome
Brachybacterium saurashtrense	Factor1	1.6435082300073605e-8	Bacteria metatranscriptome
Brachyspira murdochii	Factor1	1.4674429365080206e-11	Bacteria metatranscriptome
Bradymonadales bacterium V1718	Factor1	4.0224068129945765e-8	Bacteria metatranscriptome
Bradyrhizobiaceae bacterium SG-6C	Factor1	-3.8454552427736204e-10	Bacteria metatranscriptome
Bradyrhizobium diazoefficiens	Factor1	-1.7358017184919662e-11	Bacteria metatranscriptome
Bradyrhizobium erythrophlei	Factor1	4.963207895046138e-10	Bacteria metatranscriptome
Bradyrhizobium guangxiense	Factor1	-7.199942740873706e-10	Bacteria metatranscriptome
Bradyrhizobium guangzhouense	Factor1	3.0432219608711855e-10	Bacteria metatranscriptome
Bradyrhizobium japonicum	Factor1	5.155211425586944e-12	Bacteria metatranscriptome
Bradyrhizobium oligotrophicum	Factor1	1.2774815351047925e-8	Bacteria metatranscriptome
Bradyrhizobium sp. ORS 278	Factor1	3.6863089989989256e-10	Bacteria metatranscriptome
Bradyrhizobium sp. SK17	Factor1	-1.892211017982928e-11	Bacteria metatranscriptome
Bremerella volcania	Factor1	6.218266860127103e-10	Bacteria metatranscriptome
Brevefilum fermentans	Factor1	7.697105013485261e-10	Bacteria metatranscriptome
Brevibacillus laterosporus	Factor1	1.1282389559780202e-10	Bacteria metatranscriptome
Brevundimonas naejangsanensis	Factor1	8.582066348807127e-11	Bacteria metatranscriptome
Brevundimonas sp. Bb-A	Factor1	-2.0050897447393687e-11	Bacteria metatranscriptome
Buchnera aphidicola	Factor1	8.866806846444278e-10	Bacteria metatranscriptome
Burkholderia multivorans	Factor1	4.4049573748633045e-11	Bacteria metatranscriptome
Burkholderia pseudomallei	Factor1	-6.142610293237252e-6	Bacteria metatranscriptome
Burkholderia sp. MSMB617WGS	Factor1	2.889948934128968e-9	Bacteria metatranscriptome
Burkholderia thailandensis	Factor1	-2.649222859901788e-11	Bacteria metatranscriptome
Butyrivibrio hungatei	Factor1	-1.6153842457575637e-11	Bacteria metatranscriptome
Bythopirellula goksoyri	Factor1	7.749490370902731e-10	Bacteria metatranscriptome
Calothrix brevissima	Factor1	2.8867816748187253e-10	Bacteria metatranscriptome
Calothrix sp. 336/3	Factor1	4.1681147048173036e-11	Bacteria metatranscriptome
Calothrix sp. NIES-3974	Factor1	-1.4810865856398253e-10	Bacteria metatranscriptome
Campylobacter concisus	Factor1	-1.3972909566501544e-10	Bacteria metatranscriptome
Campylobacter iguaniorum	Factor1	1.477335126787194e-10	Bacteria metatranscriptome
Campylobacter jejuni	Factor1	-1.0444715661474605e-9	Bacteria metatranscriptome
Candidatus Aquiluna sp. UB-MaderosW2red	Factor1	-7.955298439169312e-11	Bacteria metatranscriptome
Candidatus Arthromitus sp. SFB-rat-Yit	Factor1	-2.0295189360315188e-11	Bacteria metatranscriptome
Candidatus Azobacteroides pseudotrichonymphae	Factor1	-6.163623314144181e-11	Bacteria metatranscriptome
Candidatus Carsonella ruddii	Factor1	4.265543280546826e-8	Bacteria metatranscriptome
Candidatus Cyclonatronum proteinivorum	Factor1	-1.2174021567072319e-10	Bacteria metatranscriptome
Candidatus Erwinia haradaeae	Factor1	-2.1133447165676495e-10	Bacteria metatranscriptome
Candidatus Fokinia solitaria	Factor1	1.5893790281436757e-10	Bacteria metatranscriptome
Candidatus Fonsibacter ubiquis	Factor1	-1.0061005124789976e-10	Bacteria metatranscriptome
Candidatus Gracilibacteria bacterium HOT-871	Factor1	9.686441085036342e-11	Bacteria metatranscriptome
Candidatus Izimaplasma sp. HR1	Factor1	-5.991816391688017e-11	Bacteria metatranscriptome
Candidatus Kuenenia stuttgartiensis	Factor1	-1.7389837590710372e-10	Bacteria metatranscriptome
Candidatus Methylospira mobilis	Factor1	3.0054916110567753e-10	Bacteria metatranscriptome
Candidatus Nucleicultrix amoebiphila	Factor1	5.017145104965918e-10	Bacteria metatranscriptome
Candidatus Pantoea carbekii	Factor1	1.760817798774934e-10	Bacteria metatranscriptome
Candidatus Pelagibacter sp. FZCC0015	Factor1	1.2223791892118788e-9	Bacteria metatranscriptome
Candidatus Promineofilum breve	Factor1	-3.8322537323258325e-10	Bacteria metatranscriptome
Candidatus Sneabacter namystus	Factor1	1.0591352126569739e-11	Bacteria metatranscriptome
Candidatus Sodalis pierantonius	Factor1	9.230202028454943e-11	Bacteria metatranscriptome
Candidatus Sulcia muelleri	Factor1	1.0676812480117505e-10	Bacteria metatranscriptome
Candidatus Symbiobacter mobilis	Factor1	-9.958470016223694e-11	Bacteria metatranscriptome
Candidatus Syntrophocurvum alkaliphilum	Factor1	-1.2682109865494368e-10	Bacteria metatranscriptome
Candidatus Thiodictyon syntrophicum	Factor1	-1.2218458529989163e-10	Bacteria metatranscriptome
Capnocytophaga endodontalis	Factor1	-3.499532787478477e-11	Bacteria metatranscriptome
Capnocytophaga gingivalis	Factor1	-4.380105476447211e-10	Bacteria metatranscriptome
Cardinium endosymbiont of Encarsia pergandiella	Factor1	6.861580934320956e-11	Bacteria metatranscriptome
Cardiobacterium hominis	Factor1	-8.409767523402967e-11	Bacteria metatranscriptome
Carnobacterium inhibens	Factor1	-3.85088387249102e-11	Bacteria metatranscriptome
Casimicrobium huifangae	Factor1	-2.4028761142324966e-11	Bacteria metatranscriptome
Caulobacter mirabilis	Factor1	7.673417763094865e-11	Bacteria metatranscriptome
Caulobacter rhizosphaerae	Factor1	3.2293976749211947e-10	Bacteria metatranscriptome
Caulobacteraceae bacterium OTSz_A_272	Factor1	2.8205967987040617e-9	Bacteria metatranscriptome
Cellulomonas flavigena	Factor1	-1.263123294667059e-10	Bacteria metatranscriptome
Cellulomonas gilvus	Factor1	-6.416379015505599e-11	Bacteria metatranscriptome
Cellulomonas sp. 40-2	Factor1	3.363666353631361e-10	Bacteria metatranscriptome
Cellulophaga lytica	Factor1	-3.5841052928665866e-11	Bacteria metatranscriptome
Chamaesiphon minutus	Factor1	1.1279170712085437e-9	Bacteria metatranscriptome
Changchengzhania lutea	Factor1	1.600315426919427e-10	Bacteria metatranscriptome
Chitinophaga pinensis	Factor1	1.515415825962696e-10	Bacteria metatranscriptome
Chitinophaga sp. MD30	Factor1	-7.029385040098658e-11	Bacteria metatranscriptome
Chlamydia sp. H15-1957-10C	Factor1	7.075739355845787e-10	Bacteria metatranscriptome
Chloracidobacterium thermophilum	Factor1	1.230454765304283e-10	Bacteria metatranscriptome
Chlorobaculum parvum	Factor1	4.1659669415340417e-10	Bacteria metatranscriptome
Chlorobaculum tepidum	Factor1	3.4485830003861813e-10	Bacteria metatranscriptome
Chlorobium chlorochromatii	Factor1	2.2558058212313838e-11	Bacteria metatranscriptome
Chlorobium limicola	Factor1	1.56854332738038e-10	Bacteria metatranscriptome
Chloroflexus aurantiacus	Factor1	6.677114511285662e-10	Bacteria metatranscriptome
Chloroherpeton thalassium	Factor1	1.2827700166637253e-10	Bacteria metatranscriptome
Chondrocystis sp. NIES-4102	Factor1	-9.295694728363926e-11	Bacteria metatranscriptome
Chondromyces crocatus	Factor1	3.422462269369669e-10	Bacteria metatranscriptome
Chromobacterium vaccinii	Factor1	1.7358650775259958e-10	Bacteria metatranscriptome
Chromobacterium violaceum	Factor1	9.709520300609115e-11	Bacteria metatranscriptome
Chryseobacterium carnipullorum	Factor1	1.3546609755469107e-10	Bacteria metatranscriptome
Chryseobacterium gleum	Factor1	1.3261983193065082e-10	Bacteria metatranscriptome
Chryseobacterium indologenes	Factor1	1.7574204113990855e-9	Bacteria metatranscriptome
Chryseobacterium shandongense	Factor1	1.2316108943455845e-10	Bacteria metatranscriptome
Chryseobacterium sp. 17S1E7	Factor1	-1.0840075078895348e-10	Bacteria metatranscriptome
Chryseobacterium sp. NBC 122	Factor1	-4.118603442394579e-11	Bacteria metatranscriptome
Citrobacter sp. TSA-1	Factor1	-2.769475726044159e-10	Bacteria metatranscriptome
Cloacibacterium normanense	Factor1	-2.0646290150708456e-10	Bacteria metatranscriptome
Clostridiaceae bacterium 14S0207	Factor1	2.98563514528896e-11	Bacteria metatranscriptome
Clostridioides difficile	Factor1	1.7390554792506675e-11	Bacteria metatranscriptome
Clostridium argentinense	Factor1	5.400314051827443e-12	Bacteria metatranscriptome
Clostridium beijerinckii	Factor1	-4.196906325730071e-11	Bacteria metatranscriptome
Clostridium bornimense	Factor1	-7.042589379162663e-11	Bacteria metatranscriptome
Clostridium botulinum	Factor1	-9.607065997640015e-10	Bacteria metatranscriptome
Clostridium butyricum	Factor1	-1.1867166225630683e-10	Bacteria metatranscriptome
Clostridium cellulovorans	Factor1	1.7117152728180234e-10	Bacteria metatranscriptome
Clostridium cochlearium	Factor1	2.7882288178231504e-10	Bacteria metatranscriptome
Clostridium estertheticum	Factor1	2.0521175807642836e-10	Bacteria metatranscriptome
Clostridium isatidis	Factor1	1.6054548448151117e-10	Bacteria metatranscriptome
Clostridium kluyveri	Factor1	5.3611515015830885e-11	Bacteria metatranscriptome
Clostridium novyi	Factor1	1.49727127264779e-10	Bacteria metatranscriptome
Clostridium pasteurianum	Factor1	-1.39042453125577e-10	Bacteria metatranscriptome
Clostridium perfringens	Factor1	1.8931500904811433e-9	Bacteria metatranscriptome
Clostridium saccharobutylicum	Factor1	1.1692993757232638e-10	Bacteria metatranscriptome
Clostridium sp. AWRP	Factor1	-5.6025717407578767e-11	Bacteria metatranscriptome
Clostridium sp. DL-VIII	Factor1	-5.729836963287495e-11	Bacteria metatranscriptome
Clostridium sp. JN-9	Factor1	2.651487495114204e-11	Bacteria metatranscriptome
Clostridium sp. SY8519	Factor1	1.1051163004715821e-10	Bacteria metatranscriptome
Clostridium tetani	Factor1	1.3636285413315284e-9	Bacteria metatranscriptome
Cohnella abietis	Factor1	-2.8843212120492984e-10	Bacteria metatranscriptome
Collimonas fungivorans	Factor1	-3.3961470716414634e-11	Bacteria metatranscriptome
Colwellia psychrerythraea	Factor1	1.5942098635591252e-10	Bacteria metatranscriptome
Colwellia sp. 20A7	Factor1	1.0128092037745078e-10	Bacteria metatranscriptome
Colwellia sp. Arc7-635	Factor1	-8.403894842396867e-12	Bacteria metatranscriptome
Colwellia sp. PAMC 20917	Factor1	2.790161484784949e-10	Bacteria metatranscriptome
Comamonas kerstersii	Factor1	5.477063815234634e-10	Bacteria metatranscriptome
Comamonas serinivorans	Factor1	-6.224683609279687e-11	Bacteria metatranscriptome
Comamonas sp. NLF-7-7	Factor1	-7.705985580625141e-11	Bacteria metatranscriptome
Comamonas testosteroni	Factor1	3.100589667170771e-10	Bacteria metatranscriptome
Corynebacterium casei	Factor1	5.528537983200619e-7	Bacteria metatranscriptome
Corynebacterium kroppenstedtii	Factor1	-2.7718760599964486e-10	Bacteria metatranscriptome
Corynebacterium matruchotii	Factor1	-1.2166402631494864e-9	Bacteria metatranscriptome
Corynebacterium sanguinis	Factor1	7.074040535446543e-11	Bacteria metatranscriptome
Corynebacterium segmentosum	Factor1	2.901131430547679e-10	Bacteria metatranscriptome
Corynebacterium sp. LMM-1652	Factor1	-6.847670852722135e-11	Bacteria metatranscriptome
Corynebacterium striatum	Factor1	3.9317794350810855e-10	Bacteria metatranscriptome
Corynebacterium ureicelerivorans	Factor1	2.828946961269606e-11	Bacteria metatranscriptome
Crinalium epipsammum	Factor1	9.62855754786306e-11	Bacteria metatranscriptome
Cronobacter turicensis	Factor1	3.8086925580393173e-11	Bacteria metatranscriptome
