sample	group	view	value	combi	ntotal	ptotal
GSM4260981	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4260982	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4260983	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4260984	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4260985	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4260986	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4260987	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4260988	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4260989	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4260990	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4260991	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4260992	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4260993	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4260994	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4260995	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4260996	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4260997	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4260998	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4260999	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261000	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261001	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261002	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261003	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261004	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261005	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261006	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261007	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261008	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261009	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261010	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261011	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261012	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261013	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261014	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261015	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261016	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261017	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261018	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261019	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261020	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261021	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261022	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261023	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261024	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261025	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261026	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4261027	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4818000	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818001	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818002	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818003	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818004	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818005	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818006	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818007	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818008	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818009	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818010	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818011	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818012	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818013	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818014	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818015	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818016	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818017	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818018	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818019	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818020	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818021	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818022	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM4818023	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM3056394	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056395	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056396	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056397	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056398	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056399	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056400	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056411	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056412	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056413	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056414	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056423	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056424	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056425	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056426	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056427	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056428	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056429	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056430	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056431	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056432	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056433	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056434	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056435	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056436	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056439	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056440	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056441	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056442	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056443	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056444	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056445	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056458	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056459	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056460	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056461	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056462	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056463	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056464	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056474	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056475	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056476	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056477	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056490	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056491	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056492	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056493	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056504	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056505	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056506	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056507	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056508	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056509	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056519	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056520	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056521	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056522	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056523	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056524	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056525	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056537	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056538	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056539	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056540	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056541	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056542	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056543	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056552	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056553	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056554	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056555	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056556	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056567	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056568	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3056595	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM1701327	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM1701328	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM1701329	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM1701330	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM1701331	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM1701332	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM1701333	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM1701334	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM1701335	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM1701336	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM1701341	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM1701342	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM1701343	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM1701344	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM1701345	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM1701346	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM1701347	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM1701348	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM1701349	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM1701350	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM2430372	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM2430373	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM2430374	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3496511	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM3496512	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM3496513	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM3496514	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM3496515	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM3496516	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM3496517	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM3496518	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM3496519	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM3496529	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM3496530	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM3496531	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM3496532	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM3496533	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM3496534	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM3496535	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM3496536	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM3496537	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM3496538	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=54
GSM3995429	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3995430	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3995431	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3995432	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3995433	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3995442	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3995443	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3995444	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3995445	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM3995446	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088155	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088157	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088159	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088161	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088163	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088164	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088166	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088168	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088170	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088172	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088174	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088176	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088178	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088180	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088182	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088184	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088186	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088188	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088190	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088192	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088194	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088196	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088198	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088200	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088202	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088204	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088206	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088208	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088210	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088212	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088214	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088216	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088218	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088220	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088222	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088224	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088226	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088227	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088229	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088231	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088239	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088241	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088243	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088245	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088247	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088249	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088251	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088253	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088255	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088257	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088259	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088261	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088263	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088265	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088267	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088269	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088271	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088273	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088275	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088277	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088279	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088281	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088283	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088285	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088287	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088289	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088291	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088293	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088312	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088314	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088315	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088317	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088319	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088321	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088323	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088325	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088327	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088329	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088330	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM5088332	IBD	Archaea_Blood	FALSE	missing	N=332	D=54
GSM4735785	EoE	Bacteria_Blood	TRUE	Bacteria_Blood	N=35	D=1412
GSM4735787	EoE	Bacteria_Blood	TRUE	Bacteria_Blood	N=35	D=1412
GSM4735792	EoE	Bacteria_Blood	TRUE	Bacteria_Blood	N=35	D=1412
